,time,price,pchange,change,volume,amount,type
910,10:33:28,18.7,-0.11,0.0,1,1870,买盘
911,10:32:07,18.7,-0.11,0.0,10,18700,买盘
912,10:30:52,18.7,-0.11,0.01,1,1870,买盘
913,10:30:04,18.69,-0.16,0.0,6,11214,买盘
914,10:29:55,18.69,-0.16,0.01,7,13083,买盘
915,10:29:37,18.68,-0.21,-0.01,4,7472,卖盘
916,10:28:43,18.69,-0.16,0.0,1,1869,买盘
917,10:28:25,18.69,-0.16,0.01,16,29904,买盘
918,10:28:01,18.68,-0.21,0.0,0,0,卖盘
919,10:27:58,18.68,-0.21,-0.01,6,11264,卖盘
920,10:27:46,18.69,-0.16,0.0,0,0,中性盘
921,10:27:13,18.69,-0.16,0.01,9,16821,卖盘
922,10:26:58,18.68,-0.21,0.0,0,0,卖盘
923,10:26:46,18.68,-0.21,0.0,0,0,卖盘
924,10:26:37,18.68,-0.21,-0.04,30,56040,卖盘
925,10:26:28,18.72,0.00,0.0,0,0,买盘
926,10:26:22,18.72,0.00,0.04,2,3744,买盘
927,10:26:19,18.68,-0.21,-0.04,50,93400,卖盘
928,10:25:34,18.72,0.00,0.0,5,9360,买盘
929,10:25:25,18.72,0.00,0.04,5,9360,买盘
930,10:24:21,18.68,-0.21,-0.01,6,11208,卖盘
931,10:24:15,18.69,-0.16,0.0,0,0,买盘
932,10:24:09,18.69,-0.16,0.0,1,1869,买盘
933,10:23:48,18.69,-0.16,0.0,0,0,中性盘
934,10:23:39,18.69,-0.16,-0.03,2,3738,卖盘
935,10:23:24,18.72,0.00,0.03,3,5616,买盘
936,10:23:21,18.69,-0.16,-0.03,3,5607,卖盘
937,10:22:39,18.72,0.00,-0.03,4,7488,中性盘
938,10:22:39,18.72,0.00,0.0,4,7488,买盘
939,10:22:33,18.72,0.00,0.0,5,9360,买盘
940,10:22:24,18.72,0.00,0.0,0,0,买盘
941,10:22:18,18.72,0.00,0.04,2,3744,买盘
942,10:21:33,18.68,-0.21,0.02,2,3736,买盘
943,10:21:30,18.66,-0.32,-0.01,67,125022,卖盘
944,10:20:48,18.67,-0.27,0.0,11,20537,卖盘
945,10:20:21,18.67,-0.27,0.0,1,1867,卖盘
946,10:20:02,18.67,-0.27,0.0,40,74680,卖盘
947,10:19:21,18.67,-0.27,0.0,38,70946,卖盘
948,10:19:03,18.67,-0.27,-0.01,5,9335,卖盘
949,10:18:57,18.68,-0.21,0.0,6,11208,买盘
950,10:18:47,18.68,-0.21,0.01,9,16812,买盘
951,10:18:44,18.67,-0.27,0.0,3,5601,卖盘
952,10:18:39,18.67,-0.27,0.0,20,37340,卖盘
953,10:18:27,18.67,-0.27,0.0,10,18670,卖盘
954,10:18:03,18.67,-0.27,-0.01,1,1867,卖盘
955,10:17:42,18.68,-0.21,0.0,5,9340,卖盘
956,10:17:39,18.68,-0.21,-0.02,1,1868,卖盘
957,10:17:12,18.7,-0.11,0.0,43,80410,卖盘
958,10:17:06,18.7,-0.11,0.0,30,56100,卖盘
959,10:16:32,18.7,-0.11,0.0,10,18700,卖盘
960,10:16:11,18.7,-0.11,0.0,10,18700,卖盘
961,10:15:23,18.7,-0.11,-0.02,1,1870,卖盘
962,10:14:56,18.72,0.00,0.0,5,9360,买盘
963,10:14:35,18.72,0.00,0.0,4,7488,卖盘
964,10:14:29,18.72,0.00,0.0,5,9360,卖盘
965,10:14:23,18.72,0.00,-0.01,10,18720,卖盘
966,10:13:53,18.73,+0.05,0.01,11,20603,买盘
967,10:13:28,18.72,0.00,0.0,15,28080,卖盘
968,10:13:13,18.72,0.00,0.0,27,50544,卖盘
969,10:12:58,18.72,0.00,0.0,3,5616,卖盘
970,10:12:25,18.72,0.00,0.0,23,43056,卖盘
971,10:12:22,18.72,0.00,0.0,9,16848,卖盘
972,10:12:19,18.72,0.00,-0.01,2,3744,卖盘
973,10:12:16,18.73,+0.05,0.02,4,7492,买盘
974,10:11:25,18.71,-0.05,0.0,0,0,中性盘
975,10:11:25,18.71,-0.05,0.0,0,0,卖盘
976,10:11:22,18.71,-0.05,0.0,20,37420,卖盘
977,10:10:40,18.71,-0.05,0.0,7,13097,买盘
978,10:10:07,18.71,-0.05,0.0,0,0,买盘
979,10:09:52,18.71,-0.05,0.0,4,7484,买盘
980,10:09:43,18.71,-0.05,0.03,10,18710,买盘
981,10:09:28,18.68,-0.21,0.0,0,0,中性盘
982,10:09:19,18.68,-0.21,0.01,10,18680,买盘
983,10:08:58,18.67,-0.27,-0.01,8,14936,卖盘
984,10:08:28,18.68,-0.21,-0.02,175,326900,卖盘
985,10:08:22,18.7,-0.11,0.0,1,1870,卖盘
986,10:08:13,18.7,-0.11,0.0,18,33660,卖盘
987,10:08:10,18.7,-0.11,-0.01,12,22440,卖盘
988,10:08:07,18.71,-0.05,0.01,30,56130,买盘
989,10:08:01,18.7,-0.11,-0.01,21,39270,卖盘
990,10:07:58,18.71,-0.05,0.0,2,3742,卖盘
991,10:07:55,18.71,-0.05,0.0,4,7484,卖盘
992,10:07:52,18.71,-0.05,0.0,6,11226,卖盘
993,10:07:49,18.71,-0.05,0.0,3,5613,卖盘
994,10:07:28,18.71,-0.05,-0.01,5,9355,卖盘
995,10:07:13,18.72,0.00,-0.01,8,14976,卖盘
996,10:06:43,18.73,+0.05,0.01,5,9365,买盘
997,10:06:40,18.72,0.00,-0.01,3,5616,卖盘
998,10:06:28,18.73,+0.05,0.0,6,11238,买盘
999,10:06:22,18.73,+0.05,-0.01,3,5619,卖盘
1000,10:05:46,18.74,+0.11,0.0,0,1106,卖盘
1001,10:05:37,18.74,+0.11,0.0,3,5622,卖盘
1002,10:05:16,18.74,+0.11,0.0,15,28110,卖盘
1003,10:05:07,18.74,+0.11,0.0,60,112440,卖盘
1004,10:04:58,18.74,+0.11,0.0,16,29984,卖盘
1005,10:04:46,18.74,+0.11,0.0,100,187400,卖盘
1006,10:04:22,18.74,+0.11,0.0,48,89952,卖盘
1007,10:04:08,18.74,+0.11,-0.01,2,3748,卖盘
1008,10:03:54,18.75,+0.16,-0.01,12,22500,卖盘
1009,10:03:45,18.76,+0.21,0.0,1,1876,买盘
1010,10:03:39,18.76,+0.21,0.01,2,3752,买盘
1011,10:02:57,18.75,+0.16,0.01,5,9375,买盘
1012,10:02:51,18.74,+0.11,0.0,4,7496,卖盘
1013,10:02:45,18.74,+0.11,0.0,4,7496,卖盘
1014,10:02:24,18.74,+0.11,0.0,0,0,卖盘
1015,10:01:57,18.74,+0.11,0.0,7,13118,卖盘
1016,10:01:27,18.74,+0.11,0.0,0,768,卖盘
1017,10:01:12,18.74,+0.11,-0.02,1,1874,卖盘
1018,10:01:03,18.76,+0.21,0.0,1,1876,买盘
1019,10:00:27,18.76,+0.21,0.02,2,3752,买盘
1020,10:00:09,18.74,+0.11,0.0,2,3748,卖盘
1021,10:00:06,18.74,+0.11,0.0,9,16866,卖盘
1022,10:00:03,18.74,+0.11,0.0,40,74960,卖盘
1023,09:59:54,18.74,+0.11,0.0,14,26236,中性盘
1024,09:59:54,18.74,+0.11,-0.02,14,26236,卖盘
1025,09:59:48,18.76,+0.21,0.02,2,3752,买盘
1026,09:59:45,18.74,+0.11,-0.01,49,91826,卖盘
1027,09:59:41,18.75,+0.16,0.01,1,1875,买盘
1028,09:59:39,18.74,+0.11,0.0,75,140550,卖盘
1029,09:59:33,18.74,+0.11,0.0,10,18740,卖盘
1030,09:59:30,18.74,+0.11,0.0,38,71212,卖盘
1031,09:59:26,18.74,+0.11,0.0,10,18740,卖盘
1032,09:59:24,18.74,+0.11,-0.01,30,56220,卖盘
1033,09:59:09,18.75,+0.16,0.0,20,37500,卖盘
1034,09:58:59,18.75,+0.16,0.0,2,3750,卖盘
1035,09:58:54,18.75,+0.16,-0.01,1,1875,卖盘
1036,09:58:48,18.76,+0.21,0.0,0,113,卖盘
1037,09:58:24,18.76,+0.21,0.0,23,43148,卖盘
1038,09:58:00,18.76,+0.21,-0.02,8,15008,卖盘
1039,09:57:21,18.78,+0.32,0.0,12,22536,买盘
1040,09:57:14,18.78,+0.32,0.0,2,3756,买盘
1041,09:56:53,18.78,+0.32,0.0,84,157752,买盘
1042,09:56:50,18.78,+0.32,-0.01,18,33804,卖盘
1043,09:56:44,18.79,+0.37,0.0,11,20669,买盘
1044,09:56:02,18.79,+0.37,0.01,1,1879,买盘
1045,09:55:11,18.78,+0.32,-0.01,47,88266,卖盘
1046,09:54:59,18.79,+0.37,0.0,22,41338,买盘
1047,09:54:53,18.79,+0.37,0.01,11,20669,买盘
1048,09:54:38,18.78,+0.32,0.0,5,9390,卖盘
1049,09:54:23,18.78,+0.32,0.0,11,20658,买盘
1050,09:54:20,18.78,+0.32,0.0,10,18780,买盘
1051,09:53:53,18.78,+0.32,0.0,2,3756,买盘
1052,09:53:35,18.78,+0.32,0.0,6,11268,卖盘
1053,09:53:29,18.78,+0.32,0.0,15,28170,卖盘
1054,09:53:04,18.78,+0.32,0.0,2,3756,卖盘
1055,09:52:58,18.78,+0.32,-0.01,49,92022,卖盘
1056,09:52:55,18.79,+0.37,0.01,10,18790,买盘
1057,09:52:28,18.78,+0.32,0.02,36,67608,买盘
1058,09:52:22,18.76,+0.21,0.0,1,1876,卖盘
1059,09:51:46,18.76,+0.21,0.0,5,9380,卖盘
1060,09:51:40,18.76,+0.21,0.01,3,7391,买盘
1061,09:51:16,18.75,+0.16,0.01,1,1875,卖盘
1062,09:51:04,18.74,+0.11,0.0,0,0,卖盘
1063,09:50:40,18.74,+0.11,0.0,21,39354,卖盘
1064,09:50:37,18.74,+0.11,-0.02,2,3748,卖盘
1065,09:50:25,18.76,+0.21,0.01,30,56280,买盘
1066,09:50:16,18.75,+0.16,0.0,9,16875,买盘
1067,09:50:13,18.75,+0.16,0.01,27,50625,买盘
1068,09:50:10,18.74,+0.11,0.0,33,61842,买盘
1069,09:49:58,18.74,+0.11,0.0,23,43102,买盘
1070,09:49:40,18.74,+0.11,-0.01,1,1874,买盘
1071,09:49:25,18.75,+0.16,0.0,0,0,买盘
1072,09:49:13,18.75,+0.16,0.0,1,1875,买盘
1073,09:48:58,18.75,+0.16,0.0,5,9375,买盘
1074,09:48:49,18.75,+0.16,0.0,3,5625,卖盘
1075,09:48:43,18.75,+0.16,-0.01,8,15000,卖盘
1076,09:48:40,18.76,+0.21,0.01,2,3752,买盘
1077,09:48:34,18.75,+0.16,-0.01,4,7500,卖盘
1078,09:48:28,18.76,+0.21,0.0,4,7504,买盘
1079,09:48:19,18.76,+0.21,0.0,1,1876,中性盘
1080,09:48:19,18.76,+0.21,0.0,1,1876,买盘
1081,09:48:10,18.76,+0.21,0.0,5,9380,买盘
1082,09:48:01,18.76,+0.21,-0.01,6,12119,卖盘
1083,09:47:55,18.77,+0.27,0.01,50,93850,买盘
1084,09:47:46,18.76,+0.21,0.0,10,18760,卖盘
1085,09:47:43,18.76,+0.21,0.0,6,11256,卖盘
1086,09:47:37,18.76,+0.21,0.0,0,0,卖盘
1087,09:47:31,18.76,+0.21,0.0,21,39396,卖盘
1088,09:47:25,18.76,+0.21,-0.02,4,7504,卖盘
1089,09:47:22,18.78,+0.32,0.01,4,7512,买盘
1090,09:47:19,18.77,+0.27,0.0,3,5631,卖盘
1091,09:47:10,18.77,+0.27,0.0,24,45048,卖盘
1092,09:47:07,18.77,+0.27,0.0,6,11262,卖盘
1093,09:47:01,18.77,+0.27,0.0,2,3754,卖盘
1094,09:46:55,18.77,+0.27,-0.01,1,1877,卖盘
1095,09:46:49,18.78,+0.32,0.0,3,5634,买盘
1096,09:46:46,18.78,+0.32,0.0,21,39438,买盘
1097,09:46:43,18.78,+0.32,0.0,20,37560,买盘
1098,09:46:31,18.78,+0.32,0.01,5,9390,买盘
1099,09:46:22,18.77,+0.27,0.0,2,3754,卖盘
1100,09:46:19,18.77,+0.27,0.0,60,112620,卖盘
1101,09:45:58,18.77,+0.27,0.0,3,6645,买盘
1102,09:45:55,18.77,+0.27,0.02,6,11262,买盘
1103,09:45:52,18.75,+0.16,-0.02,24,45000,卖盘
1104,09:45:31,18.77,+0.27,-0.01,40,75943,卖盘
1105,09:45:00,18.78,+0.32,0.0,27,50706,卖盘
1106,09:44:57,18.78,+0.32,0.0,6,11268,卖盘
1107,09:44:45,18.78,+0.32,-0.01,2,3756,卖盘
1108,09:44:33,18.79,+0.37,-0.01,15,28185,卖盘
1109,09:44:27,18.8,+0.43,0.02,5,9400,买盘
1110,09:44:24,18.78,+0.32,-0.02,4,7512,卖盘
1111,09:44:06,18.8,+0.43,0.0,5,9400,买盘
1112,09:43:51,18.8,+0.43,0.02,2,3760,买盘
1113,09:43:38,18.78,+0.32,0.0,3,5634,卖盘
1114,09:43:33,18.78,+0.32,0.0,5,9390,卖盘
1115,09:43:17,18.78,+0.32,0.01,18,33804,买盘
1116,09:43:15,18.77,+0.27,0.0,2,4768,买盘
1117,09:43:09,18.77,+0.27,0.02,10,18770,买盘
1118,09:43:02,18.75,+0.16,-0.02,5,9375,卖盘
1119,09:42:45,18.77,+0.27,0.02,2,3754,买盘
1120,09:42:42,18.75,+0.16,0.0,19,35625,卖盘
1121,09:42:36,18.75,+0.16,0.0,18,33750,买盘
1122,09:42:24,18.75,+0.16,0.01,5,9375,买盘
1123,09:42:21,18.74,+0.11,-0.01,5,9370,卖盘
1124,09:42:18,18.75,+0.16,0.0,4,7500,买盘
1125,09:42:09,18.75,+0.16,0.0,3,5625,买盘
1126,09:41:51,18.75,+0.16,0.0,5,9375,中性盘
1127,09:41:48,18.75,+0.16,0.0,1,1875,卖盘
1128,09:41:39,18.75,+0.16,0.0,9,16875,买盘
1129,09:41:24,18.75,+0.16,0.0,10,18750,买盘
1130,09:41:21,18.75,+0.16,0.0,1,1875,买盘
1131,09:40:48,18.75,+0.16,0.0,1,1875,卖盘
1132,09:40:42,18.75,+0.16,-0.01,10,18750,卖盘
1133,09:40:36,18.76,+0.21,-0.01,5,9380,买盘
1134,09:40:26,18.77,+0.27,0.0,0,0,买盘
1135,09:40:23,18.77,+0.27,0.0,5,9385,买盘
1136,09:40:09,18.77,+0.27,0.0,0,0,买盘
1137,09:40:06,18.77,+0.27,0.0,0,0,买盘
1138,09:39:48,18.77,+0.27,0.0,6,11262,买盘
1139,09:39:33,18.77,+0.27,0.04,20,37540,买盘
1140,09:39:24,18.73,+0.05,0.0,0,0,中性盘
1141,09:39:21,18.73,+0.05,0.01,30,56190,买盘
1142,09:38:51,18.72,0.00,0.0,0,0,买盘
1143,09:38:48,18.72,0.00,0.01,6,11232,卖盘
1144,09:38:45,18.71,-0.05,0.0,14,26194,买盘
1145,09:38:18,18.71,-0.05,0.0,0,0,买盘
1146,09:38:15,18.71,-0.05,0.01,7,13097,买盘
1147,09:38:09,18.7,-0.11,0.0,1,1870,卖盘
1148,09:37:51,18.7,-0.11,0.05,2,3740,买盘
1149,09:37:42,18.65,-0.37,0.0,0,0,卖盘
1150,09:37:38,18.65,-0.37,-0.01,2,3730,卖盘
1151,09:37:35,18.66,-0.32,0.0,5,9330,买盘
1152,09:37:32,18.66,-0.32,0.0,5,9330,买盘
1153,09:37:29,18.66,-0.32,0.0,5,9330,买盘
1154,09:37:26,18.66,-0.32,0.0,21,39186,卖盘
1155,09:37:23,18.66,-0.32,-0.02,2,3732,卖盘
1156,09:37:14,18.68,-0.21,0.0,1,1868,卖盘
1157,09:37:11,18.68,-0.21,0.0,6,11208,卖盘
1158,09:36:59,18.68,-0.21,0.03,3,5604,卖盘
1159,09:36:50,18.65,-0.37,0.0,0,0,卖盘
1160,09:36:47,18.65,-0.37,0.0,0,0,卖盘
1161,09:36:32,18.65,-0.37,0.0,0,0,中性盘
1162,09:36:32,18.65,-0.37,0.0,0,0,卖盘
1163,09:36:26,18.65,-0.37,-0.06,4,7460,中性盘
1164,09:36:23,18.71,-0.05,0.06,12,22452,买盘
1165,09:36:17,18.65,-0.37,0.0,2,3730,卖盘
1166,09:36:14,18.65,-0.37,0.0,0,0,卖盘
1167,09:36:11,18.65,-0.37,0.01,18,33570,卖盘
1168,09:36:08,18.64,-0.43,0.0,0,0,卖盘
1169,09:36:05,18.64,-0.43,0.0,19,35416,卖盘
1170,09:35:59,18.64,-0.43,0.0,4,7456,卖盘
1171,09:35:56,18.64,-0.43,0.0,34,63376,买盘
1172,09:35:53,18.64,-0.43,0.01,10,18640,买盘
1173,09:35:47,18.63,-0.48,-0.01,19,35397,卖盘
1174,09:35:44,18.64,-0.43,0.0,10,18640,买盘
1175,09:35:41,18.64,-0.43,0.0,10,18640,买盘
1176,09:35:29,18.64,-0.43,0.0,5,9320,买盘
1177,09:35:26,18.64,-0.43,0.0,8,14912,买盘
1178,09:35:23,18.64,-0.43,0.0,5,9320,买盘
1179,09:35:20,18.64,-0.43,0.0,11,20504,买盘
1180,09:35:17,18.64,-0.43,0.0,11,20504,买盘
1181,09:35:14,18.64,-0.43,0.0,10,18640,买盘
1182,09:35:11,18.64,-0.43,0.0,4,7456,买盘
1183,09:35:08,18.64,-0.43,0.0,2,3728,买盘
1184,09:35:05,18.64,-0.43,-0.01,4,7456,卖盘
1185,09:35:02,18.65,-0.37,0.0,9,16785,买盘
1186,09:34:53,18.65,-0.37,-0.01,29,54831,卖盘
1187,09:34:44,18.66,-0.32,-0.01,92,171672,卖盘
1188,09:34:26,18.67,-0.27,0.0,0,0,卖盘
1189,09:34:20,18.67,-0.27,-0.06,5,9335,卖盘
1190,09:34:14,18.73,+0.05,0.06,7,13111,买盘
1191,09:34:05,18.67,-0.27,0.0,0,0,买盘
1192,09:33:59,18.67,-0.27,0.0,0,0,买盘
1193,09:33:56,18.67,-0.27,-0.01,3,5601,买盘
1194,09:33:47,18.68,-0.21,0.03,4,7472,卖盘
1195,09:33:41,18.65,-0.37,-0.03,129,241704,卖盘
1196,09:33:38,18.68,-0.21,0.0,9,16812,买盘
1197,09:33:19,18.68,-0.21,0.0,5,9340,买盘
1198,09:33:16,18.68,-0.21,0.0,2,3736,买盘
1199,09:33:04,18.68,-0.21,-0.01,14,26152,卖盘
1200,09:32:55,18.69,-0.16,0.0,7,13083,买盘
1201,09:32:49,18.69,-0.16,0.0,10,18690,买盘
1202,09:32:46,18.69,-0.16,0.0,10,18690,买盘
1203,09:32:43,18.69,-0.16,0.0,5,9345,买盘
1204,09:32:40,18.69,-0.16,-0.02,17,31773,卖盘
1205,09:32:31,18.71,-0.05,0.0,0,0,买盘
1206,09:32:13,18.71,-0.05,0.04,4,7484,买盘
1207,09:32:04,18.67,-0.27,0.0,0,0,卖盘
1208,09:32:01,18.67,-0.27,-0.04,8,14936,卖盘
1209,09:31:58,18.71,-0.05,0.05,14,26194,买盘
1210,09:31:55,18.66,-0.32,0.0,0,0,卖盘
1211,09:31:52,18.66,-0.32,-0.05,6,11196,卖盘
1212,09:31:49,18.71,-0.05,0.0,5,9355,买盘
1213,09:31:46,18.71,-0.05,0.0,0,0,买盘
1214,09:31:31,18.71,-0.05,-0.01,90,168390,卖盘
1215,09:31:28,18.72,0.00,0.0,7,13104,卖盘
1216,09:31:19,18.72,0.00,0.01,14,26208,买盘
1217,09:31:16,18.71,-0.05,0.0,1,1871,卖盘
1218,09:30:58,18.71,-0.05,0.0,3,5613,买盘
1219,09:30:55,18.71,-0.05,0.0,5,9355,买盘
1220,09:30:40,18.71,-0.05,0.08,5,9355,买盘
1221,09:30:04,18.63,-0.48,0.0,10,18630,卖盘
1222,09:29:00,18.63,-0.48,0.0,0,0,卖盘
1223,09:25:01,18.63,-0.48,0.0,49,91287,0
