,time,price,change,volume,amount,type
3528,09:50:01,24.55,--,142,348610,买盘
3529,09:49:58,24.55,0.01,122,299510,买盘
3530,09:49:55,24.54,0.01,448,1099392,买盘
3531,09:49:52,24.53,-0.01,24,58872,卖盘
3532,09:49:49,24.54,--,5,12270,卖盘
3533,09:49:46,24.54,--,7,17178,买盘
3534,09:49:43,24.54,--,36,88344,买盘
3535,09:49:40,24.54,0.01,19,46626,买盘
3536,09:49:37,24.53,--,18,44154,买盘
3537,09:49:34,24.53,0.03,67,164351,买盘
3538,09:49:31,24.5,-0.03,69,169050,卖盘
3539,09:49:28,24.53,0.02,14,34342,买盘
3540,09:49:25,24.51,--,78,191178,买盘
3541,09:49:22,24.51,-0.02,46,112746,卖盘
3542,09:49:19,24.53,-0.01,239,586267,卖盘
3543,09:49:16,24.54,0.03,34,83436,买盘
3544,09:49:13,24.51,--,132,323532,卖盘
3545,09:49:10,24.51,-0.02,630,1544130,卖盘
3546,09:49:07,24.53,0.02,73,179069,买盘
3547,09:49:01,24.51,-0.02,1,2451,卖盘
3548,09:48:58,24.53,0.02,22,53966,买盘
3549,09:48:55,24.51,-0.02,88,215688,卖盘
3550,09:48:52,24.53,--,59,144727,卖盘
3551,09:48:49,24.53,--,38,93214,卖盘
3552,09:48:46,24.53,-0.01,26,63778,卖盘
3553,09:48:43,24.54,--,58,142332,买盘
3554,09:48:40,24.54,--,111,272394,买盘
3555,09:48:37,24.54,0.01,39,95706,买盘
3556,09:48:34,24.53,-0.01,20,49060,卖盘
3557,09:48:31,24.54,-0.01,49,120246,中性盘
3558,09:48:28,24.55,0.01,20,49100,买盘
3559,09:48:25,24.54,--,2,4908,卖盘
3560,09:48:22,24.54,-0.02,86,211044,卖盘
3561,09:48:19,24.56,0.02,49,120344,买盘
3562,09:48:16,24.54,0.01,57,139878,中性盘
3563,09:48:13,24.53,-0.03,55,134915,卖盘
3564,09:48:10,24.56,0.03,8,19648,买盘
3565,09:48:07,24.53,-0.03,19,46607,卖盘
3566,09:48:04,24.56,-0.02,183,449448,卖盘
3567,09:48:01,24.58,0.02,31,76198,中性盘
3568,09:47:58,24.56,--,67,164552,买盘
3569,09:47:55,24.56,-0.04,12,29472,中性盘
3570,09:47:52,24.6,--,182,447720,买盘
3571,09:47:49,24.6,0.03,41,100860,买盘
3572,09:47:46,24.57,-0.03,60,147420,卖盘
3573,09:47:43,24.6,--,197,484620,卖盘
3574,09:47:40,24.6,0.02,84,206640,买盘
3575,09:47:37,24.58,-0.01,26,63907,买盘
3576,09:47:34,24.59,--,109,268031,卖盘
3577,09:47:31,24.59,0.01,175,430325,中性盘
3578,09:47:28,24.58,0.02,538,1322404,买盘
3579,09:47:25,24.56,--,160,392960,卖盘
3580,09:47:22,24.56,-0.02,173,424888,卖盘
3581,09:47:19,24.58,0.02,50,122899,买盘
3582,09:47:16,24.56,--,37,90872,卖盘
3583,09:47:13,24.56,-0.01,97,238232,卖盘
3584,09:47:10,24.57,-0.01,53,130221,卖盘
3585,09:47:06,24.58,0.02,17,41786,买盘
3586,09:47:04,24.56,--,123,302088,买盘
3587,09:47:01,24.56,0.08,210,515760,买盘
3588,09:46:58,24.48,0.02,21,51408,买盘
3589,09:46:55,24.46,-0.04,3,7338,卖盘
3590,09:46:52,24.5,0.04,654,1602300,买盘
3591,09:46:48,24.46,--,129,315534,买盘
3592,09:46:45,24.46,0.01,8,19568,买盘
3593,09:46:42,24.45,0.01,73,178485,买盘
3594,09:46:39,24.44,--,56,136864,买盘
3595,09:46:36,24.44,0.01,6,14664,买盘
3596,09:46:33,24.43,--,15,36645,卖盘
3597,09:46:30,24.43,--,78,190554,买盘
3598,09:46:27,24.43,--,31,75733,买盘
3599,09:46:24,24.43,0.01,20,48860,买盘
3600,09:46:21,24.42,--,104,253968,买盘
3601,09:46:18,24.42,0.02,31,75702,买盘
3602,09:46:15,24.4,--,0,0,卖盘
3603,09:46:09,24.4,-0.01,69,168360,卖盘
3604,09:46:06,24.41,0.01,11,26851,买盘
3605,09:46:03,24.4,0.01,161,392840,买盘
3606,09:46:00,24.39,0.01,51,124389,买盘
3607,09:45:57,24.38,--,130,318012,买盘
3608,09:45:54,24.38,0.02,11,26818,买盘
3609,09:45:51,24.36,-0.01,83,202188,卖盘
3610,09:45:48,24.37,--,18,43866,买盘
3611,09:45:45,24.37,-0.01,23,56051,中性盘
3612,09:45:42,24.38,0.02,78,190164,买盘
3613,09:45:39,24.36,-0.02,31,75516,卖盘
3614,09:45:36,24.38,0.01,27,65826,买盘
3615,09:45:33,24.37,-0.01,9,21933,买盘
3616,09:45:30,24.38,--,28,68264,买盘
3617,09:45:27,24.38,--,9,21942,买盘
3618,09:45:24,24.38,--,13,31694,买盘
3619,09:45:21,24.38,0.02,141,343758,买盘
3620,09:45:18,24.36,--,0,0,卖盘
3621,09:45:15,24.36,-0.02,41,99876,卖盘
3622,09:45:12,24.38,0.02,8,19504,买盘
3623,09:45:09,24.36,-0.01,98,238728,卖盘
3624,09:45:06,24.37,0.01,163,397231,买盘
3625,09:45:00,24.36,--,21,51156,买盘
3626,09:44:57,24.36,--,57,138852,卖盘
3627,09:44:51,24.36,-0.01,8,19488,中性盘
3628,09:44:48,24.37,0.01,29,70673,买盘
3629,09:44:45,24.36,--,9,21924,卖盘
3630,09:44:42,24.36,0.02,63,153468,买盘
3631,09:44:39,24.34,-0.01,89,216626,卖盘
3632,09:44:36,24.35,--,77,187495,买盘
3633,09:44:30,24.35,--,416,1012960,买盘
3634,09:44:24,24.35,0.01,49,119315,买盘
3635,09:44:21,24.34,-0.01,10,24340,卖盘
3636,09:44:18,24.35,0.01,5,12175,买盘
3637,09:44:15,24.34,--,150,365100,卖盘
3638,09:44:12,24.34,--,8,19472,卖盘
3639,09:44:09,24.34,--,50,121700,卖盘
3640,09:44:06,24.34,--,19,46246,买盘
3641,09:44:03,24.34,0.01,8,19472,买盘
3642,09:44:00,24.33,-0.01,50,121649,卖盘
3643,09:43:57,24.34,--,223,542782,买盘
3644,09:43:54,24.34,0.01,38,92492,买盘
3645,09:43:51,24.33,--,32,77856,卖盘
3646,09:43:48,24.33,--,102,248165,买盘
3647,09:43:45,24.33,0.01,119,289527,买盘
3648,09:43:42,24.32,--,3,7296,买盘
3649,09:43:39,24.32,-0.01,79,192128,卖盘
3650,09:43:36,24.33,--,6,14597,买盘
3651,09:43:30,24.33,0.01,11,26762,买盘
3652,09:43:27,24.32,--,16,38912,买盘
3653,09:43:24,24.32,--,1,2432,买盘
3654,09:43:21,24.32,0.01,15,36480,买盘
3655,09:43:18,24.31,-0.01,22,53482,卖盘
3656,09:43:15,24.32,--,26,63232,买盘
3657,09:43:12,24.32,0.01,50,121600,买盘
3658,09:43:09,24.31,--,66,160446,买盘
3659,09:43:06,24.31,0.01,53,128843,买盘
3660,09:43:03,24.3,--,204,495720,买盘
3661,09:43:00,24.3,0.01,79,191970,买盘
3662,09:42:57,24.29,--,1,2429,买盘
3663,09:42:54,24.29,-0.01,43,104447,中性盘
3664,09:42:51,24.3,0.02,92,223560,买盘
3665,09:42:48,24.28,-0.02,37,89836,卖盘
3666,09:42:45,24.3,--,0,0,买盘
3667,09:42:42,24.3,0.01,13,31590,买盘
3668,09:42:39,24.29,-0.01,9,21861,卖盘
3669,09:42:36,24.3,0.01,6,14580,买盘
3670,09:42:33,24.29,0.01,19,46151,买盘
3671,09:42:30,24.28,--,1,2428,卖盘
3672,09:42:27,24.28,-0.02,6,14568,卖盘
3673,09:42:24,24.3,0.01,8,19440,买盘
3674,09:42:21,24.29,0.01,7,17003,买盘
3675,09:42:18,24.28,-0.01,2,4856,中性盘
3676,09:42:12,24.29,0.02,9,21861,买盘
3677,09:42:09,24.27,--,1,2427,买盘
3678,09:42:06,24.27,-0.01,10,24270,买盘
3679,09:42:03,24.28,-0.02,16,38848,卖盘
3680,09:42:00,24.3,0.02,40,97200,买盘
3681,09:41:57,24.28,-0.02,1,2428,中性盘
3682,09:41:54,24.3,0.01,10,24300,买盘
3683,09:41:51,24.29,0.04,9,21861,买盘
3684,09:41:48,24.25,-0.03,52,126100,卖盘
3685,09:41:45,24.28,-0.01,5,12140,中性盘
3686,09:41:42,24.29,0.04,93,225897,中性盘
3687,09:41:39,24.25,-0.05,56,135800,卖盘
3688,09:41:36,24.3,0.01,12,29160,买盘
3689,09:41:33,24.29,--,0,0,买盘
3690,09:41:30,24.29,0.04,56,136024,买盘
3691,09:41:27,24.25,-0.05,1,2425,卖盘
3692,09:41:24,24.3,--,0,0,买盘
3693,09:41:21,24.3,0.01,19,46170,买盘
3694,09:41:18,24.29,--,11,26719,卖盘
3695,09:41:15,24.29,0.04,11,26719,买盘
3696,09:41:09,24.25,--,47,113975,卖盘
3697,09:41:06,24.25,-0.05,11,26675,卖盘
3698,09:41:03,24.3,0.03,9,21870,买盘
3699,09:41:00,24.27,-0.03,5,12135,中性盘
3700,09:40:57,24.3,0.06,3,7290,买盘
3701,09:40:54,24.24,-0.06,101,244823,卖盘
3702,09:40:51,24.3,0.05,8,19440,买盘
3703,09:40:48,24.25,--,15,36375,买盘
3704,09:40:45,24.25,0.01,2,4850,买盘
3705,09:40:42,24.24,--,18,43632,卖盘
3706,09:40:39,24.24,--,121,293304,买盘
3707,09:40:33,24.24,-0.03,37,89688,卖盘
3708,09:40:30,24.27,0.03,53,128631,买盘
3709,09:40:27,24.24,-0.03,18,43632,卖盘
3710,09:40:24,24.27,0.03,61,148047,买盘
3711,09:40:21,24.24,-0.01,6,14543,卖盘
3712,09:40:18,24.25,--,58,140650,买盘
3713,09:40:15,24.25,--,6,14550,买盘
3714,09:40:12,24.25,-0.02,416,1008800,卖盘
3715,09:40:07,24.27,-0.02,106,257262,卖盘
3716,09:40:04,24.29,--,15,36435,买盘
3717,09:39:59,24.29,0.02,2,4858,买盘
3718,09:39:55,24.27,-0.02,71,172317,卖盘
3719,09:39:49,24.29,0.01,7,17003,买盘
3720,09:39:46,24.28,-0.01,3,7284,中性盘
3721,09:39:43,24.29,-0.01,87,211323,卖盘
3722,09:39:40,24.3,--,2,4860,买盘
3723,09:39:37,24.3,--,50,121500,买盘
3724,09:39:34,24.3,--,28,68040,买盘
3725,09:39:31,24.3,--,24,58320,买盘
3726,09:39:28,24.3,--,127,308610,买盘
3727,09:39:25,24.3,--,47,114210,买盘
3728,09:39:22,24.3,-0.01,70,170100,卖盘
3729,09:39:19,24.31,-0.02,12,29172,中性盘
3730,09:39:16,24.33,0.03,1,2433,买盘
3731,09:39:13,24.3,-0.01,30,72900,卖盘
3732,09:39:10,24.31,--,0,0,中性盘
3733,09:39:07,24.31,0.01,1,2431,中性盘
3734,09:39:04,24.3,-0.02,8,19440,卖盘
3735,09:39:01,24.32,--,15,36480,中性盘
3736,09:38:58,24.32,--,2,4864,买盘
3737,09:38:55,24.32,0.02,56,136192,买盘
3738,09:38:52,24.3,-0.02,3,7290,卖盘
3739,09:38:49,24.32,--,7,17024,买盘
3740,09:38:46,24.32,--,0,0,买盘
3741,09:38:43,24.32,--,9,21888,买盘
3742,09:38:40,24.32,--,15,36480,买盘
3743,09:38:34,24.32,--,13,31616,买盘
3744,09:38:31,24.32,--,44,107008,买盘
3745,09:38:28,24.32,0.02,101,245632,买盘
3746,09:38:22,24.3,--,24,58320,买盘
3747,09:38:19,24.3,--,92,223560,买盘
3748,09:38:13,24.3,-0.01,2,4860,中性盘
3749,09:38:10,24.31,0.01,51,123981,买盘
3750,09:38:07,24.3,-0.01,6,14580,买盘
3751,09:38:04,24.31,--,0,0,买盘
3752,09:38:01,24.31,--,8,19448,买盘
3753,09:37:58,24.31,0.01,21,51051,中性盘
3754,09:37:55,24.3,-0.01,5,12150,卖盘
3755,09:37:52,24.31,-0.01,102,247962,卖盘
3756,09:37:49,24.32,--,16,38912,买盘
3757,09:37:46,24.32,0.01,5,12160,买盘
3758,09:37:43,24.31,--,58,142699,买盘
3759,09:37:40,24.31,0.01,249,605319,买盘
3760,09:37:37,24.3,-0.01,19,46170,卖盘
3761,09:37:34,24.31,--,24,58344,买盘
3762,09:37:31,24.31,--,20,48620,买盘
3763,09:37:28,24.31,--,3,7293,买盘
3764,09:37:25,24.31,--,78,189618,买盘
3765,09:37:22,24.31,--,1,2431,买盘
3766,09:37:19,24.31,-0.01,12,29172,卖盘
3767,09:37:16,24.32,--,23,55936,买盘
3768,09:37:13,24.32,--,27,65664,买盘
3769,09:37:10,24.32,0.01,16,38912,买盘
3770,09:37:07,24.31,--,42,102102,卖盘
3771,09:37:04,24.31,-0.01,31,75361,卖盘
3772,09:37:01,24.32,--,50,121600,买盘
3773,09:36:58,24.32,-0.01,3,7296,买盘
3774,09:36:55,24.33,--,11,26762,买盘
3775,09:36:52,24.33,--,68,165444,卖盘
3776,09:36:49,24.33,0.02,5,12165,买盘
3777,09:36:46,24.31,-0.02,16,38896,卖盘
3778,09:36:43,24.33,--,11,26762,买盘
3779,09:36:40,24.33,--,20,48660,买盘
3780,09:36:37,24.33,0.01,1,2433,买盘
3781,09:36:34,24.32,-0.02,22,53504,卖盘
3782,09:36:31,24.34,-0.01,3,7302,中性盘
3783,09:36:28,24.35,0.02,33,80355,买盘
3784,09:36:25,24.33,--,9,21897,卖盘
3785,09:36:22,24.33,--,8,19464,卖盘
3786,09:36:19,24.33,--,2,4866,卖盘
3787,09:36:16,24.33,--,0,0,中性盘
3788,09:36:13,24.33,--,34,82722,买盘
3789,09:36:10,24.33,--,0,0,买盘
3790,09:36:07,24.33,0.02,12,29195,买盘
3791,09:36:04,24.31,-0.02,39,94809,卖盘
3792,09:35:58,24.33,-0.02,9,21897,卖盘
3793,09:35:55,24.35,0.02,27,65745,买盘
3794,09:35:52,24.33,--,8,19464,买盘
3795,09:35:49,24.33,0.01,17,41361,买盘
3796,09:35:46,24.32,-0.03,10,24320,卖盘
3797,09:35:43,24.35,--,140,340900,卖盘
3798,09:35:40,24.35,0.01,62,150970,买盘
3799,09:35:37,24.34,0.03,8,19472,买盘
3800,09:35:34,24.31,-0.02,100,243100,卖盘
3801,09:35:31,24.33,--,19,46227,买盘
3802,09:35:28,24.33,-0.02,152,369816,卖盘
3803,09:35:25,24.35,--,4,9740,卖盘
3804,09:35:22,24.35,0.02,62,150970,中性盘
3805,09:35:19,24.33,--,499,1214067,卖盘
3806,09:35:16,24.33,--,5,12165,卖盘
3807,09:35:13,24.33,-0.02,13,31628,卖盘
3808,09:35:10,24.35,0.01,11,26785,买盘
3809,09:35:07,24.34,--,1,2434,买盘
3810,09:35:04,24.34,--,9,21906,买盘
3811,09:35:01,24.34,-0.01,30,73020,卖盘
3812,09:34:58,24.35,--,38,92530,买盘
3813,09:34:52,24.35,--,18,43830,买盘
3814,09:34:49,24.35,0.01,56,136360,买盘
3815,09:34:46,24.34,0.01,44,107096,买盘
3816,09:34:43,24.33,-0.02,70,170310,卖盘
3817,09:34:40,24.35,0.02,220,535700,买盘
3818,09:34:37,24.33,-0.01,10,24330,卖盘
3819,09:34:34,24.34,0.01,21,51114,买盘
3820,09:34:31,24.33,--,22,53525,卖盘
3821,09:34:25,24.33,-0.02,13,31628,卖盘
3822,09:34:22,24.35,--,6,14610,买盘
3823,09:34:19,24.35,0.02,10,24350,买盘
3824,09:34:16,24.33,-0.01,24,58391,卖盘
3825,09:34:13,24.34,-0.01,5,12170,卖盘
3826,09:34:07,24.35,--,15,36525,卖盘
3827,09:34:04,24.35,--,20,48700,卖盘
3828,09:34:01,24.35,--,17,41395,买盘
3829,09:33:58,24.35,0.02,3,7305,买盘
3830,09:33:55,24.33,-0.02,7,17031,卖盘
3831,09:33:52,24.35,-0.01,11,26785,卖盘
3832,09:33:49,24.36,0.03,63,153468,买盘
3833,09:33:46,24.33,--,0,0,卖盘
3834,09:33:43,24.33,-0.01,197,479300,卖盘
3835,09:33:40,24.34,--,28,68152,卖盘
3836,09:33:37,24.34,-0.02,20,48680,卖盘
3837,09:33:34,24.36,--,2,4872,买盘
3838,09:33:31,24.36,0.01,101,246036,买盘
3839,09:33:28,24.35,--,20,48700,买盘
3840,09:33:25,24.35,--,8,19480,买盘
3841,09:33:22,24.35,0.01,121,294635,买盘
3842,09:33:19,24.34,--,126,306684,卖盘
3843,09:33:16,24.34,-0.01,1,2434,卖盘
3844,09:33:13,24.35,--,43,104705,中性盘
3845,09:33:10,24.35,-0.01,13,31655,卖盘
3846,09:33:07,24.36,--,10,24360,买盘
3847,09:33:04,24.36,0.01,16,38976,买盘
3848,09:33:01,24.35,-0.01,4,9740,卖盘
3849,09:32:58,24.36,--,20,48720,买盘
3850,09:32:55,24.36,--,5,12180,买盘
3851,09:32:52,24.36,--,20,48720,买盘
3852,09:32:49,24.36,0.01,34,82824,中性盘
3853,09:32:46,24.35,-0.02,24,58440,买盘
3854,09:32:43,24.37,0.03,8,19496,买盘
3855,09:32:40,24.34,-0.03,16,38944,卖盘
3856,09:32:37,24.37,--,47,114539,买盘
3857,09:32:34,24.37,0.03,3,7311,买盘
3858,09:32:31,24.34,--,5,12170,卖盘
3859,09:32:28,24.34,0.01,125,304250,买盘
3860,09:32:25,24.33,-0.01,12,29195,卖盘
3861,09:32:22,24.34,--,54,131436,买盘
3862,09:32:19,24.34,-0.03,35,85190,中性盘
3863,09:32:16,24.37,0.05,432,1052784,买盘
3864,09:32:13,24.32,-0.02,96,233472,卖盘
3865,09:32:10,24.34,--,35,85190,卖盘
3866,09:32:07,24.34,--,28,68152,买盘
3867,09:32:04,24.34,0.01,117,284778,买盘
3868,09:32:01,24.33,--,164,399012,卖盘
3869,09:31:58,24.33,--,151,367383,卖盘
3870,09:31:52,24.33,0.01,295,717735,买盘
3871,09:31:49,24.32,0.01,64,155648,买盘
3872,09:31:46,24.31,-0.01,6,14586,卖盘
3873,09:31:43,24.32,-0.01,6,14592,买盘
3874,09:31:40,24.33,--,200,486599,买盘
3875,09:31:37,24.33,0.03,3,7298,买盘
3876,09:31:34,24.3,-0.02,146,354780,卖盘
3877,09:31:31,24.32,-0.01,28,68096,卖盘
3878,09:31:28,24.33,0.03,24,58391,买盘
3879,09:31:25,24.3,-0.01,16,38880,卖盘
3880,09:31:22,24.31,--,23,55913,中性盘
3881,09:31:19,24.31,-0.01,48,116688,卖盘
3882,09:31:16,24.32,--,13,31616,买盘
3883,09:31:13,24.32,--,1,2432,买盘
3884,09:31:10,24.32,-0.01,72,175104,买盘
3885,09:31:07,24.33,0.03,62,150846,买盘
3886,09:31:04,24.3,-0.02,35,85050,卖盘
3887,09:31:01,24.32,--,7,17024,买盘
3888,09:30:58,24.32,--,89,216448,卖盘
3889,09:30:55,24.32,-0.01,89,216448,卖盘
3890,09:30:52,24.33,0.01,55,133815,买盘
3891,09:30:49,24.32,--,33,80256,卖盘
3892,09:30:46,24.32,--,14,34048,卖盘
3893,09:30:43,24.32,-0.01,19,46208,卖盘
3894,09:30:40,24.33,0.01,19,46227,买盘
3895,09:30:37,24.32,0.03,46,111872,买盘
3896,09:30:34,24.29,--,0,0,买盘
3897,09:30:31,24.29,--,0,0,买盘
3898,09:30:28,24.29,--,11,26719,买盘
3899,09:30:25,24.29,-0.04,29,70441,卖盘
3900,09:30:22,24.33,0.02,16,38928,买盘
3901,09:30:19,24.31,0.02,6,14586,中性盘
3902,09:30:13,24.29,--,17,41293,买盘
3903,09:30:10,24.29,0.01,144,349776,买盘
3904,09:30:07,24.28,0.07,40,97120,买盘
3905,09:30:04,24.21,0.02,239,579417,买盘
3906,09:30:01,24.19,--,20,48380,买盘
3907,09:29:03,24.19,--,0,0,买盘
3908,09:25:03,24.19,24.19,310,749890,买盘
