,code,name,date,nums,nlast,count,clast,amount,ratio
1004,002332,仙琚制药,2015-03-31,3,-56,1287.72,-95.32,21273.20,1.68
1005,002331,皖通科技,2015-03-31,3,-21,199.95,-1148.48,3419.11,0.57
1006,002329,皇氏集团,2015-03-31,6,-48,2003.81,-1568.41,61156.24,3.00
1007,002326,永太科技,2015-03-31,2,-7,580.54,-423.68,24574.25,0.73
1008,002325,洪涛股份,2015-03-31,8,-58,1735.35,-5600.37,35036.73,1.44
1009,002324,普利特,2015-03-31,9,-10,1750.15,1400.07,58560.03,6.48
1010,002323,雅百特,2015-03-31,1,-3,18.40,-70.73,526.38,0.06
1011,002321,华英农业,2015-03-31,1,-26,841.95,-3812.80,8217.39,1.98
1012,002318,久立特材,2015-03-31,22,-65,1973.45,-2810.48,88903.91,2.35
1013,002317,众生药业,2015-03-31,12,-70,1184.25,-1905.11,29784.76,1.62
1014,002316,键桥通讯,2015-03-31,2,-8,99.44,-315.06,1121.43,0.32
1015,002315,焦点科技,2015-03-31,3,-74,171.58,-1005.81,15236.19,1.46
1016,002313,日海通讯,2015-03-31,2,-22,140.00,-135.90,2395.40,0.59
1017,002312,*ST三泰,2015-03-31,11,-20,762.83,7.07,34022.23,0.56
1018,002311,海大集团,2015-03-31,10,-92,968.19,-6014.25,18569.90,0.63
1019,002310,东方园林,2015-03-31,2,-116,460.82,-2565.22,10838.55,0.18
1020,002309,中利集团,2015-03-31,3,-72,818.11,-3100.63,22407.91,1.44
1021,002305,南国置业,2015-03-31,1,-32,27.98,-1470.20,248.74,0.02
1022,002304,洋河股份,2015-03-31,13,-207,359.15,-3907.45,29223.73,0.29
1023,002303,美盈森,2015-03-31,19,-39,9403.56,1558.69,252955.88,6.57
1024,002302,西部建设,2015-03-31,1,-15,25.20,-73.51,481.82,0.02
1025,002299,圣农发展,2015-03-31,10,-97,8652.34,-3272.01,155223.05,9.50
1026,002298,中电鑫龙,2015-03-31,1,-16,2.52,-521.31,22.60,0.01
1027,002296,辉煌科技,2015-03-31,1,-14,55.76,-1434.10,1145.81,0.15
1028,002294,信立泰,2015-03-31,4,-133,314.60,-2467.55,13974.53,0.64
1029,002293,罗莱生活,2015-03-31,2,-73,1150.59,-1050.26,39603.21,1.64
1030,002292,奥飞娱乐,2015-03-31,8,-146,1299.37,-2929.21,57146.24,1.00
1031,002285,世联行,2015-03-31,37,-106,10756.14,-4353.18,417122.94,6.29
1032,002284,亚太股份,2015-03-31,2,-5,116.26,-332.65,2683.28,0.16
1033,002283,天润曲轴,2015-03-31,3,-14,2849.87,2082.12,37447.27,2.53
1034,002282,博深工具,2015-03-31,4,-19,868.07,-836.09,19618.43,2.57
1035,002280,联络互动,2015-03-31,11,-11,1268.00,673.53,179929.61,1.01
1036,002279,久其软件,2015-03-31,13,-10,1267.06,-849.45,71287.90,4.50
1037,002277,友阿股份,2015-03-31,1,-73,0.01,-769.67,0.19,0.00
1038,002277,中邮纯债恒利债券C,2015-03-31,1,-73,0.01,-769.67,0.19,0.00
1039,002276,万马股份,2015-03-31,2,-43,270.49,-162.15,3151.18,0.29
1040,002276,中邮纯债恒利债券A,2015-03-31,2,-43,270.49,-162.15,3151.18,0.00
1041,002273,水晶光电,2015-03-31,7,-80,678.80,-1019.16,17472.36,1.05
1042,002271,东方雨虹,2015-03-31,15,-123,3152.04,-6128.41,131387.50,3.88
1043,002270,华明装备,2015-03-31,1,-1,190.26,-207.56,3719.51,0.80
1044,002269,美邦服饰,2015-03-31,4,-79,260.00,-811.63,4638.47,0.10
1045,002268,卫士通,2015-03-31,18,-62,840.98,-2712.46,90699.43,2.43
1046,002267,陕天然气,2015-03-31,7,-68,2243.00,-172.77,32815.06,2.02
1047,002266,浙富控股,2015-03-31,1,-48,7.45,-2982.96,82.12,0.00
1048,002261,拓维信息,2015-03-31,2,-27,3.71,-334.55,112.64,0.00
1049,002260,德奥通航,2015-03-31,6,1,1267.43,927.55,44537.66,4.78
1050,002256,兆新股份,2015-03-31,13,-1,1435.52,811.80,32213.05,1.14
1051,002253,川大智胜,2015-03-31,4,-31,79.13,-1984.20,3029.10,0.35
1052,002252,上海莱士,2015-03-31,1,-100,0.57,-989.04,31.73,0.00
1053,002251,步步高,2015-03-31,10,-65,2330.09,1566.60,63145.45,3.12
1054,002250,联化科技,2015-03-31,15,-113,3972.65,-14437.42,76235.12,4.79
1055,002249,大洋电机,2015-03-31,8,-52,3147.92,-1007.74,32273.47,1.73
1056,002247,帝龙文化,2015-03-31,1,-3,14.50,-274.90,241.72,0.03
1057,002246,北化股份,2015-03-31,2,-8,1354.06,-1954.37,17860.07,3.27
1058,002245,澳洋顺昌,2015-03-31,2,-15,1205.60,149.63,13912.62,1.32
1059,002244,滨江集团,2015-03-31,8,-69,1061.28,-686.25,13987.66,0.34
1060,002242,九阳股份,2015-03-31,2,-67,110.02,-1607.84,1578.77,0.14
1061,002241,歌尔股份,2015-03-31,64,-169,7727.17,-5865.49,257314.61,2.53
1062,002239,奥特佳,2015-03-31,1,-3,808.64,774.31,7989.40,1.38
1063,002238,天威视讯,2015-03-31,1,-42,22.15,-133.23,559.30,0.04
1064,002237,恒邦股份,2015-03-31,1,-69,399.00,-837.90,9001.44,0.44
1065,002236,大华股份,2015-03-31,67,-126,5980.67,-1097.26,218593.39,2.07
1066,002235,安妮股份,2015-03-31,1,-8,388.21,317.78,8268.91,1.33
1067,002234,民和股份,2015-03-31,5,-7,1615.49,-361.77,21211.43,5.35
1068,002231,奥维通信,2015-03-31,2,-5,428.00,-74.75,5555.38,1.20
1069,002230,科大讯飞,2015-03-31,68,-110,3769.99,-4772.77,196039.71,2.89
1070,002229,鸿博股份,2015-03-31,4,-30,428.01,-72.85,11855.85,0.96
1071,002228,合兴包装,2015-03-31,5,-15,696.72,-771.11,12673.33,0.67
1072,002227,奥特迅,2015-03-31,1,-5,184.99,181.82,6287.91,0.84
1073,002226,江南化工,2015-03-31,1,-41,9.00,-245.81,159.39,0.01
1074,002225,濮耐股份,2015-03-31,1,-50,1078.94,-298.04,9473.05,1.33
1075,002223,鱼跃医疗,2015-03-31,9,-110,1642.11,-5333.71,59740.06,2.81
1076,002223,中邮尊享一年定开混合发起式,2015-03-31,9,-110,1642.11,-5333.71,59740.06,0.00
1077,002221,东华能源,2015-03-31,4,-45,1011.71,-403.81,28793.36,0.73
1078,002216,三全食品,2015-03-31,14,-64,2029.44,-1108.81,62384.94,2.52
1079,002215,诺普信,2015-03-31,19,-21,6696.86,-4178.65,116793.22,7.87
1080,002214,大立科技,2015-03-31,3,-25,130.00,-4447.63,3676.40,0.28
1081,002206,海利得,2015-03-31,1,-20,20.00,-454.35,221.80,0.02
1082,002203,海亮股份,2015-03-31,4,-71,270.53,-3239.52,2908.20,0.17
1083,002202,金风科技,2015-03-31,39,-169,7315.51,-24492.93,139433.58,3.33
1084,002201,九鼎新材,2015-03-31,1,-6,87.00,-317.73,1126.65,0.36
1085,002197,证通电子,2015-03-31,3,-23,369.61,-781.58,10829.64,0.88
1086,002196,方正电机,2015-03-31,2,-9,70.01,-1115.83,1353.38,0.41
1087,002194,武汉凡谷,2015-03-31,2,-44,80.00,-177.70,1242.40,0.14
1088,002191,劲嘉股份,2015-03-31,9,-87,2328.10,-605.60,50240.42,1.78
1089,002190,成飞集成,2015-03-31,3,-39,119.52,-1692.61,5371.33,0.35
1090,002189,利达光电,2015-03-31,4,-12,923.05,450.25,30091.51,4.63
1091,002186,全聚德,2015-03-31,1,-18,3.67,-280.95,85.07,0.01
1092,002185,华天科技,2015-03-31,11,-95,1742.34,-7472.43,31187.93,1.64
1093,002184,海得控制,2015-03-31,9,-26,1013.41,-1375.68,38205.57,4.61
1094,002183,怡亚通,2015-03-31,32,-53,4788.20,1054.05,150924.03,2.26
1095,002182,东兴蓝海财富混合,2015-03-31,2,-16,516.80,-1362.90,9343.74,0.57
1096,002182,云海金属,2015-03-31,2,-16,516.80,-1362.90,9343.74,1.79
1097,002180,艾派克,2015-03-31,4,-8,855.66,-330.04,27792.28,3.40
1098,002179,中航光电,2015-03-31,7,-104,2029.32,-4570.29,66257.45,2.59
1099,002178,延华智能,2015-03-31,15,13,1894.91,1892.69,54573.44,2.87
1100,002177,御银股份,2015-03-31,9,-5,2320.84,1922.64,26736.11,3.05
1101,002176,江特电机,2015-03-31,2,-24,28.37,-1086.38,446.83,0.02
1102,002175,东方网络,2015-03-31,4,3,953.20,953.03,60461.41,1.66
1103,002174,游族网络,2015-03-31,4,-64,239.36,-520.15,16857.90,0.28
1104,002171,楚江新材,2015-03-31,4,-26,103.03,-1643.32,1346.66,0.30
1105,002170,芭田股份,2015-03-31,7,-56,2272.17,-9177.71,31537.68,2.68
1106,002169,智光电气,2015-03-31,5,-14,488.40,-2951.75,8503.05,1.86
1107,002161,远望谷,2015-03-31,6,-57,1129.01,-1104.63,17386.68,1.53
1108,002159,三特索道,2015-03-31,2,-14,71.61,-2014.20,1909.88,0.53
1109,002157,正邦科技,2015-03-31,5,-69,1234.70,-6697.56,15742.44,0.82
1110,002156,通富微电,2015-03-31,2,-19,90.00,-788.00,1208.70,0.09
1111,002155,湖南黄金,2015-03-31,2,-89,52.00,-5288.28,603.20,0.05
1112,002154,报喜鸟,2015-03-31,2,-24,183.57,-242.97,2637.85,0.16
1113,002153,石基信息,2015-03-31,22,-134,2838.79,-429.84,346048.12,3.06
1114,002152,广电运通,2015-03-31,44,-85,7564.43,-3309.77,296298.72,5.62
1115,002151,北斗星通,2015-03-31,3,-29,53.83,-1225.84,2577.78,0.14
1116,002147,新光圆成,2015-03-31,1,-3,40.00,-5.30,516.00,0.15
1117,002146,荣盛发展,2015-03-31,17,-206,1624.21,-15758.75,34514.39,0.37
1118,002142,宁波银行,2015-03-31,23,-163,4580.42,-11184.87,81760.45,1.32
1119,002138,顺络电子,2015-03-31,2,-43,450.03,-1458.63,13401.88,0.61
1120,002131,利欧股份,2015-03-31,8,-19,406.92,-1740.80,14803.00,0.33
1121,002129,中环股份,2015-03-31,11,-104,2974.87,-1972.86,104447.70,1.13
1122,002126,银轮股份,2015-03-31,6,-22,489.61,-968.10,9160.58,0.75
1123,002124,天邦股份,2015-03-31,3,-20,603.85,-1106.27,10645.87,1.32
1124,002123,梦网荣信,2015-03-31,5,-42,4.01,-652.95,54.11,0.01
1125,002121,科陆电子,2015-03-31,4,-16,218.76,-1974.09,5996.16,0.22
1126,002118,紫鑫药业,2015-03-31,6,-45,423.82,-581.84,8340.74,0.41
1127,002117,东港股份,2015-03-31,1,-45,21.74,-2816.92,579.17,0.06
1128,002115,三维通信,2015-03-31,3,-25,680.05,-1176.81,9167.08,1.66
1129,002112,三变科技,2015-03-31,4,-8,507.23,-88.35,7126.60,2.52
1130,002111,威海广泰,2015-03-31,6,-32,317.72,-2636.51,6729.30,1.03
1131,002110,三钢闽光,2015-03-31,3,-7,327.04,-1084.74,3178.80,0.61
1132,002108,沧州明珠,2015-03-31,6,-45,434.75,-2972.49,9516.58,0.71
1133,002104,恒宝股份,2015-03-31,14,-53,702.87,-1886.33,14935.95,0.99
1134,002103,广博股份,2015-03-31,3,-3,662.43,138.11,16832.38,1.99
1135,002102,冠福股份,2015-03-31,5,-12,964.43,-2077.38,12807.68,0.67
1136,002100,天康生物,2015-03-31,5,-40,836.00,-2285.86,14295.58,1.18
1137,002099,海翔药业,2015-03-31,1,-18,199.99,-1853.33,3065.88,0.24
1138,002098,浔兴股份,2015-03-31,5,-5,353.98,7.18,8240.59,1.14
1139,002095,生意宝,2015-03-31,7,-20,1145.12,610.46,94770.04,4.53
1140,002094,青岛金王,2015-03-31,5,-15,274.19,-2598.41,5404.19,0.85
1141,002092,中泰化学,2015-03-31,3,-75,309.35,-2404.48,3186.26,0.18
1142,002090,金智科技,2015-03-31,1,-17,3.84,-1508.94,104.23,0.02
1143,002089,新海宜,2015-03-31,11,-22,231.62,-1408.10,4225.42,0.34
1144,002086,东方海洋,2015-03-31,1,-7,96.63,87.73,1573.08,0.20
1145,002085,万丰奥威,2015-03-31,12,-46,1525.75,-1515.07,65637.95,0.84
1146,002084,海鸥卫浴,2015-03-31,2,-12,254.05,-640.16,3638.02,0.63
1147,002083,孚日股份,2015-03-31,1,-55,1305.79,-858.52,8853.26,1.44
1148,002081,金螳螂,2015-03-31,121,-129,26132.96,-6678.56,919096.29,9.89
1149,002080,中材科技,2015-03-31,1,-22,512.20,-1346.66,9024.92,1.28
1150,002078,太阳纸业,2015-03-31,2,-69,1685.49,-2477.35,8848.82,0.67
1151,002077,大港股份,2015-03-31,2,-11,543.94,-59.56,7451.98,2.16
1152,002075,沙钢股份,2015-03-31,5,-9,234.27,-30.66,3992.02,0.11
1153,002074,国轩高科,2015-03-31,8,0,395.41,131.54,11229.61,0.80
1154,002073,软控股份,2015-03-31,13,-97,856.71,-3966.61,17134.11,1.15
1155,002072,凯瑞德,2015-03-31,5,-8,470.61,-1413.63,11835.88,2.67
1156,002070,*ST众和,2015-03-31,1,-31,293.07,-7060.41,3311.74,0.46
1157,002069,獐子岛,2015-03-31,3,-82,0.66,-1255.90,9.78,0.00
1158,002068,黑猫股份,2015-03-31,1,-26,118.88,-5825.36,1123.44,0.20
1159,002065,东华软件,2015-03-31,31,-166,3881.89,-18233.54,119950.39,2.56
1160,002063,远光软件,2015-03-31,13,-107,3475.30,-3659.42,139150.84,5.94
1161,002059,云南旅游,2015-03-31,1,-2,9.03,-604.98,178.52,0.01
1162,002055,得润电子,2015-03-31,22,-6,6304.20,5080.63,214279.60,15.21
1163,002053,云南能投,2015-03-31,2,-24,176.86,-1855.35,3683.98,0.48
1164,002051,中工国际,2015-03-31,20,-183,3226.89,-7372.36,107132.69,3.50
1165,002050,三花智控,2015-03-31,6,-81,2265.32,-1678.41,43879.29,1.42
1166,002049,紫光国芯,2015-03-31,6,-64,390.83,-4981.97,15164.33,0.64
1167,002048,宁波华翔,2015-03-31,2,-100,601.21,-4329.12,10449.02,1.13
1168,002047,宝鹰股份,2015-03-31,1,-3,11.57,-269.02,110.27,0.01
1169,002044,美年健康,2015-03-31,1,-2,117.33,-15.28,1901.94,0.11
1170,002042,华孚色纺,2015-03-31,1,-34,2020.90,-5960.00,16045.94,2.43
1171,002041,登海种业,2015-03-31,7,-104,1365.36,-1723.11,56826.15,1.55
1172,002039,黔源电力,2015-03-31,3,-10,1212.15,-475.23,19709.64,3.97
1173,002038,双鹭药业,2015-03-31,7,-165,418.69,-3190.58,22609.45,0.61
1174,002037,久联发展,2015-03-31,5,-21,75.22,-1798.87,1737.50,0.23
1175,002035,华帝股份,2015-03-31,4,-43,189.00,-3568.87,2780.25,0.53
1176,002033,丽江旅游,2015-03-31,1,-16,32.00,-1069.03,605.76,0.06
1177,002030,达安基因,2015-03-31,29,-74,4057.78,387.17,174078.63,5.60
1178,002028,思源电气,2015-03-31,3,-74,289.90,-1393.92,4815.22,0.38
1179,002025,航天电器,2015-03-31,1,-70,414.87,-2410.85,10380.15,0.97
1180,002024,苏宁云商,2015-03-31,69,-119,31240.12,-20128.78,408308.37,6.10
1181,002023,海特高新,2015-03-31,14,-57,2376.26,-6641.16,81980.88,3.14
1182,002022,科华生物,2015-03-31,13,-107,4000.46,-900.82,127054.50,10.52
1183,002021,中捷资源,2015-03-31,2,-17,492.80,-918.71,3454.55,0.87
1184,002020,京新药业,2015-03-31,4,-51,1079.39,-4229.57,26099.77,1.86
1185,002020,国都创新驱动混合,2015-03-31,4,-51,1079.39,-4229.57,26099.77,0.24
1186,002019,亿帆医药,2015-03-31,3,-36,1310.46,-2450.98,40283.47,2.26
1187,002018,华信国际,2015-03-31,12,-58,8942.77,-5291.94,150059.66,3.93
1188,002017,东信和平,2015-03-31,2,-14,55.04,-553.28,1117.91,0.16
1189,002016,世荣兆业,2015-03-31,1,-12,629.37,31.16,7898.64,0.97
1190,002013,中航机电,2015-03-31,4,-78,290.92,-3145.61,8363.90,0.14
1191,002011,盾安环境,2015-03-31,2,-68,580.30,-2742.73,8437.50,0.69
1192,002010,传化智联,2015-03-31,1,-19,2008.74,-294.65,25089.12,4.12
1193,002009,天奇股份,2015-03-31,34,-50,4551.72,-6458.65,131908.78,14.47
1194,002008,大族激光,2015-03-31,5,-162,433.76,-10009.64,9000.44,0.41
1195,002007,华兰生物,2015-03-31,12,-183,1818.00,-5969.55,77119.57,1.95
1196,002006,精功科技,2015-03-31,2,-7,469.97,-202.90,6147.24,1.03
1197,002005,德豪润达,2015-03-31,1,-72,167.39,-3885.78,1690.64,0.14
1198,002004,华邦健康,2015-03-31,15,-82,2076.40,-3388.77,63641.61,1.15
1199,002003,伟星股份,2015-03-31,3,-21,46.89,-1125.99,618.03,0.11
1200,002002,鸿达兴业,2015-03-31,2,-2,189.13,-505.90,3432.64,0.09
1201,001896,豫能控股,2015-03-31,2,-1,834.65,677.65,11893.83,1.26
1202,001696,宗申动力,2015-03-31,7,-72,5737.35,-1247.21,87150.34,6.43
1203,000999,华润三九,2015-03-31,7,-141,1542.58,-5640.22,41217.76,1.58
1204,000998,隆平高科,2015-03-31,7,-96,159.08,-10126.97,3582.57,0.16
1205,000997,新大陆,2015-03-31,5,-110,582.22,-7503.96,22630.97,0.63
1206,000996,中国中期,2015-03-31,8,-12,35.67,-214.96,1377.47,0.16
1207,000990,诚志股份,2015-03-31,1,-2,13.99,-1.44,310.86,0.05
1208,000989,九芝堂,2015-03-31,1,-19,112.00,-745.93,2262.40,0.27
1209,000988,华工科技,2015-03-31,6,-53,530.63,-5497.39,8490.01,0.60
1210,000987,越秀金控,2015-03-31,4,-15,121.59,-536.24,2880.52,0.23
1211,000983,西山煤电,2015-03-31,3,-134,147.81,-15404.16,1234.21,0.05
1212,000982,*ST中绒,2015-03-31,5,-37,178.58,-893.71,1223.67,0.10
1213,000978,桂林旅游,2015-03-31,1,-17,50.00,-1249.12,603.50,0.14
1214,000977,浪潮信息,2015-03-31,9,-68,1645.75,-1132.44,96523.09,1.65
1215,000975,银泰资源,2015-03-31,1,-102,560.00,-7786.49,9990.40,0.54
1216,000970,中科三环,2015-03-31,4,-133,2990.06,-6195.49,61385.99,2.81
1217,000969,安泰科技,2015-03-31,1,-55,0.28,-1398.89,2.63,0.00
1218,000967,盈峰环境,2015-03-31,1,-5,20.21,-258.65,347.81,0.05
1219,000965,天保基建,2015-03-31,2,-11,650.00,-1364.88,6383.00,0.64
1220,000963,华东医药,2015-03-31,26,-198,4565.18,-6966.74,283497.44,10.52
1221,000961,中南建设,2015-03-31,20,-96,2840.48,-4756.19,48004.07,0.77
1222,000960,锡业股份,2015-03-31,8,-131,5248.57,-6326.94,117463.00,4.34
1223,000958,东方能源,2015-03-31,7,-34,2429.19,-4438.91,50430.06,3.64
1224,000952,广济药业,2015-03-31,1,-6,150.01,-1820.49,2257.61,0.60
1225,000950,*ST建峰,2015-03-31,3,-5,138.67,-412.87,1098.30,0.23
1226,000948,南天信息,2015-03-31,8,-18,1196.46,-3998.01,30282.36,4.85
1227,000939,凯迪生态,2015-03-31,3,-85,4692.45,-7548.14,69635.98,4.41
1228,000938,紫光股份,2015-03-31,2,-15,6.20,-65.59,180.61,0.03
1229,000937,冀中能源,2015-03-31,3,-150,833.04,-13623.49,7255.81,0.29
1230,000933,神火股份,2015-03-31,3,-77,1656.36,-3930.21,10484.77,0.87
1231,000932,*ST华菱,2015-03-31,6,-26,2211.05,-9502.83,10192.95,0.73
1232,000928,中钢国际,2015-03-31,2,-27,733.70,-389.21,12120.69,0.99
1233,000925,众合科技,2015-03-31,5,-42,314.82,-5169.61,7741.37,1.03
1234,000923,河北宣工,2015-03-31,4,0,393.35,307.12,6333.00,1.99
1235,000923,中邮现金驿站货币C,2015-03-31,4,0,393.35,307.12,6333.00,0.00
1236,000920,南方汇通,2015-03-31,2,-13,191.79,-1614.31,3820.36,0.45
1237,000919,金陵药业,2015-03-31,3,-66,520.12,-4061.26,9117.75,1.03
1238,000918,嘉凯城,2015-03-31,2,-5,48.00,-930.85,317.76,0.03
1239,000917,电广传媒,2015-03-31,16,-109,4618.78,-2383.61,111312.64,4.34
1240,000915,山大华特,2015-03-31,2,-46,769.17,-4089.74,29620.85,4.28
1241,000911,南宁糖业,2015-03-31,1,-8,783.88,-876.63,10958.59,2.42
1242,000910,大亚圣象,2015-03-31,11,-9,2160.54,604.35,32364.96,4.10
1243,000906,浙商中拓,2015-03-31,1,-17,573.98,-2176.89,11514.04,1.74
1244,000902,新洋丰,2015-03-31,11,-23,1231.14,-781.17,26691.03,1.00
1245,000897,津滨发展,2015-03-31,1,-44,0.53,-2954.96,4.68,0.00
1246,000895,双汇发展,2015-03-31,20,-177,2919.12,-9718.18,107715.40,0.88
1247,000893,东凌国际,2015-03-31,2,-7,2061.57,1409.97,38448.34,5.11
1248,000888,峨眉山A,2015-03-31,14,-64,2349.48,-2080.37,63788.43,4.46
1249,000887,中鼎股份,2015-03-31,14,-50,1659.85,1193.82,38692.34,1.37
1250,000883,湖北能源,2015-03-31,9,-77,1574.33,-3500.58,14502.09,0.29
1251,000880,潍柴重机,2015-03-31,1,-12,587.07,-699.01,8811.95,4.34
1252,000878,云南铜业,2015-03-31,2,-124,2854.90,-8489.82,43394.51,2.02
1253,000876,新希望,2015-03-31,14,-151,6638.93,-10652.55,137425.82,1.92
1254,000869,张裕A,2015-03-31,1,-115,25.00,-1846.17,986.50,0.06
1255,000863,三湘印象,2015-03-31,3,-17,4138.14,-7431.46,28354.96,4.46
1256,000860,顺鑫农业,2015-03-31,2,-62,47.38,-1764.21,1075.08,0.08
1257,000858,五粮液,2015-03-31,25,-196,6354.93,-20613.68,147307.18,1.67
1258,000852,石化机械,2015-03-31,1,-45,90.00,-450.93,2454.18,0.15
1259,000848,承德露露,2015-03-31,1,-125,1366.11,-8600.21,32390.39,1.40
1260,000839,中信国安,2015-03-31,14,-99,1353.32,-5858.75,26010.90,0.35
1261,000831,五矿稀土,2015-03-31,17,-178,1027.57,-7990.97,34002.41,1.05
1262,000829,天音控股,2015-03-31,25,-30,4723.19,4077.99,86670.55,4.97
1263,000826,启迪桑德,2015-03-31,6,-172,1858.10,-8650.84,53963.68,2.18
1264,000825,太钢不锈,2015-03-31,4,-104,4996.51,-13714.35,27930.50,0.88
1265,000821,京山轻机,2015-03-31,11,4,1573.50,227.20,24829.79,4.56
1266,000816,智慧农业,2015-03-31,6,-50,9104.79,-3415.64,92140.48,6.81
1267,000813,德展健康,2015-03-31,1,0,9.61,0.11,96.49,0.02
1268,000810,创维数字,2015-03-31,4,3,422.73,377.75,14127.63,1.00
1269,000807,云铝股份,2015-03-31,5,-23,7413.95,-4295.03,66799.67,4.31
1270,000802,北京文化,2015-03-31,12,5,3670.77,3468.15,70332.02,9.61
1271,000801,四川九洲,2015-03-31,11,-45,1077.47,-3912.23,29263.99,1.05
1272,000800,一汽轿车,2015-03-31,7,-164,2408.09,-14081.61,47198.47,1.71
1273,000799,酒鬼酒,2015-03-31,2,-11,266.00,-437.49,4468.80,1.19
1274,000797,中国武夷,2015-03-31,7,-8,3014.32,-940.79,56970.58,7.04
1275,000793,华闻传媒,2015-03-31,4,-117,212.50,-7243.36,3227.84,0.12
1276,000792,盐湖股份,2015-03-31,2,-130,19.53,-5698.60,575.54,0.01
1277,000791,甘肃电投,2015-03-31,2,-13,1557.37,-4028.60,24372.90,1.60
1278,000788,北大医药,2015-03-31,2,-49,160.00,-775.70,2990.40,0.29
1279,000786,北新建材,2015-03-31,8,-111,1416.89,-3598.82,44824.66,1.03
1280,000786,华融现金增利货币B,2015-03-31,8,-111,1416.89,-3598.82,44824.66,0.00
1281,000783,长江证券,2015-03-31,56,-163,59879.50,-8944.67,950886.38,12.63
1282,000779,三毛派神,2015-03-31,1,0,15.02,8.82,230.73,0.08
1283,000776,广发证券,2015-03-31,93,-137,59317.93,5865.63,1654970.26,10.02
1284,000768,中航飞机,2015-03-31,19,-172,17539.99,-14400.13,476386.19,6.34
1285,000758,中色股份,2015-03-31,21,-78,3892.32,-1467.08,78741.61,1.98
1286,000751,锌业股份,2015-03-31,3,-2,19.19,-139.86,141.81,0.01
1287,000750,国海证券,2015-03-31,4,-134,152.09,-16454.24,2774.14,0.04
1288,000748,长城信息,2015-03-31,4,-55,1147.65,-5948.83,57336.42,1.43
1289,000738,航发控制,2015-03-31,1,-15,68.19,-5817.32,1606.56,0.06
1290,000735,罗牛山,2015-03-31,3,-40,8.93,-2204.94,81.26,0.01
1291,000733,振华科技,2015-03-31,3,-39,674.81,-4959.57,17275.12,1.44
1292,000732,泰禾集团,2015-03-31,19,-91,3420.30,-3674.78,88414.69,2.75
1293,000729,燕京啤酒,2015-03-31,6,-141,8172.31,-18173.65,75021.78,3.26
1294,000728,国元证券,2015-03-31,14,-190,3566.18,-15680.85,122212.85,1.84
1295,000726,鲁泰A,2015-03-31,2,-68,62.50,-2612.99,875.01,0.11
1296,000725,京东方A,2015-03-31,9,-137,4747.43,-73570.66,19132.12,0.14
1297,000720,新能泰山,2015-03-31,2,0,120.00,83.10,865.20,0.14
1298,000719,大地传媒,2015-03-31,2,-32,63.30,-151.52,1047.67,0.09
1299,000718,苏宁环球,2015-03-31,7,-87,892.50,-9741.46,7978.94,0.30
1300,000712,锦龙股份,2015-03-31,64,-74,9004.61,-7709.87,356402.65,10.05
1301,000711,京蓝科技,2015-03-31,1,-3,40.00,-994.69,731.20,0.12
1302,000710,*ST天仪,2015-03-31,3,0,29.80,-155.40,580.81,0.20
1303,000709,河钢股份,2015-03-31,10,-163,1244.63,-50866.18,5389.23,0.12
1304,000703,恒逸石化,2015-03-31,1,-51,397.86,-2558.27,4352.59,0.34
1305,000700,模塑科技,2015-03-31,4,-7,761.12,751.07,14902.73,1.09
1306,000697,炼石有色,2015-03-31,4,-40,794.26,-99.86,23025.72,1.42
1307,000687,华讯方舟,2015-03-31,2,-2,962.61,-5.50,8001.05,1.81
1308,000686,东北证券,2015-03-31,3,-130,464.40,-15694.49,9673.44,0.22
1309,000685,中山公用,2015-03-31,5,-87,345.45,-2361.68,8577.62,0.32
1310,000681,视觉中国,2015-03-31,17,-42,4261.20,1269.79,175518.97,21.67
1311,000680,山推股份,2015-03-31,8,-38,675.89,-1455.78,6968.45,0.64
1312,000673,当代东方,2015-03-31,2,-16,620.56,-1639.60,14980.38,1.49
1313,000671,阳光城,2015-03-31,27,-88,11057.80,-8216.42,218387.18,3.34
1314,000669,金鸿能源,2015-03-31,10,-66,2666.02,-3296.59,83184.59,5.49
1315,000666,经纬纺机,2015-03-31,1,-12,179.99,-169.67,3718.66,0.61
1316,000665,湖北广电,2015-03-31,1,-4,755.74,-76.83,13860.30,1.64
1317,000661,长春高新,2015-03-31,20,-96,1425.76,-1927.33,163763.24,8.38
1318,000657,中钨高新,2015-03-31,3,-2,204.49,153.19,3938.49,0.83
1319,000656,金科股份,2015-03-31,4,-59,1603.76,-3326.45,40703.35,0.38
1320,000655,金岭矿业,2015-03-31,2,-8,119.98,-239.04,1846.48,0.20
1321,000652,泰达股份,2015-03-31,2,-64,180.00,-5067.38,1614.60,0.12
1322,000651,格力电器,2015-03-31,108,-212,22744.29,-21457.53,995745.21,3.78
1323,000650,仁和药业,2015-03-31,2,-50,448.97,-1928.51,4705.17,0.36
1324,000639,西王食品,2015-03-31,1,-8,38.74,-351.95,1022.71,0.10
1325,000630,铜陵有色,2015-03-31,18,-146,3825.72,-9979.39,71121.92,0.40
1326,000628,高新发展,2015-03-31,2,-7,558.21,-490.56,6759.89,2.97
1327,000627,天茂集团,2015-03-31,8,-21,161.77,-858.84,1737.41,0.12
1328,000626,远大控股,2015-03-31,2,-1,863.90,806.88,42224.48,2.14
1329,000625,长安汽车,2015-03-31,138,-191,50031.99,-27628.67,1130035.02,13.30
