,code,name,date,nums,nlast,count,clast,amount,ratio
1004,300168,万达信息,2017-03-31,8,-163,142.78,-6024.50,2454.42,0.14
1005,300166,东方国信,2017-03-31,15,-181,2755.58,-8235.38,54698.30,4.38
1006,300164,通源石油,2017-03-31,4,-110,1601.40,-7439.94,13980.24,4.21
1007,300162,雷曼股份,2017-03-31,1,-47,108.17,-1152.47,1379.11,0.33
1008,300161,华中数控,2017-03-31,16,-31,1811.50,-502.86,45034.01,10.89
1009,300159,新研股份,2017-03-31,11,-129,9031.96,-18663.78,134124.55,8.77
1010,300156,神雾环保,2017-03-31,130,-85,13137.51,-3609.83,459812.69,18.24
1011,300154,瑞凌股份,2017-03-31,1,-31,213.59,-1629.72,1984.24,0.48
1012,300152,科融环境,2017-03-31,13,-4,2573.83,2464.38,20976.75,3.61
1013,300150,世纪瑞尔,2017-03-31,6,-60,283.15,-2820.58,2554.01,0.52
1014,300149,量子高科,2017-03-31,4,-6,646.48,-7.84,12554.64,1.53
1015,300148,天舟文化,2017-03-31,10,-27,649.14,-774.48,13170.99,1.28
1016,300147,香雪制药,2017-03-31,3,-95,177.66,-6183.92,2032.40,0.27
1017,300146,汤臣倍健,2017-03-31,10,-152,262.72,-6808.69,2897.76,0.18
1018,300145,中金环境,2017-03-31,82,-78,10647.09,-2634.36,302164.31,18.93
1019,300144,宋城演艺,2017-03-31,40,-245,9383.59,-10921.70,183167.73,6.84
1020,300143,星河生物,2017-03-31,4,-8,1280.30,-172.49,34183.92,8.69
1021,300142,沃森生物,2017-03-31,30,-49,9064.54,-6501.17,118292.24,6.46
1022,300141,和顺电气,2017-03-31,2,-58,32.50,-1160.00,705.17,0.19
1023,300140,中环装备,2017-03-31,3,-24,74.01,-1030.29,1257.43,0.30
1024,300139,晓程科技,2017-03-31,2,-37,45.03,-1802.35,579.06,0.16
1025,300138,晨光生物,2017-03-31,24,-68,3894.97,-365.39,73420.20,18.08
1026,300137,先河环保,2017-03-31,13,-25,3984.58,-1565.22,61561.71,11.68
1027,300136,信维通信,2017-03-31,133,-118,20270.37,-4577.68,696287.16,22.49
1028,300134,大富科技,2017-03-31,1,-81,55.12,-2089.98,1287.72,0.07
1029,300133,华策影视,2017-03-31,4,-206,338.07,-8141.37,3739.07,0.22
1030,300129,泰胜风能,2017-03-31,13,-49,8824.93,-4541.09,72717.46,14.24
1031,300128,锦富技术,2017-03-31,3,-20,381.28,-636.70,7396.80,0.87
1032,300124,汇川技术,2017-03-31,56,-195,10504.39,-10366.83,230571.33,6.54
1033,300122,智飞生物,2017-03-31,17,-90,4821.78,-4288.64,90119.04,3.01
1034,300121,阳谷华泰,2017-03-31,2,-54,8.00,-4963.03,123.76,0.03
1035,300120,经纬电材,2017-03-31,2,-9,914.98,621.36,13861.99,4.47
1036,300119,瑞普生物,2017-03-31,6,-78,909.55,-4230.96,13952.57,2.34
1037,300118,东方日升,2017-03-31,1,-83,11.85,-3717.10,185.11,0.02
1038,300116,坚瑞沃能,2017-03-31,8,-20,527.23,-187.43,11472.62,0.59
1039,300115,长盈精密,2017-03-31,75,-215,12358.31,-6857.86,359132.60,13.73
1040,300114,中航电测,2017-03-31,9,-59,2852.95,-2323.39,65475.18,9.38
1041,300113,顺网科技,2017-03-31,25,-199,3431.23,-7526.23,88113.92,5.14
1042,300110,华仁药业,2017-03-31,6,-26,1514.90,117.37,21223.72,2.30
1043,300109,新开源,2017-03-31,8,-25,91.44,-256.27,4257.63,0.79
1044,300107,建新股份,2017-03-31,3,-9,484.96,-1544.73,3181.33,0.89
1045,300106,西部牧业,2017-03-31,7,-51,746.55,-2111.69,11571.48,3.55
1046,300105,龙源技术,2017-03-31,1,-5,66.72,-187.56,533.76,0.13
1047,300104,乐视网,2017-03-31,69,-196,10311.16,-6927.36,349754.41,5.56
1048,300103,达刚路机,2017-03-31,1,-23,303.22,21.11,7186.36,2.04
1049,300101,振芯科技,2017-03-31,4,-93,1425.13,-13420.17,25695.05,2.56
1050,300100,双林股份,2017-03-31,13,-82,764.79,-2979.34,19869.16,2.69
1051,300098,高新兴,2017-03-31,3,-127,332.00,-9509.36,4100.17,0.43
1052,300097,智云股份,2017-03-31,27,-37,2790.02,-674.93,166313.07,12.31
1053,300096,易联众,2017-03-31,3,-55,39.00,-3377.33,548.73,0.09
1054,300095,华伍股份,2017-03-31,1,-8,479.75,-1412.45,6438.30,1.53
1055,300094,国联水产,2017-03-31,3,-8,366.77,234.26,3062.53,0.47
1056,300091,金通灵,2017-03-31,2,-15,690.87,-1399.76,10224.83,1.32
1057,300090,盛运环保,2017-03-31,12,-65,4946.65,-2265.73,50604.22,4.67
1058,300089,文化长城,2017-03-31,8,-16,2504.55,-1553.93,41700.71,6.14
1059,300088,长信科技,2017-03-31,18,-121,412.73,-9480.35,6367.97,0.37
1060,300087,荃银高科,2017-03-31,2,-26,1.00,-673.13,13.00,0.00
1061,300084,海默科技,2017-03-31,1,-50,181.00,-3164.60,2244.36,0.58
1062,300083,劲胜精密,2017-03-31,23,-65,3944.91,-14252.74,35504.21,3.48
1063,300082,奥克股份,2017-03-31,1,-11,206.34,-919.22,1704.37,0.31
1064,300081,恒信移动,2017-03-31,9,-30,3404.76,-1307.45,48001.89,10.16
1065,300080,易成新能,2017-03-31,4,-20,2104.24,-1351.53,18643.54,4.19
1066,300079,数码视讯,2017-03-31,2,-69,1628.63,-6962.07,10993.25,1.19
1067,300078,思创医惠,2017-03-31,12,-154,418.56,-8508.88,9961.64,1.20
1068,300073,当升科技,2017-03-31,7,-66,261.20,-1572.07,13856.59,0.80
1069,300072,三聚环保,2017-03-31,90,-128,3785.06,-2824.18,236830.90,2.59
1070,300071,华谊嘉信,2017-03-31,4,-66,56.14,-5007.62,471.58,0.10
1071,300070,碧水源,2017-03-31,73,-268,15059.96,-13750.75,244272.51,4.95
1072,300069,金利华电,2017-03-31,1,-25,20.00,-469.95,744.00,0.17
1073,300068,南都电源,2017-03-31,32,-88,10539.38,-3476.43,230927.34,17.21
1074,300067,安诺其,2017-03-31,7,-34,1073.09,-1575.22,8831.56,1.69
1075,300066,三川智慧,2017-03-31,1,-16,8.00,-1296.84,50.96,0.01
1076,300065,海兰信,2017-03-31,36,-84,3354.81,-2544.34,124855.61,15.94
1077,300064,豫金刚石,2017-03-31,2,-21,715.44,-2355.54,7247.44,1.18
1078,300061,康耐特,2017-03-31,7,-58,2085.60,-1862.97,43839.39,8.36
1079,300059,东方财富,2017-03-31,61,-240,11211.75,-12743.71,167951.99,2.79
1080,300058,蓝色光标,2017-03-31,16,-210,11958.40,-17707.17,109180.23,6.71
1081,300056,三维丝,2017-03-31,3,-24,605.99,-1370.44,10835.13,2.02
1082,300055,万邦达,2017-03-31,1,-91,11.36,-3655.18,181.65,0.01
1083,300054,鼎龙股份,2017-03-31,30,-65,10839.92,-2727.36,223519.24,12.44
1084,300050,世纪鼎利,2017-03-31,9,-32,4424.14,-2063.88,48930.97,9.56
1085,300049,福瑞股份,2017-03-31,4,-54,1653.39,-1830.83,31877.34,6.65
1086,300048,合康新能,2017-03-31,2,-72,119.75,-6654.38,947.22,0.16
1087,300047,天源迪科,2017-03-31,4,-30,146.00,-4777.60,2109.63,0.43
1088,300045,华力创通,2017-03-31,1,-46,0.81,-10963.12,10.78,0.00
1089,300043,星辉娱乐,2017-03-31,2,-111,2.14,-4828.23,19.43,0.00
1090,300042,朗科科技,2017-03-31,3,-14,39.78,-280.58,1456.35,0.30
1091,300041,回天新材,2017-03-31,6,-46,907.29,-4237.98,10125.35,2.69
1092,300040,九洲电气,2017-03-31,1,-44,69.27,-1151.20,858.28,0.23
1093,300038,梅泰诺,2017-03-31,16,-48,1030.56,-704.29,42108.80,5.86
1094,300037,新宙邦,2017-03-31,1,-45,7.63,-811.37,389.43,0.02
1095,300036,超图软件,2017-03-31,5,-78,151.29,-1981.39,2568.91,0.39
1096,300035,中科电气,2017-03-31,1,-9,61.05,-354.59,932.17,0.26
1097,300034,钢研高纳,2017-03-31,5,-45,119.69,-4984.14,2536.29,0.28
1098,300033,同花顺,2017-03-31,29,-222,2630.43,-2577.74,166663.85,5.30
1099,300032,金龙机电,2017-03-31,1,-90,60.15,-2000.52,889.62,0.10
1100,300031,宝通科技,2017-03-31,13,-75,751.33,-2942.13,16679.46,2.50
1101,300027,华谊兄弟,2017-03-31,11,-178,1181.99,-10989.07,11583.50,0.48
1102,300026,红日药业,2017-03-31,3,-100,133.95,-14003.23,703.24,0.05
1103,300025,华星创业,2017-03-31,16,-70,2603.12,-6192.28,27071.11,6.07
1104,300024,机器人,2017-03-31,25,-132,11345.34,-3829.89,245172.73,7.27
1105,300021,大禹节水,2017-03-31,4,-29,1305.56,-958.00,23956.97,4.69
1106,300017,网宿科技,2017-03-31,32,-330,1427.31,-10227.54,57806.04,0.66
1107,300015,爱尔眼科,2017-03-31,29,-223,7220.39,-5141.25,218272.25,4.85
1108,300014,亿纬锂能,2017-03-31,8,-97,81.32,-2407.24,2905.55,0.10
1109,300013,新宁物流,2017-03-31,1,-16,512.80,-655.98,6845.82,2.18
1110,300012,华测检测,2017-03-31,19,-76,17089.67,-8622.18,163889.90,22.66
1111,300011,鼎汉技术,2017-03-31,18,-129,2498.76,-4365.75,47976.14,5.20
1112,300009,安科生物,2017-03-31,4,-67,677.71,-3413.36,13615.15,1.02
1113,300007,汉威电子,2017-03-31,18,-24,1945.03,-693.00,36761.01,6.93
1114,300006,莱美药业,2017-03-31,1,-33,2408.98,-1381.04,18163.74,3.32
1115,300005,探路者,2017-03-31,2,-69,12.81,-5171.52,178.38,0.02
1116,300003,乐普医疗,2017-03-31,47,-134,18938.10,-14678.04,328197.21,12.07
1117,300002,神州泰岳,2017-03-31,5,-163,698.02,-7859.09,6610.25,0.37
1118,06881,中国银河,2017-03-31,1,-3,15.00,-623.45,95.48,0.03
1119,06030,中信证券,2017-03-31,1,-2,44.60,-430.55,633.53,0.00
1120,03993,洛阳钼业,2017-03-31,3,-1,900.00,-13059.60,2197.28,0.07
1121,03988,中国银行,2017-03-31,11,4,16079.30,1462.70,55119.60,0.08
1122,03968,招商银行,2017-03-31,6,2,830.55,184.00,15151.30,0.04
1123,03898,中车时代电气,2017-03-31,4,-4,213.30,-53.25,7820.80,0.00
1124,03606,福耀玻璃,2017-03-31,1,-2,245.16,-43.80,5865.68,0.12
1125,03328,交通银行,2017-03-31,3,-1,1241.80,-4.50,6658.84,0.03
1126,03323,中国建材,2017-03-31,1,0,1277.00,1220.00,5668.54,0.00
1127,02899,紫金矿业,2017-03-31,1,-3,1440.00,-3301.20,3686.40,0.09
1128,02883,中海油田服务,2017-03-31,1,-4,130.00,-453.20,860.98,0.04
1129,02727,上海电气,2017-03-31,2,0,389.20,0.00,1330.28,0.04
1130,02628,中国人寿,2017-03-31,8,-2,1645.34,-469.90,34837.74,0.08
1131,02607,上海医药,2017-03-31,2,-3,327.71,-16.16,5920.58,0.17
1132,02601,中国太保,2017-03-31,1,-5,197.14,-177.06,4909.28,0.03
1133,02600,中国铝业,2017-03-31,1,-2,374.80,-835.60,1264.43,0.03
1134,02318,中国平安,2017-03-31,7,-2,691.65,-421.05,26710.85,0.06
1135,02238,广汽集团,2017-03-31,9,-4,8548.80,-1213.20,94411.38,2.01
1136,02196,复星医药,2017-03-31,2,-3,112.00,-401.95,2843.77,0.06
1137,01988,民生银行,2017-03-31,1,0,145.25,-100.70,1070.30,0.00
1138,01919,中远海控,2017-03-31,1,-1,300.00,-209.10,948.16,0.04
1139,01898,中煤能源,2017-03-31,3,-1,789.60,245.90,2747.89,0.09
1140,01800,中国交通建设,2017-03-31,2,-1,250.50,-198.10,2437.41,0.02
1141,01398,工商银行,2017-03-31,13,6,18992.20,9754.50,85654.38,0.07
1142,01359,中国信达,2017-03-31,1,-6,102.80,-5585.10,275.62,0.00
1143,01336,新华保险,2017-03-31,5,-7,274.53,-444.65,9017.84,0.13
1144,01288,农业银行,2017-03-31,5,1,3469.70,2821.90,11027.71,0.01
1145,01186,中国铁建,2017-03-31,1,-4,55.20,-404.45,539.86,0.00
1146,01088,中国神华,2017-03-31,2,-4,78.50,-364.55,1257.23,0.00
1147,01072,东方电气,2017-03-31,1,-3,258.94,-71.96,1687.35,0.13
1148,01071,华电国际电力股份,2017-03-31,1,-1,200.40,-1662.00,588.89,0.03
1149,00998,中信银行,2017-03-31,1,-5,180.00,-1095.17,822.98,0.01
1150,00939,建设银行,2017-03-31,12,5,19951.50,8399.70,110710.51,2.08
1151,00914,安徽海螺水泥股份,2017-03-31,2,-1,35.00,-121.60,820.32,0.01
1152,00902,华能国际电力股份,2017-03-31,1,-1,2000.00,-1126.40,9215.26,0.19
1153,00874,白云山,2017-03-31,3,-3,85.80,-524.80,1744.35,0.08
1154,00857,中国石油股份,2017-03-31,2,-6,2112.20,-2963.20,10669.37,0.01
1155,00753,中国国航,2017-03-31,1,0,1100.00,984.80,6142.62,0.13
1156,00728,中国电信,2017-03-31,1,-5,11458.00,6426.60,38553.01,0.00
1157,00489,东风集团股份,2017-03-31,2,-3,173.20,-6977.40,1342.37,0.00
1158,00386,中国石油化工股份,2017-03-31,5,-3,5814.80,946.60,32516.38,0.06
1159,00347,鞍钢股份,2017-03-31,2,1,1054.00,1041.20,5174.59,0.17
1160,00317,中船防务,2017-03-31,1,0,19.60,-11.40,274.23,0.04
1161,002840,华统股份,2017-03-31,1,-1475,0.18,-267.66,5.27,0.00
1162,002838,道恩股份,2017-03-31,2,-1556,182.90,76.70,11928.75,8.71
1163,002833,弘亚数控,2017-03-31,2,-1170,239.03,-68.71,13275.73,7.17
1164,002831,裕同科技,2017-03-31,5,-238,120.13,67.77,8326.55,2.98
1165,002829,星网宇达,2017-03-31,4,-3,237.92,219.86,20949.18,6.26
1166,002826,易明医药,2017-03-31,1,-319,0.22,-66.58,6.04,0.00
1167,002821,凯莱英,2017-03-31,29,-205,115.47,-231.37,15101.31,5.05
1168,002813,路畅科技,2017-03-31,2,-70,120.00,-162.96,5902.56,4.00
1169,002811,亚泰国际,2017-03-31,2,-43,1.12,-9.35,39.70,0.02
1170,002808,苏州恒久,2017-03-31,1,-43,0.11,-30.64,4.28,0.00
1171,002799,环球印务,2017-03-31,1,-26,0.11,-2.48,5.55,0.00
1172,002797,第一创业,2017-03-31,1,-146,0.54,-2596.86,15.31,0.00
1173,002795,永和智控,2017-03-31,3,-29,0.43,-11.20,27.71,0.01
1174,002792,通宇通讯,2017-03-31,3,-105,29.55,-1121.80,1115.24,0.41
1175,002791,坚朗五金,2017-03-31,6,-78,72.77,-714.61,3212.11,1.36
1176,002787,华源控股,2017-03-31,2,-4,2.03,-3.31,77.79,0.04
1177,002781,奇信股份,2017-03-31,2,-26,12.47,-287.73,417.71,0.13
1178,002777,久远银海,2017-03-31,5,-43,109.70,-403.78,8617.14,4.57
1179,002776,柏堡龙,2017-03-31,1,-18,27.25,-303.29,776.66,0.37
1180,002775,文科园林,2017-03-31,4,-32,112.12,-583.41,2543.95,0.92
1181,002773,康弘药业,2017-03-31,8,-44,1014.52,-1564.69,44821.34,14.83
1182,002769,普路通,2017-03-31,3,-13,88.16,43.57,1710.36,0.34
1183,002768,国恩股份,2017-03-31,2,-23,26.96,-587.68,655.13,0.31
1184,002766,索菱股份,2017-03-31,9,-38,1338.71,-547.47,47377.01,16.14
1185,002765,蓝黛传动,2017-03-31,7,-6,847.34,441.71,25928.46,5.86
1186,002763,汇洁股份,2017-03-31,2,-10,38.17,-24.63,1175.99,0.59
1187,002762,金发拉比,2017-03-31,1,-19,200.00,-655.60,9010.00,2.72
1188,002761,多喜爱,2017-03-31,2,-20,73.29,-816.05,4212.03,1.24
1189,002758,华通医药,2017-03-31,4,-61,81.68,-2347.21,2206.24,0.53
1190,002757,南兴装备,2017-03-31,3,-4,21.76,-10.56,898.91,0.54
1191,002756,永兴特钢,2017-03-31,2,-19,33.43,-441.13,962.67,0.19
1192,002752,昇兴股份,2017-03-31,1,-8,3.21,-6.54,59.22,0.03
1193,002749,国光股份,2017-03-31,2,-7,9.06,-7.68,844.05,0.48
1194,002748,世龙实业,2017-03-31,1,-13,21.66,-138.60,494.93,0.27
1195,002747,埃斯顿,2017-03-31,5,-9,242.96,42.65,10043.95,4.05
1196,002745,木林森,2017-03-31,5,-60,653.04,-945.13,22605.33,8.32
1197,002743,富煌钢构,2017-03-31,1,-21,933.85,-1059.48,12709.73,8.14
1198,002742,三圣股份,2017-03-31,1,-6,68.94,-266.51,1709.84,0.93
1199,002740,爱迪尔,2017-03-31,1,-18,8.30,-197.48,133.30,0.05
1200,002739,万达院线,2017-03-31,59,-215,3516.58,-2058.77,198756.90,8.32
1201,002738,中矿资源,2017-03-31,4,-44,773.11,-336.55,21268.26,7.52
1202,002737,葵花药业,2017-03-31,1,-44,92.35,-333.51,3262.60,0.73
1203,002736,国信证券,2017-03-31,36,-237,23733.49,-5623.86,346034.24,10.81
1204,002733,雄韬股份,2017-03-31,1,-15,42.43,-353.49,822.35,0.36
1205,002727,一心堂,2017-03-31,12,-108,910.42,-1751.54,19228.09,3.84
1206,002721,金一文化,2017-03-31,2,-30,30.00,-505.94,459.00,0.07
1207,002718,友邦吊顶,2017-03-31,2,-12,90.69,-208.81,6139.82,4.33
1208,002717,岭南园林,2017-03-31,5,-54,93.80,-1476.46,2341.13,0.46
1209,002716,金贵银业,2017-03-31,10,-53,1989.21,-1427.05,41256.18,5.71
1210,002714,牧原股份,2017-03-31,45,-156,2901.25,-1319.39,78914.07,3.00
1211,002713,东易日盛,2017-03-31,1,-30,0.01,-326.52,0.18,0.00
1212,002712,思美传媒,2017-03-31,7,-80,374.60,-2111.64,10556.09,1.43
1213,002709,天赐材料,2017-03-31,11,-76,851.11,-5.46,42699.97,4.55
1214,002707,众信旅游,2017-03-31,5,-76,1866.46,-5045.94,28612.89,3.73
1215,002706,良信电器,2017-03-31,2,-7,383.65,-30.41,10592.66,0.77
1216,002705,新宝股份,2017-03-31,18,-58,1892.71,-1206.78,35154.44,11.09
1217,002701,奥瑞金,2017-03-31,18,-215,5015.64,-12911.25,41178.40,2.79
1218,002699,美盛文化,2017-03-31,1,-74,11.29,-1513.87,400.46,0.03
1219,002696,百洋股份,2017-03-31,2,-9,76.02,14.16,1725.65,0.43
1220,002694,顾地科技,2017-03-31,17,-4,4496.56,734.34,163225.31,8.13
1221,002690,美亚光电,2017-03-31,8,-122,919.85,-3014.94,16833.27,1.36
1222,002688,金河生物,2017-03-31,2,-38,68.91,-1180.42,668.46,0.13
1223,002687,乔治白,2017-03-31,1,-20,101.04,-330.81,1024.59,0.28
1224,002686,亿利达,2017-03-31,4,-15,170.07,-1242.91,2589.68,0.42
1225,002683,宏大爆破,2017-03-31,6,-35,1584.33,-2936.48,16888.93,2.89
1226,002682,龙洲股份,2017-03-31,1,-10,39.48,-1852.36,500.58,0.20
1227,002681,奋达科技,2017-03-31,3,-82,22.13,-485.67,286.14,0.02
1228,002680,长生生物,2017-03-31,6,-31,1332.44,-1381.13,20852.61,3.12
1229,002677,浙江美大,2017-03-31,17,-32,1644.85,-1087.53,23718.73,2.57
1230,002675,东诚药业,2017-03-31,16,-62,2087.12,-3678.31,30393.60,3.87
1231,002674,兴业科技,2017-03-31,1,-35,550.83,-158.97,8906.99,2.29
1232,002673,西部证券,2017-03-31,18,-235,489.32,-16433.69,8944.69,0.14
1233,002672,东江环保,2017-03-31,13,-99,6282.48,-4177.42,112016.56,9.40
1234,002671,龙泉股份,2017-03-31,5,-24,238.29,-934.55,2528.28,0.55
1235,002670,国盛金控,2017-03-31,5,-19,5.43,-754.20,151.28,0.02
1236,002669,康达新材,2017-03-31,2,-10,5.66,-1339.77,166.90,0.03
1237,002668,奥马电器,2017-03-31,5,-31,882.89,-253.97,60795.75,1.91
1238,002666,德联集团,2017-03-31,4,-31,2259.42,-620.66,17894.63,3.00
1239,002665,首航节能,2017-03-31,11,-93,3768.15,-3664.60,30710.39,2.14
1240,002664,信质电机,2017-03-31,9,-44,1037.51,-1712.75,27421.92,2.59
1241,002663,普邦股份,2017-03-31,1,-74,204.58,-3457.71,1252.01,0.12
1242,002662,京威股份,2017-03-31,3,-47,820.96,-3934.77,14966.06,0.67
1243,002661,克明面业,2017-03-31,2,-24,0.14,-718.34,2.28,0.00
1244,002659,中泰桥梁,2017-03-31,13,-56,3386.55,-2223.08,55878.04,10.89
1245,002654,万润科技,2017-03-31,2,-24,120.00,-456.12,1362.00,0.21
1246,002653,海思科,2017-03-31,1,-35,3.60,-496.12,55.15,0.00
1247,002652,扬子新材,2017-03-31,3,-13,89.86,-274.01,1627.36,0.18
1248,002651,利君股份,2017-03-31,1,-14,82.99,-77.88,1272.24,0.08
1249,002648,卫星石化,2017-03-31,1,-54,235.71,-2439.25,3019.46,0.29
1250,002643,万润股份,2017-03-31,3,-87,383.66,-1731.41,13255.30,0.48
1251,002641,永高股份,2017-03-31,3,-28,398.07,-715.46,3116.88,0.46
1252,002640,跨境通,2017-03-31,23,-156,9624.80,-7161.98,163379.65,9.93
1253,002639,雪人股份,2017-03-31,1,-10,505.62,-1897.51,5480.90,1.05
1254,002638,勤上股份,2017-03-31,3,-32,1634.67,-6987.71,16066.33,1.75
1255,002637,赞宇科技,2017-03-31,2,-22,439.31,-1189.92,5952.72,1.37
1256,002636,金安国纪,2017-03-31,22,-42,2919.21,49.74,58238.29,11.61
1257,002635,安洁科技,2017-03-31,61,-110,2900.92,-1129.74,136053.01,4.98
1258,002631,德尔未来,2017-03-31,2,-37,97.17,-971.70,1635.45,0.33
1259,002630,华西能源,2017-03-31,2,-30,20.74,-1617.69,257.80,0.03
1260,002626,金达威,2017-03-31,3,-49,253.01,-1478.24,3516.87,0.44
1261,002624,完美世界,2017-03-31,18,-125,1818.59,-2456.66,53630.10,5.81
1262,002620,瑞和股份,2017-03-31,1,-3,0.15,-3.82,7.13,0.00
1263,002618,丹邦科技,2017-03-31,1,-20,510.13,-624.52,10294.42,1.40
1264,002617,露笑科技,2017-03-31,4,-16,4497.23,-1282.58,65074.89,6.22
1265,002616,长青集团,2017-03-31,11,-21,2967.30,890.24,68129.30,8.36
1266,002615,哈尔斯,2017-03-31,4,-66,154.92,-1728.88,2580.99,0.57
1267,002614,蒙发利,2017-03-31,9,-12,7380.16,4226.78,114244.83,13.33
1268,002611,东方精工,2017-03-31,6,-32,3859.62,-900.85,64764.42,6.75
1269,002609,捷顺科技,2017-03-31,3,-71,1143.80,-2026.18,18266.47,1.92
1270,002607,亚夏汽车,2017-03-31,3,-26,64.01,-2034.01,666.96,0.14
1271,002604,龙力生物,2017-03-31,3,-26,934.09,267.34,9901.40,1.85
1272,002603,以岭药业,2017-03-31,3,-100,71.65,-4373.36,1258.90,0.06
1273,002602,世纪华通,2017-03-31,4,-60,133.99,-339.03,4640.15,0.23
1274,002601,中银证券保本1号混合,2017-03-31,10,-26,1065.74,-456.86,17989.72,0.00
1275,002601,龙蟒佰利,2017-03-31,10,-26,1065.74,-456.86,17989.72,1.57
1276,002600,江粉磁材,2017-03-31,3,-71,445.86,-2811.71,5109.57,0.62
1277,002599,盛通股份,2017-03-31,7,-38,808.69,-1583.84,29193.80,6.13
1278,002598,山东章鼓,2017-03-31,1,-8,7.26,-56.65,86.25,0.02
1279,002597,金禾实业,2017-03-31,8,-66,238.60,-3109.48,4740.90,0.43
1280,002596,海南瑞泽,2017-03-31,2,-15,331.96,-82.77,8922.99,0.42
1281,002595,豪迈科技,2017-03-31,5,-103,606.54,-1876.53,15054.43,0.76
1282,002594,比亚迪,2017-03-31,32,-269,2120.19,-3395.36,101811.62,1.39
1283,002593,日上集团,2017-03-31,6,-30,1556.82,-1731.18,10368.42,2.23
1284,002591,恒大高新,2017-03-31,1,-9,7.65,-534.67,120.87,0.03
1285,002590,山西证券保本混合C,2017-03-31,1,-17,16.14,-498.18,288.91,0.01
1286,002590,万安科技,2017-03-31,1,-17,16.14,-498.18,288.91,0.03
1287,002589,瑞康医药,2017-03-31,66,-127,4286.50,-2001.91,175320.50,4.28
1288,002589,山西证券保本混合A,2017-03-31,66,-127,4286.50,-2001.91,175320.50,1.52
1289,002587,奥拓电子,2017-03-31,1,-21,94.75,-161.97,1247.86,0.26
1290,002585,双星新材,2017-03-31,5,-18,1341.38,-2682.72,15492.89,1.87
1291,002583,海能达,2017-03-31,39,-116,9323.76,-4840.95,132674.66,6.00
1292,002581,未名医药,2017-03-31,13,-113,2215.96,-1662.02,52473.85,6.47
1293,002579,中京电子,2017-03-31,2,-24,1.64,-860.12,20.53,0.00
1294,002578,闽发铝业,2017-03-31,3,-15,64.10,-1758.08,770.07,0.15
1295,002573,清新环境,2017-03-31,25,-133,2852.65,-4157.26,55227.24,2.66
1296,002572,索菲亚,2017-03-31,101,-127,10200.41,-2230.97,699331.61,11.57
1297,002570,贝因美,2017-03-31,24,-134,2219.51,-9189.80,28787.08,2.17
1298,002568,百润股份,2017-03-31,22,-116,2884.67,-414.50,60981.97,7.11
1299,002567,唐人神,2017-03-31,31,-56,4472.27,-1406.50,66949.83,10.63
1300,002564,天沃科技,2017-03-31,23,-47,5183.91,-1655.16,58163.42,7.05
1301,002563,森马服饰,2017-03-31,11,-154,523.30,-6086.00,5144.06,0.19
1302,002562,兄弟科技,2017-03-31,4,-7,226.11,59.98,3199.49,0.42
1303,002559,亚威股份,2017-03-31,2,-19,735.28,-411.20,9838.04,2.07
1304,002557,洽洽食品,2017-03-31,12,-83,252.14,-1772.58,4170.38,0.50
1305,002555,三七互娱,2017-03-31,32,-92,2919.09,-947.04,60629.59,4.42
1306,002554,惠博普,2017-03-31,18,-87,4981.97,-8657.42,38261.53,5.37
1307,002550,千红制药,2017-03-31,1,-45,70.00,-6555.60,468.30,0.05
1308,002549,凯美特气,2017-03-31,2,-5,44.36,-3652.87,436.06,0.08
1309,002548,金新农,2017-03-31,1,-46,92.84,-1942.61,1255.19,0.29
1310,002547,春兴精工,2017-03-31,1,-29,540.17,-991.63,5909.46,0.53
1311,002544,杰赛科技,2017-03-31,3,-120,916.98,-6315.56,24107.37,1.78
1312,002543,万和电气,2017-03-31,19,-32,1662.03,-311.98,34320.99,3.78
1313,002542,中化岩土,2017-03-31,10,-4,4955.51,482.69,42865.19,4.02
1314,002541,鸿路钢构,2017-03-31,8,-10,489.68,-938.54,8403.39,1.83
1315,002540,亚太科技,2017-03-31,5,-39,263.04,-1264.52,1999.07,0.25
1316,002539,云图控股,2017-03-31,3,-42,104.74,-2433.14,1087.20,0.13
1317,002537,海立美达,2017-03-31,8,-34,1283.46,-591.69,38918.46,1.94
1318,002536,西泵股份,2017-03-31,3,-33,28.08,-1567.54,383.01,0.09
1319,002534,杭锅股份,2017-03-31,1,-39,75.00,-1259.85,918.00,0.12
1320,002532,新界泵业,2017-03-31,3,-28,520.89,-1866.86,6802.88,1.62
1321,002531,天顺风能,2017-03-31,20,-54,5961.09,-3789.71,43466.03,4.02
1322,002530,丰东股份,2017-03-31,12,-20,1897.76,-1532.70,69913.42,11.09
1323,002529,海源机械,2017-03-31,3,-62,164.24,-3263.42,2943.18,0.82
1324,002528,英飞拓,2017-03-31,6,-18,4713.02,-572.11,31671.51,5.28
1325,002527,新时达,2017-03-31,1,-43,6.00,-1113.03,76.20,0.01
1326,002526,山东矿机,2017-03-31,3,0,3.03,0.00,31.69,0.01
1327,002523,天桥起重,2017-03-31,1,-35,49.94,-2065.01,356.54,0.06
1328,002522,浙江众成,2017-03-31,3,-43,2842.59,-3390.12,55373.70,3.22
1329,002521,齐峰新材,2017-03-31,3,-35,227.03,-1677.55,2626.71,0.46
1330,002519,银河电子,2017-03-31,21,-133,2851.24,-9224.98,56511.56,5.56
1331,002518,科士达,2017-03-31,13,-78,536.11,-3816.33,10443.48,0.93
