,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
2456,300220,金运激光,1.4556,247.3207,0.3258,1104.9724,0.1778,2024.7469
2457,600238,海南椰岛,7.6767,46.8952,0.3248,1108.3744,0.1301,2767.1022
2458,002355,兴民智通,1.0811,332.9942,0.3247,1108.7157,0.1769,2035.0479999999998
2459,000568,泸州老窖,431.6584,0.8340000000000001,0.3244,1109.7411,0.2701,1332.8397
2460,603826,坤彩科技,1.127,319.4321,0.3243,1110.0833,0.3474,1036.2694
2461,603960,克来机电,1.1640000000000001,309.2784,0.3243,1110.0833,0.1589,2265.5758
2462,300416,苏试试验,0.4003,899.3255,0.3233,1113.5169,0.1514,2377.8071
2463,300521,爱司凯,0.2467,1459.2623,0.3219,1118.3597,0.0797,4516.9385
2464,300010,立思辰,0.3884,926.8795,0.3216,1119.403,0.1026,3508.7719
2465,000858,五粮液,77.7679,4.6292,0.3215,1119.7512,0.1771,2032.7499
2466,002689,远大智能,0.1917,1877.9343,0.3212,1120.797,0.0947,3801.4784
2467,002867,周大生,9.1269,39.4438,0.3208,1122.1945,0.3578,1006.1487
2468,300541,先进数通,0.2177,1653.6518,0.3201,1124.6485,0.0866,4157.0439
2469,300396,迪瑞医疗,1.1212,321.0846,0.3198,1125.7036,0.2224,1618.705
2470,300035,中科电气,0.2621,1373.5216,0.3191,1128.173,0.0776,4639.1753
2471,603699,纽威股份,0.5601,642.7424,0.3182,1131.3639,0.1716,2097.9021
2472,300075,数字政通,0.1658,2171.2907,0.3172,1134.9306,0.0783,4597.7011
2473,002428,云南锗业,0.9604,374.8438,0.3171,1135.2886,0.1537,2342.2251
2474,600988,赤峰黄金,4.3619,82.5328,0.3163,1138.16,0.2101,1713.4698
2475,300600,瑞特股份,0.8584,419.3849,0.3161,1138.8801,0.1802,1997.7802
2476,000623,吉林敖东,0.9871,364.7047,0.3157,1140.3231,0.1513,2379.3787
2477,300445,康斯特,0.8832,407.6087,0.3154,1141.4077,0.1012,3557.3123
2478,300044,赛为智能,0.6344,567.4653,0.3146,1144.3102,0.1716,2097.9021
2479,002327,富安娜,1.8584,193.715,0.3145,1144.6741,0.21,1714.2857
2480,600671,天目药业,0.7686,468.3841,0.313,1150.1597,0.2349,1532.567
2481,002070,*ST众和,0.4242,848.6563,0.3122,1153.107,0.1752,2054.7945
2482,000409,山东地矿,1.0478,343.577,0.3118,1154.5863,0.1475,2440.678
2483,600199,金种子酒,3.8044,94.6273,0.3116,1155.3273,0.1708,2107.7283
2484,600111,北方稀土,1.7165,209.7291,0.3108,1158.3012,0.1642,2192.4482
2485,002762,金发拉比,2.2448,160.3706,0.3107,1158.674,0.1166,3087.4786
2486,601618,中国中冶,0.6306,570.8849,0.3104,1159.7938,0.1437,2505.2192
2487,300296,利亚德,0.6381,564.1749,0.3101,1160.9158,0.1936,1859.5041
2488,000998,隆平高科,1.7905,201.0612,0.31,1161.2903,0.1689,2131.4387
2489,000609,绵石投资,6416.5998,0.0561,0.3098,1162.04,0.1276,2821.3166
2490,002073,软控股份,0.3626,992.8296,0.3097,1162.4152,0.1032,3488.3721
2491,000869,张裕A,10.2419,35.1497,0.3095,1163.1664,0.4379,822.1055
2492,600311,荣华实业,2112.2365,0.1704,0.3094,1163.5423,0.1553,2318.094
2493,300553,集智股份,0.4755,757.0978,0.3094,1163.5423,0.0706,5099.1501
2494,002069,獐子岛,1.8778,191.7137,0.3081,1168.4518,0.22899999999999998,1572.0524
2495,002122,天马股份,0.5998,600.2001,0.3078,1169.5906,0.1617,2226.3451
2496,000860,顺鑫农业,17.5048,20.5658,0.3078,1169.5906,0.2878,1250.8687
2497,600371,万向德农,3779.3415,0.0953,0.3076,1170.3511,0.1457,2470.8305
2498,002162,悦心健康,1.2354,291.4036,0.3068,1173.4029,0.2187,1646.0905
2499,002038,双鹭药业,0.3574,1007.2748,0.3068,1173.4029,0.081,4444.4444
2500,002633,申科股份,0.3217,1119.055,0.3063,1175.3183,0.1044,3448.2759
2501,300018,中元股份,0.2264,1590.106,0.3059,1176.8552,0.0667,5397.3013
2502,000603,盛达矿业,,,0.3048,1181.1024,0.0313,11501.5974
2503,603660,苏州科达,0.9851,365.4451,0.3044,1182.6544,0.2505,1437.1257
2504,300531,优博讯,0.5539,649.9368,0.304,1184.2105,0.1233,2919.708
2505,002487,大金重工,0.2284,1576.1821,0.3025,1190.0826,0.0771,4669.2607
2506,002829,星网宇达,0.2399,1500.6253,0.3023,1190.87,0.0591,6091.3706
2507,002345,潮宏基,4.7292,76.1228,0.3023,1190.87,0.2935,1226.5758
2508,600685,中船防务,3.0695,117.2829,0.3023,1190.87,0.1389,2591.7927
2509,300381,溢多利,0.7619,472.50300000000004,0.3019,1192.4478,0.2114,1702.9328
2510,603958,哈森股份,3.6001,99.9972,0.3018,1192.8429,0.3362,1070.7912
2511,600289,亿阳信通,0.5191,693.508,0.3006,1197.6048,0.0962,3742.2037
2512,002520,日发精机,0.6859,524.8579,0.3004,1198.4021,0.1265,2845.8498
2513,300593,新雷能,0.6562,548.6132,0.3003,1198.8012,0.1516,2374.6702
2514,002383,合众思壮,0.4376,822.6691,0.2993,1202.8065,0.1274,2825.7457
2515,002373,千方科技,0.5384,668.6478,0.2984,1206.4343,0.0947,3801.4784
2516,300466,赛摩电气,0.1759,2046.6174,0.2977,1209.2711,0.1118,3220.0358
2517,300260,新莱应材,0.8041,447.7055,0.2954,1218.6865,0.2345,1535.1812
2518,000157,中联重科,0.1713,2101.5762,0.2953,1219.0992,0.0737,4884.6676
2519,300053,欧比特,0.2835,1269.8413,0.295,1220.339,0.1189,3027.7544
2520,600491,龙元建设,0.5529999999999999,650.9946,0.295,1220.339,0.1621,2220.8513
2521,300636,同和药业,2.7241,132.1537,0.2946,1221.9959,0.185,1945.9459
2522,300248,新开普,0.4701,765.7945,0.2946,1221.9959,0.1043,3451.5820000000003
2523,002857,三晖电气,0.1445,2491.3495,0.2946,1221.9959,0.0564,6382.9787
2524,600425,*ST青松,0.3255,1105.9908,0.2943,1223.2416,0.0671,5365.1267
2525,600737,中粮糖业,4.5507,79.1087,0.2941,1224.0734,0.1982,1816.3471
2526,300271,华宇软件,0.6109,589.2945,0.294,1224.4898,0.1463,2460.6972
2527,300427,红相电力,0.1369,2629.6567,0.2937,1225.7406,0.0413,8716.707
2528,300108,双龙股份,0.3034,1186.5524,0.2936,1226.1580000000001,0.1213,2967.8483
2529,300386,飞天诚信,2.1241,169.4835,0.2928,1229.5082,0.1108,3249.0975
2530,601611,中国核建,0.5428,663.2277,0.2927,1229.9283,0.1467,2453.9877
2531,600582,天地科技,0.1696,2122.6415,0.2917,1234.1447,0.0796,4522.6131
2532,002397,梦洁股份,0.9434,381.5985,0.2916,1234.5679,0.2467,1459.2623
2533,000301,东方市场,4.5201,79.6443,0.2913,1235.8393,0.1261,2854.8771
2534,300202,聚龙股份,0.1107,3252.0325,0.2912,1236.2637,0.0446,8071.7489
2535,000627,天茂集团,3.5547,101.2744,0.2911,1236.6884,0.0067,53731.3433
2536,600496,精工钢构,0.9642,373.3665,0.2898,1242.236,0.1849,1946.9984
2537,300457,赢合科技,0.4787,752.0368,0.289,1245.6747,0.1656,2173.913
2538,000813,德展健康,0.4314,834.4924,0.2886,1247.4012,0.1027,3505.3554
2539,002190,成飞集成,0.5144,699.8445,0.2885,1247.8336,0.0617,5834.684
2540,300123,太阳鸟,0.7863,457.8405,0.2883,1248.6993,0.1671,2154.3986
2541,600257,大湖股份,2.3999,150.0063,0.2874,1252.6096,0.2138,1683.8167
2542,300224,正海磁材,0.2651,1357.9781,0.2869,1254.7926,0.0593,6070.8263
2543,002205,国统股份,0.08900000000000001,4044.9438,0.2862,1257.8616,0.0426,8450.7042
2544,300034,钢研高纳,0.521,690.9789,0.2858,1259.6221,0.1317,2733.4852
2545,600510,黑牡丹,0.3611,996.9538,0.2855,1260.9457,0.1164,3092.7835
2546,600275,*ST昌鱼,11.4559,31.4249,0.2852,1262.2721,0.1238,2907.9159999999997
2547,600528,中铁工业,0.3183,1131.0085,0.2849,1263.6013,0.0922,3904.5553
2548,300280,南通锻压,7.4513,48.3137,0.2848,1264.0449,0.1237,2910.2668
2549,600978,宜华生活,0.7384,487.5406,0.2846,1264.9332,0.1405,2562.2776
2550,300306,远方光电,1.4921,241.2707,0.2843,1266.268,0.1063,3386.6416
2551,603959,百利科技,0.1377,2614.3791,0.284,1267.6056,0.0582,6185.566999999999
2552,300401,花园生物,1.0361,347.4568,0.28300000000000003,1272.0848,0.22899999999999998,1572.0524
2553,002071,长城影视,0.1155,3116.8831,0.2826,1273.8854,0.0743,4845.2221
2554,000815,美利云,3.8367,93.8306,0.2826,1273.8854,0.1015,3546.798
2555,002297,博云新材,0.5651,637.0554,0.2822,1275.691,0.0938,3837.9531
2556,300633,开立医疗,0.6441,558.9194,0.2818,1277.5018,0.1848,1948.0519
2557,002639,雪人股份,0.4203,856.5310000000001,0.281,1281.1388,0.1355,2656.8266
2558,300095,华伍股份,0.3243,1110.0833,0.2803,1284.3382,0.0914,3938.7309
2559,300591,万里马,0.643,559.8756,0.2799,1286.1736,0.1387,2595.5299
2560,000622,恒立实业,0.5113,704.0876,0.2797,1287.0933,0.0219,16438.3562
2561,002065,东华软件,0.2782,1294.0331,0.2796,1287.5536,0.1274,2825.7457
2562,300190,维尔利,0.5779,622.9451,0.2795,1288.0143,0.1009,3567.889
2563,603603,博天环境,0.3269,1101.2542,0.2794,1288.4753,0.1161,3100.7752
2564,002775,文科园林,0.7108,506.4716,0.2792,1289.3983,0.1501,2398.4011
2565,600184,光电股份,0.39,923.0769,0.27899999999999997,1290.3226,0.0871,4133.1803
2566,000584,友利控股,6.428,56.005,0.276,1304.3478,0.1286,2799.3779
2567,300294,博雅生物,1.7268,208.4781,0.2759,1304.8206,0.1931,1864.319
2568,300409,道氏技术,0.5988,601.2024,0.2759,1304.8206,0.1209,2977.6675
2569,600543,莫高股份,6.2879,57.2528,0.2755,1306.7151,0.1087,3311.8675
2570,603633,徕木股份,0.4908,733.4963,0.2748,1310.0437,0.1365,2637.3626
2571,300171,东富龙,1.1173,322.2053,0.2747,1310.5206,0.1356,2654.8673
2572,600083,博信股份,0.3785,951.1229,0.2746,1310.9978,0.1444,2493.0748
2573,600559,老白干酒,1888.6302,0.1906,0.2733,1317.2338,0.2811,1280.683
2574,002658,雪迪龙,0.3175,1133.8583,0.2729,1319.1645,0.1023,3519.0616
2575,600192,长城电工,0.2538,1418.4397,0.2718,1324.5033,0.1163,3095.4428
2576,300362,天翔环境,0.2127,1692.5247,0.2717,1324.9908,0.0651,5529.9539
2577,002438,江苏神通,0.2874,1252.6096,0.2712,1327.4336,0.1117,3222.9185
2578,300313,天山生物,0.7378,487.9371,0.2711,1327.9233,0.0973,3699.8972
2579,603029,天鹅股份,0.2533,1421.2396,0.2711,1327.9233,0.077,4675.3247
2580,300276,三丰智能,0.3226,1115.933,0.2706,1330.3769,0.1231,2924.4517
2581,002298,中电鑫龙,0.3436,1047.7299,0.27,1333.3333,0.1218,2955.665
2582,603901,永创智能,0.9373,384.0819,0.2698,1334.3217,0.2079,1731.6017
2583,002717,岭南园林,0.5415,664.8199,0.2691,1337.7926,0.1656,2173.913
2584,000596,古井贡酒,147.5414,2.44,0.26899999999999996,1338.29,0.3941,913.4737
2585,600506,香梨股份,2.8354,126.9662,0.2683,1341.7816,0.0778,4627.2494
2586,300203,聚光科技,0.2366,1521.5554,0.2678,1344.2868,0.1043,3451.5820000000003
2587,600651,飞乐音响,0.8011,449.3821,0.2676,1345.2915,0.193,1865.285
2588,300079,数码视讯,0.4817,747.3531,0.2674,1346.2977,0.1003,3589.2323
2589,300228,富瑞特装,0.5052,712.5891,0.2673,1346.8013,0.1414,2545.9689
2590,603577,汇金通,0.5772,623.7006,0.2662,1352.3666,0.1337,2692.5954
2591,002569,步森股份,1.03,349.5146,0.2659,1353.8924,0.1555,2315.1125
2592,000585,东北电气,0.0432,8333.3333,0.2658,1354.4018,0.0233,15450.6438
2593,300048,合康新能,0.2407,1495.6377,0.2652,1357.4661,0.1014,3550.2959
2594,600039,四川路桥,2.1572,166.88299999999998,0.2652,1357.4661,0.1363,2641.2326
2595,600086,东方金钰,4.8741,73.8598,0.2647,1360.0302,0.2298,1566.5796
2596,300084,海默科技,0.2105,1710.2138,0.2643,1362.0885,0.0563,6394.3162
2597,300210,森远股份,0.2672,1347.3054,0.2641,1363.12,0.107,3364.486
2598,002353,杰瑞股份,0.3542,1016.3749,0.2628,1369.8629999999998,0.0849,4240.2827
2599,600232,金鹰股份,0.9944,362.0274,0.2627,1370.3845,0.1629,2209.9448
2600,002763,汇洁股份,2.8635,125.7203,0.2622,1372.9977,0.3946,912.3163
2601,300587,天铁股份,0.094,3829.7872,0.2609,1379.839,0.0334,10778.4431
2602,300462,华铭智能,0.3876,928.7926,0.2592,1388.8889,0.1011,3560.8309
2603,300489,中飞股份,0.6266,574.5292,0.2584,1393.1889,0.1865,1930.2949
2604,600784,鲁银投资,0.5896,610.5834,0.2582,1394.2679999999998,0.1304,2760.7362
2605,002535,林州重机,0.3111,1157.1842,0.258,1395.3488,0.0647,5564.1422
2606,300442,普丽盛,0.3649,986.5717,0.2575,1398.0583,0.1408,2556.8182
2607,002465,海格通信,0.2989,1204.4162,0.2574,1398.6014,0.115,3130.4348
2608,300090,盛运环保,0.3334,1079.7839999999999,0.2572,1399.6889999999999,0.0614,5863.1922
2609,002459,天业通联,0.1803,1996.6722,0.2568,1401.8692,0.0483,7453.4161
2610,002154,报喜鸟,1.3791,261.0398,0.2562,1405.1522,0.3336,1079.1367
2611,300419,浩丰科技,0.8522,422.436,0.2555,1409.0020000000002,0.1225,2938.7755
2612,300545,联得装备,0.4204,856.3273,0.2552,1410.6583,0.1064,3383.4586
2613,000040,东旭蓝天,0.7238,497.375,0.2545,1414.5383,0.0637,5651.4914
2614,002583,海能达,0.2305,1561.8221,0.2543,1415.6508,0.1235,2914.9798
2615,300619,金银河,0.535,672.8972,0.2533,1421.2396,0.1176,3061.2245
2616,002062,宏润建设,3.3237,108.31299999999999,0.2529,1423.4875,0.1793,2007.8081
2617,600611,大众交通,3.9806,90.4386,0.2527,1424.6142,0.0803,4483.188
2618,002058,威尔泰,0.5314,677.4558,0.2524,1426.3074,0.0803,4483.188
2619,300345,红宇新材,0.1907,1887.7819,0.2523,1426.8728,0.0769,4681.4044
2620,300651,金陵体育,0.3471,1037.1651,0.2513,1432.5507,0.16,2250.0
2621,603229,奥翔药业,0.706,509.915,0.2512,1433.121,0.1582,2275.6005
2622,002304,洋河股份,449.8006,0.8004,0.2504,1437.6997,0.3004,1198.4021
2623,300281,金明精机,0.8153,441.5553,0.2495,1442.8858,0.1574,2287.1665
2624,000026,飞亚达A,2.5335,142.0959,0.2494,1443.4643,0.2939,1224.9064
2625,002143,印纪传媒,0.218,1651.3761,0.2493,1444.0433,0.0954,3773.5849
2626,300402,宝色股份,0.3451,1043.1759,0.2489,1446.364,0.1184,3040.5405
2627,000753,漳州发展,8.0291,44.8369,0.2478,1452.7845,0.1697,2121.3907
2628,300447,全信股份,0.601,599.0017,0.2467,1459.2623,0.1767,2037.3514
2629,300099,精准信息,0.1812,1986.755,0.2463,1461.6322,0.0514,7003.8911
2630,601002,晋亿实业,0.99,363.6364,0.2462,1462.2258,0.1931,1864.319
2631,600498,烽火通信,0.7384,487.5406,0.2454,1466.9927,0.1703,2113.9166
2632,600285,羚锐制药,8.827,40.784,0.2451,1468.7882,0.2577,1396.9732
2633,300105,龙源技术,0.1374,2620.0873,0.2442,1474.2015,0.0457,7877.4617
2634,002541,鸿路钢构,0.5385,668.5237,0.2442,1474.2015,0.1358,2650.9573
2635,002780,三夫户外,1.3915,258.7136,0.244,1475.4098,0.1564,2301.7903
2636,300021,大禹节水,0.3642,988.4679,0.2439,1476.0148,0.1016,3543.3071
2637,002152,广电运通,1.1024,326.5602,0.243,1481.4815,0.1015,3546.798
2638,300142,沃森生物,0.3791,949.6175,0.2428,1482.7018,0.0307,11726.3844
2639,002646,青青稞酒,29.8758,12.0499,0.242,1487.6033,0.2904,1239.6694
2640,000504,南华生物,0.0886,4063.2054,0.2415,1490.6832,0.0166,21686.747000000003
2641,603690,至纯科技,0.1986,1812.6888,0.2415,1490.6832,0.0903,3986.711
2642,603839,安正时尚,3.5276,102.0524,0.2405,1496.8815,0.2135,1686.1827
2643,300546,雄帝科技,0.4615,780.065,0.2392,1505.0167,0.0718,5013.9276
2644,002593,日上集团,0.8645,416.4257,0.2392,1505.0167,0.1341,2684.5638
2645,000852,石化机械,0.2892,1244.8133,0.239,1506.2762,0.1153,3122.2897
2646,603308,应流股份,0.5163,697.2689999999999,0.2384,1510.0671,0.1386,2597.4026
2647,000560,昆百大A,6.2054,58.013999999999996,0.2374,1516.4279999999999,0.0989,3640.0404
2648,300424,航新科技,0.3321,1084.0108,0.2361,1524.7776,0.1256,2866.242
2649,000519,中兵红箭,0.6865,524.3991,0.2357,1527.3653,0.0953,3777.5446
2650,600456,宝钛股份,0.6571,547.8618,0.2356,1528.0136,0.1337,2692.5954
2651,603421,鼎信通讯,0.4093,879.5505,0.2339,1539.1193,0.1164,3092.7835
2652,600150,中国船舶,3.498,102.916,0.2339,1539.1193,0.1091,3299.725
2653,600495,晋西车轴,0.4915,732.4517,0.2333,1543.0776,0.0858,4195.8042
2654,600161,天坛生物,2.0583,174.9016,0.2333,1543.0776,0.2551,1411.2113
2655,603518,维格娜丝,1.6130000000000002,223.1866,0.2329,1545.7278,0.2205,1632.6531
2656,300020,银江股份,0.2766,1301.5184,0.2321,1551.0556,0.0896,4017.8571
2657,300175,朗源股份,0.8824,407.9782,0.2321,1551.0556,0.1381,2606.8067
2658,603508,思维列控,0.36,1000.0,0.2317,1553.7333,0.0494,7287.4494
2659,002253,川大智胜,0.365,986.3014,0.2312,1557.0934,0.0661,5446.2935
2660,600435,北方导航,0.2801,1285.2553,0.2311,1557.7672,0.0777,4633.2046
2661,002413,雷科防务,0.2471,1456.9,0.2306,1561.1448,0.064,5625.0
2662,002510,天汽模,0.5602,642.6276,0.2302,1563.8575,0.1227,2933.9853
2663,000652,泰达股份,1.126,319.7158,0.2299,1565.8982,0.131,2748.0916
2664,300370,安控科技,0.1593,2259.887,0.2298,1566.5796,0.0609,5911.33
2665,600217,中再资环,0.174,2068.9655,0.2296,1567.9443,0.1208,2980.1325
2666,601608,中信重工,0.3878,928.3136,0.2296,1567.9443,0.0983,3662.2584
2667,002266,浙富控股,0.6767,531.9935,0.2286,1574.8031,0.1166,3087.4786
2668,600862,中航高科,0.7375,488.1356,0.2285,1575.4923,0.1238,2907.9159999999997
2669,002743,富煌钢构,0.3986,903.1611,0.2279,1579.6402,0.1138,3163.4446
2670,600875,东方电气,0.3589,1003.0649,0.2258,1594.3313,0.0773,4657.1798
2671,600714,金瑞矿业,1.186,303.5413,0.2257,1595.0377,0.0296,12162.1622
2672,603315,福鞍股份,0.2509,1434.8346,0.2251,1599.2892,0.0939,3833.8658
2673,600107,美尔雅,3.4039,105.76100000000001,0.2249,1600.7114,0.1825,1972.6027
2674,002628,成都路桥,0.32,1125.0,0.2244,1604.2781,0.0596,6040.2685
2675,002278,神开股份,0.2155,1670.5336,0.2239,1607.8607,0.0908,3964.7577
2676,002313,日海通讯,0.4119,873.9985,0.2239,1607.8607,0.1295,2779.9228
2677,603088,宁波精达,1.1143,323.0728,0.2239,1607.8607,0.1715,2099.1254
2678,300129,泰胜风能,0.2496,1442.3077,0.2236,1610.0179,0.0885,4067.7966
2679,603023,威帝股份,0.3808,945.3782,0.2231,1613.6262,0.0563,6394.3162
2680,300096,易联众,0.0869,4142.6928,0.223,1614.3498,0.0504,7142.8571
2681,300552,万集科技,0.1945,1850.8997,0.2229,1615.0739999999998,0.0729,4938.2716
2682,300425,环能科技,0.2571,1400.2334,0.2228,1615.7989,0.095,3789.4737
2683,603098,森特股份,0.4237,849.6578,0.2227,1616.5245,0.1181,3048.2642
2684,601989,中国重工,0.9129,394.3477,0.2222,1620.162,0.0822,4379.562
2685,002371,北方华创,0.5877,612.5574,0.2219,1622.3524,0.1199,3002.5021
2686,002111,威海广泰,0.4315,834.299,0.221,1628.9593,0.1353,2660.7539
2687,300223,北京君正,2.3734,151.6811,0.2209,1629.6967,0.0422,8530.8057
2688,002270,华明装备,0.3181,1131.7196,0.2194,1640.8387,0.1103,3263.8259
2689,000498,山东路桥,0.3759,957.7015,0.2193,1641.5869,0.1031,3491.7556
2690,300604,长川科技,0.2064,1744.1860000000001,0.2185,1647.5973,0.0852,4225.3521
2691,300631,久吾高科,0.2515,1431.4115,0.2176,1654.4118,0.0833,4321.7287
2692,300561,汇金科技,1.0427,345.2575,0.2173,1656.6958,0.0759,4743.083
2693,300572,安车检测,0.8549,421.1019,0.2158,1668.2113,0.0855,4210.5263
2694,603698,航天工程,0.2139,1683.0295,0.2158,1668.2113,0.067,5373.1343
2695,603955,大千生态,0.2199,1637.1078,0.2154,1671.3092,0.0537,6703.9106
2696,603636,南威软件,0.2687,1339.7841,0.2152,1672.8625,0.0605,5950.4132
2697,300234,开尔新材,0.1877,1917.9542,0.2145,1678.3217,0.0658,5471.1246
2698,300344,太空板业,0.3083,1167.6938,0.2138,1683.8167,0.0988,3643.7247
2699,600738,兰州民百,198.1695,1.8166,0.2132,1688.5553,0.1841,1955.4589999999998
2700,002374,丽鹏股份,0.44799999999999995,803.5714,0.2131,1689.3477,0.1016,3543.3071
2701,002816,和科达,0.2027,1776.0237,0.2128,1691.7293,0.0744,4838.7097
2702,600693,东百集团,93.854,3.8357,0.2127,1692.5247,0.1959,1837.6723
2703,300139,晓程科技,0.2456,1465.7979999999998,0.2125,1694.1176,0.1112,3237.4101
2704,000768,中航飞机,0.684,526.3158,0.2121,1697.3126,0.0955,3769.6335
2705,002255,海陆重工,0.28300000000000003,1272.0848,0.212,1698.1132,0.087,4137.931
2706,300440,运达科技,0.158,2278.481,0.2119,1698.9146,0.0544,6617.6471
2707,002483,润邦股份,1.6244,221.6203,0.2116,1701.3233,0.1586,2269.8613
2708,600290,华仪电气,0.0933,3858.5209,0.2112,1704.5455,0.0378,9523.8095
2709,300270,中威电子,0.2402,1498.751,0.2107,1708.5904,0.1159,3106.1259999999997
2710,300609,汇纳科技,0.1742,2066.5901,0.2095,1718.3771,0.0432,8333.3333
2711,002445,中南文化,0.2417,1489.4497,0.2095,1718.3771,0.0812,4433.4975
2712,300008,天海防务,1.0387,346.5871,0.2093,1720.0191,0.1531,2351.4043
2713,300106,西部牧业,1.5473,232.6633,0.2092,1720.8413,0.1073,3355.0792
2714,002159,三特索道,8.0994,44.4477,0.2075,1734.9398,0.2167,1661.2829
2715,600059,古越龙山,3.5148,102.42399999999999,0.2072,1737.4517,0.2041,1763.8413
2716,002204,大连重工,0.1946,1849.9486,0.2057,1750.1215,0.0829,4342.5814
2717,600759,洲际油气,3.1162,115.5253,0.2054,1752.6777,0.2268,1587.3016
2718,603036,如通股份,0.2662,1352.3666,0.2045,1760.3912,0.0478,7531.3808
2719,600189,吉林森工,1.1906,302.3686,0.2044,1761.2524,0.0253,14229.249
2720,002213,特尔佳,0.3664,982.5328,0.2043,1762.1145,0.0522,6896.5517
2721,300338,开元股份,0.3579,1005.8676,0.2042,1762.9775,0.1199,3002.5021
2722,600339,中油工程,0.3801,947.1192,0.2042,1762.9775,0.0905,3977.9006
2723,300358,楚天科技,0.3516,1023.8908,0.2037,1767.3049,0.1518,2371.5415
2724,300165,天瑞仪器,0.7957,452.4318,0.2031,1772.5258,0.0855,4210.5263
2725,300412,迦南科技,0.4984,722.3114,0.2029,1774.273,0.0722,4986.1496
2726,600526,菲达环保,0.5438,662.0081,0.2023,1779.5353,0.121,2975.2066
2727,000008,神州高铁,0.1269,2836.8794,0.2017,1784.829,0.047,7659.5745
2728,600467,好当家,5.8702,61.3267,0.2016,1785.7143,0.1489,2417.73
2729,600620,天宸股份,26.9641,13.3511,0.2015,1786.6005,0.0232,15517.2414
2730,300509,新美星,0.821,438.4896,0.2014,1787.4876,0.1154,3119.5841
2731,002307,北新路桥,0.33899999999999997,1061.9469,0.2011,1790.1542,0.0829,4342.5814
2732,600616,金枫酒业,2.8225,127.5465,0.2006,1794.6162,0.2044,1761.2524
2733,603369,今世缘,43.5051,8.2749,0.1998,1801.8018,0.2616,1376.1468
2734,600853,龙建股份,0.3963,908.4027,0.1984,1814.5161,0.0967,3722.8542
2735,000408,*ST金源,0.8086,445.214,0.1983,1815.4312,0.0732,4918.0328
2736,000055,方大集团,0.2622,1372.9977,0.1982,1816.3471,0.1046,3441.6826
2737,002046,轴研科技,0.5628,639.6588,0.1977,1820.9408,0.0987,3647.4164
2738,002425,凯撒文化,0.6585,546.697,0.1973,1824.6325,0.141,2553.1915
2739,600963,岳阳林纸,1.5839,227.2871,0.1966,1831.1292,0.1589,2265.5758
2740,600503,华丽家族,77.7472,4.6304,0.1961,1835.7981,0.1732,2078.5219
2741,300101,振芯科技,0.3427,1050.4815,0.1954,1842.3746,0.127,2834.6457
2742,000760,斯太尔,0.3786,950.8716,0.1954,1842.3746,0.0486,7407.4074
2743,600666,奥瑞德,0.20600000000000002,1747.5728,0.1951,1845.2076,0.0869,4142.6928
2744,600579,天华院,0.1454,2475.9285,0.1937,1858.5441,0.0695,5179.8561
2745,002630,华西能源,0.3297,1091.9017,0.1931,1864.319,0.1143,3149.6063
2746,000663,永安林业,0.3142,1145.767,0.1931,1864.319,0.0889,4049.4938
2747,002433,太安堂,1.6580000000000001,217.1291,0.1926,1869.1589,0.1903,1891.7499
2748,000673,当代东方,0.2972,1211.3055,0.1926,1869.1589,0.0659,5462.8225
2749,600337,美克家居,6.3164,56.9945,0.1922,1873.0489,0.2564,1404.0562
2750,600512,腾达建设,1.4333,251.1686,0.1919,1875.9771,0.1193,3017.6027
2751,000993,闽东电力,2.5372,141.8887,0.1917,1877.9343,0.1825,1972.6027
2752,300430,诚益通,0.3805,946.1235,0.1904,1890.7563,0.1157,3111.4952
2753,002007,华兰生物,1.2242,294.0696,0.1904,1890.7563,0.1627,2212.6613
2754,300069,金利华电,0.2263,1590.8087,0.1902,1892.7445,0.0999,3603.6036
2755,300056,三维丝,0.2346,1534.5269,0.1898,1896.7334,0.0607,5930.8072
2756,300055,万邦达,0.3688,976.1388,0.1897,1897.7333,0.0892,4035.8744
2757,603389,亚振家居,3.7296,96.5251,0.1882,1912.8587,0.1116,3225.8065
2758,002296,辉煌科技,0.1451,2481.0476,0.188,1914.8936,0.0462,7792.2078
2759,300188,美亚柏科,0.5601,642.7424,0.1878,1916.9329,0.0947,3801.4784
2760,300513,恒泰实达,0.0609,5911.33,0.1874,1921.0245,0.0284,12676.0563
2761,600054,黄山旅游,7.6698,46.9373,0.1871,1924.1048,0.1388,2593.6599
2762,600372,中航电子,0.1691,2128.9178,0.187,1925.1337,0.0728,4945.0549
2763,002542,中化岩土,0.3496,1029.7483,0.1854,1941.7476,0.1149,3133.1593
2764,002698,博实股份,0.2642,1362.6041,0.1854,1941.7476,0.0708,5084.7458
2765,600614,鹏起科技,2.4716,145.6546,0.1843,1953.3370000000002,0.11900000000000001,3025.2101
2766,601579,会稽山,3.5606,101.1066,0.1834,1962.9226,0.1972,1825.5578
2767,300250,初灵信息,0.2042,1762.9775,0.183,1967.2131,0.0619,5815.831999999999
2768,000628,高新发展,0.3008,1196.8085,0.1812,1986.755,0.047,7659.5745
2769,002777,久远银海,1.0258,350.9456,0.1811,1987.852,0.0967,3722.8542
2770,002452,长高集团,0.3747,960.7686,0.1809,1990.0498,0.0913,3943.0449
2771,600393,粤泰股份,2.8024,128.4613,0.1807,1992.2524,0.2176,1654.4118
