,date,bank,ON_B,ON_A,1W_B,1W_A,2W_B,2W_A,1M_B,1M_A,3M_B,3M_A,6M_B,6M_A,9M_B,9M_A,1Y_B,1Y_A
3535,2015-10-20,浦发银行,1.92,1.92,2.4,2.4,2.72,2.72,3.08,3.08,3.18,3.18,3.35,3.35,3.36,3.36,3.41,3.41
3536,2015-10-20,北京银行,1.9,1.9,2.4,2.4,2.73,2.73,3.05,3.05,3.2,3.2,3.35,3.35,3.36,3.36,3.43,3.43
3537,2015-10-20,上海银行,1.91,1.91,2.4,2.4,2.74,2.74,3.05,3.05,3.18,3.18,3.35,3.35,3.36,3.36,3.42,3.42
3538,2015-10-20,汇丰中国,1.9,1.9,2.4,2.4,2.74,2.74,3.05,3.05,3.18,3.18,3.35,3.35,3.36,3.36,3.42,3.42
3539,2015-10-20,渣打银行,1.86,1.86,2.4,2.4,2.73,2.73,3.06,3.06,3.18,3.18,3.35,3.35,3.36,3.36,3.42,3.42
3540,2015-10-20,华夏银行,1.9,1.9,2.4,2.4,2.74,2.74,3.05,3.05,3.23,3.23,3.35,3.35,3.36,3.36,3.42,3.42
3541,2015-10-20,广发银行,1.93,1.93,2.4,2.4,2.72,2.72,3.05,3.05,3.1,3.1,3.3,3.3,3.35,3.35,3.4,3.4
3542,2015-10-20,邮储银行,1.9,1.9,2.36,2.36,2.7,2.7,3.02,3.02,3.3,3.3,3.55,3.55,3.48,3.48,3.55,3.55
3543,2015-10-20,国开行,1.86,1.86,2.35,2.35,2.7,2.7,3.0,3.0,3.1,3.1,3.15,3.15,3.2,3.2,3.4,3.4
3544,2015-10-21,工商银行,1.9,1.9,2.35,2.35,2.7,2.7,3.05,3.05,3.1,3.1,3.15,3.15,3.2,3.2,3.3,3.3
3545,2015-10-21,农业银行,1.92,1.92,2.42,2.42,2.76,2.76,3.06,3.06,3.18,3.18,3.35,3.35,3.36,3.36,3.41,3.41
3546,2015-10-21,中国银行,1.86,1.86,2.35,2.35,2.7,2.7,3.0,3.0,3.18,3.18,3.35,3.35,3.36,3.36,3.41,3.41
3547,2015-10-21,建设银行,1.88,1.88,2.38,2.38,2.73,2.73,3.07,3.07,3.17,3.17,3.37,3.37,3.42,3.42,3.49,3.49
3548,2015-10-21,交通银行,1.91,1.91,2.42,2.42,2.74,2.74,3.09,3.09,3.19,3.19,3.36,3.36,3.37,3.37,3.42,3.42
3549,2015-10-21,招商银行,1.92,1.92,2.42,2.42,2.75,2.75,2.94,2.94,3.18,3.18,3.4,3.4,3.45,3.45,3.5,3.5
3550,2015-10-21,中信银行,1.9,1.9,2.37,2.37,2.75,2.75,3.05,3.05,3.1,3.1,3.3,3.3,3.3,3.3,3.4,3.4
3551,2015-10-21,光大银行,1.92,1.92,2.47,2.47,2.75,2.75,3.05,3.05,3.18,3.18,3.4,3.4,3.36,3.36,3.42,3.42
3552,2015-10-21,兴业银行,1.91,1.91,2.39,2.39,2.72,2.72,2.94,2.94,3.1,3.1,3.35,3.35,3.4,3.4,3.45,3.45
3553,2015-10-21,浦发银行,1.92,1.92,2.4,2.4,2.72,2.72,3.04,3.04,3.17,3.17,3.35,3.35,3.36,3.36,3.42,3.42
3554,2015-10-21,北京银行,1.9,1.9,2.4,2.4,2.73,2.73,3.05,3.05,3.18,3.18,3.35,3.35,3.36,3.36,3.43,3.43
3555,2015-10-21,上海银行,1.91,1.91,2.39,2.39,2.73,2.73,3.0,3.0,3.18,3.18,3.35,3.35,3.36,3.36,3.42,3.42
3556,2015-10-21,汇丰中国,1.9,1.9,2.4,2.4,2.74,2.74,3.03,3.03,3.17,3.17,3.35,3.35,3.36,3.36,3.42,3.42
3557,2015-10-21,渣打银行,1.9,1.9,2.39,2.39,2.73,2.73,3.05,3.05,3.18,3.18,3.35,3.35,3.36,3.36,3.42,3.42
3558,2015-10-21,华夏银行,1.9,1.9,2.4,2.4,2.74,2.74,2.99,2.99,3.23,3.23,3.35,3.35,3.36,3.36,3.42,3.42
3559,2015-10-21,广发银行,1.93,1.93,2.42,2.42,2.72,2.72,3.05,3.05,3.1,3.1,3.3,3.3,3.35,3.35,3.4,3.4
3560,2015-10-21,邮储银行,1.9,1.9,2.36,2.36,2.7,2.7,3.02,3.02,3.3,3.3,3.55,3.55,3.48,3.48,3.55,3.55
3561,2015-10-21,国开行,1.86,1.86,2.35,2.35,2.7,2.7,2.94,2.94,3.1,3.1,3.15,3.15,3.2,3.2,3.4,3.4
3562,2015-10-22,工商银行,1.9,1.9,2.35,2.35,2.7,2.7,3.05,3.05,3.1,3.1,3.15,3.15,3.2,3.2,3.3,3.3
3563,2015-10-22,农业银行,1.9,1.9,2.43,2.43,2.74,2.74,3.03,3.03,3.17,3.17,3.35,3.35,3.36,3.36,3.41,3.41
3564,2015-10-22,中国银行,1.86,1.86,2.35,2.35,2.7,2.7,3.0,3.0,3.15,3.15,3.35,3.35,3.36,3.36,3.41,3.41
3565,2015-10-22,建设银行,1.88,1.88,2.38,2.38,2.73,2.73,3.06,3.06,3.17,3.17,3.37,3.37,3.42,3.42,3.49,3.49
3566,2015-10-22,交通银行,1.91,1.91,2.42,2.42,2.75,2.75,3.08,3.08,3.19,3.19,3.36,3.36,3.37,3.37,3.42,3.42
3567,2015-10-22,招商银行,1.92,1.92,2.43,2.43,2.73,2.73,2.99,2.99,3.14,3.14,3.4,3.4,3.45,3.45,3.5,3.5
3568,2015-10-22,中信银行,1.9,1.9,2.39,2.39,2.75,2.75,3.05,3.05,3.1,3.1,3.3,3.3,3.3,3.3,3.4,3.4
3569,2015-10-22,光大银行,1.92,1.92,2.47,2.47,2.75,2.75,3.03,3.03,3.17,3.17,3.4,3.4,3.36,3.36,3.42,3.42
3570,2015-10-22,兴业银行,1.91,1.91,2.39,2.39,2.72,2.72,2.95,2.95,3.1,3.1,3.35,3.35,3.4,3.4,3.45,3.45
3571,2015-10-22,浦发银行,1.92,1.92,2.4,2.4,2.75,2.75,3.03,3.03,3.17,3.17,3.35,3.35,3.36,3.36,3.41,3.41
3572,2015-10-22,北京银行,1.9,1.9,2.4,2.4,2.73,2.73,3.03,3.03,3.17,3.17,3.35,3.35,3.36,3.36,3.43,3.43
3573,2015-10-22,上海银行,1.91,1.91,2.39,2.39,2.74,2.74,3.03,3.03,3.18,3.18,3.35,3.35,3.36,3.36,3.42,3.42
3574,2015-10-22,汇丰中国,1.9,1.9,2.4,2.4,2.74,2.74,3.03,3.03,3.16,3.16,3.35,3.35,3.36,3.36,3.42,3.42
3575,2015-10-22,渣打银行,1.88,1.88,2.39,2.39,2.73,2.73,3.03,3.03,3.17,3.17,3.35,3.35,3.36,3.36,3.42,3.42
3576,2015-10-22,华夏银行,1.9,1.9,2.4,2.4,2.75,2.75,3.02,3.02,3.19,3.19,3.35,3.35,3.36,3.36,3.42,3.42
3577,2015-10-22,广发银行,1.93,1.93,2.42,2.42,2.72,2.72,3.05,3.05,3.1,3.1,3.3,3.3,3.35,3.35,3.4,3.4
3578,2015-10-22,邮储银行,1.91,1.91,2.36,2.36,2.7,2.7,3.02,3.02,3.3,3.3,3.55,3.55,3.48,3.48,3.55,3.55
3579,2015-10-22,国开行,1.86,1.86,2.35,2.35,2.7,2.7,2.99,2.99,3.1,3.1,3.15,3.15,3.2,3.2,3.4,3.4
3580,2015-10-23,工商银行,1.9,1.9,2.35,2.35,2.7,2.7,3.05,3.05,3.1,3.1,3.15,3.15,3.2,3.2,3.3,3.3
3581,2015-10-23,农业银行,1.91,1.91,2.43,2.43,2.74,2.74,3.03,3.03,3.16,3.16,3.35,3.35,3.36,3.36,3.41,3.41
3582,2015-10-23,中国银行,1.88,1.88,2.35,2.35,2.7,2.7,3.0,3.0,3.15,3.15,3.35,3.35,3.36,3.36,3.41,3.41
3583,2015-10-23,建设银行,1.89,1.89,2.39,2.39,2.73,2.73,3.04,3.04,3.17,3.17,3.37,3.37,3.42,3.42,3.49,3.49
3584,2015-10-23,交通银行,1.91,1.91,2.42,2.42,2.74,2.74,3.07,3.07,3.18,3.18,3.36,3.36,3.37,3.37,3.42,3.42
3585,2015-10-23,招商银行,1.92,1.92,2.37,2.37,2.7,2.7,2.9,2.9,3.1,3.1,3.38,3.38,3.4,3.4,3.48,3.48
3586,2015-10-23,中信银行,1.91,1.91,2.39,2.39,2.75,2.75,3.05,3.05,3.1,3.1,3.3,3.3,3.3,3.3,3.4,3.4
3587,2015-10-23,光大银行,1.93,1.93,2.48,2.48,2.75,2.75,3.03,3.03,3.16,3.16,3.38,3.38,3.36,3.36,3.42,3.42
3588,2015-10-23,兴业银行,1.91,1.91,2.39,2.39,2.72,2.72,2.95,2.95,3.1,3.1,3.35,3.35,3.4,3.4,3.45,3.45
3589,2015-10-23,浦发银行,1.93,1.93,2.4,2.4,2.75,2.75,3.03,3.03,3.15,3.15,3.35,3.35,3.36,3.36,3.41,3.41
3590,2015-10-23,北京银行,1.92,1.92,2.42,2.42,2.73,2.73,3.03,3.03,3.15,3.15,3.35,3.35,3.36,3.36,3.43,3.43
3591,2015-10-23,上海银行,1.91,1.91,2.4,2.4,2.75,2.75,3.02,3.02,3.17,3.17,3.35,3.35,3.36,3.36,3.42,3.42
3592,2015-10-23,汇丰中国,1.9,1.9,2.4,2.4,2.74,2.74,3.0,3.0,3.16,3.16,3.35,3.35,3.36,3.36,3.42,3.42
3593,2015-10-23,渣打银行,1.9,1.9,2.4,2.4,2.73,2.73,3.03,3.03,3.16,3.16,3.35,3.35,3.36,3.36,3.42,3.42
3594,2015-10-23,华夏银行,1.91,1.91,2.4,2.4,2.75,2.75,2.95,2.95,3.15,3.15,3.35,3.35,3.36,3.36,3.42,3.42
3595,2015-10-23,广发银行,1.93,1.93,2.42,2.42,2.72,2.72,3.05,3.05,3.1,3.1,3.3,3.3,3.35,3.35,3.4,3.4
3596,2015-10-23,邮储银行,1.91,1.91,2.42,2.42,2.7,2.7,3.02,3.02,3.3,3.3,3.55,3.55,3.48,3.48,3.55,3.55
3597,2015-10-23,国开行,1.86,1.86,2.35,2.35,2.7,2.7,2.9,2.9,3.1,3.1,3.15,3.15,3.2,3.2,3.4,3.4
3598,2015-10-26,工商银行,1.9,1.9,2.35,2.35,2.7,2.7,3.05,3.05,3.1,3.1,3.15,3.15,3.2,3.2,3.3,3.3
3599,2015-10-26,农业银行,1.82,1.82,2.32,2.32,2.7,2.7,2.85,2.85,3.1,3.1,3.25,3.25,3.26,3.26,3.35,3.35
3600,2015-10-26,中国银行,1.79,1.79,2.29,2.29,2.65,2.65,2.77,2.77,3.01,3.01,3.32,3.32,3.33,3.33,3.38,3.38
3601,2015-10-26,建设银行,1.81,1.81,2.3,2.3,2.67,2.67,2.82,2.82,3.02,3.02,3.23,3.23,3.35,3.35,3.4,3.4
3602,2015-10-26,交通银行,1.88,1.88,2.35,2.35,2.7,2.7,3.03,3.03,3.18,3.18,3.36,3.36,3.37,3.37,3.42,3.42
3603,2015-10-26,招商银行,1.85,1.85,2.35,2.35,2.65,2.65,2.85,2.85,3.1,3.1,3.3,3.3,3.4,3.4,3.45,3.45
3604,2015-10-26,中信银行,1.85,1.85,2.34,2.34,2.7,2.7,3.0,3.0,3.05,3.05,3.25,3.25,3.25,3.25,3.35,3.35
3605,2015-10-26,光大银行,1.8,1.8,2.3,2.3,2.65,2.65,2.95,2.95,3.04,3.04,3.3,3.3,3.31,3.31,3.35,3.35
3606,2015-10-26,兴业银行,1.78,1.78,2.1,2.1,2.3,2.3,2.65,2.65,3.0,3.0,3.2,3.2,3.25,3.25,3.3,3.3
3607,2015-10-26,浦发银行,1.88,1.88,2.35,2.35,2.7,2.7,3.0,3.0,3.15,3.15,3.3,3.3,3.32,3.32,3.35,3.35
3608,2015-10-26,北京银行,1.85,1.85,2.35,2.35,2.7,2.7,2.85,2.85,3.08,3.08,3.32,3.32,3.34,3.34,3.41,3.41
3609,2015-10-26,上海银行,1.84,1.84,2.35,2.35,2.7,2.7,2.9,2.9,3.13,3.13,3.34,3.34,3.35,3.35,3.41,3.41
3610,2015-10-26,汇丰中国,1.84,1.84,2.35,2.35,2.69,2.69,2.95,2.95,3.13,3.13,3.35,3.35,3.36,3.36,3.42,3.42
3611,2015-10-26,渣打银行,1.91,1.91,2.4,2.4,2.73,2.73,3.02,3.02,3.14,3.14,3.35,3.35,3.36,3.36,3.42,3.42
3612,2015-10-26,华夏银行,1.84,1.84,2.34,2.34,2.7,2.7,2.81,2.81,3.05,3.05,3.35,3.35,3.36,3.36,3.42,3.42
3613,2015-10-26,广发银行,1.86,1.86,2.34,2.34,2.7,2.7,2.8,2.8,3.05,3.05,3.25,3.25,3.3,3.3,3.38,3.38
3614,2015-10-26,邮储银行,1.84,1.84,2.34,2.34,2.68,2.68,2.9,2.9,3.25,3.25,3.5,3.5,3.43,3.43,3.5,3.5
3615,2015-10-26,国开行,1.79,1.79,2.29,2.29,2.65,2.65,2.77,2.77,3.05,3.05,3.15,3.15,3.2,3.2,3.4,3.4
3616,2015-10-27,工商银行,1.81,1.81,2.3,2.3,2.65,2.65,2.83,2.83,3.02,3.02,3.15,3.15,3.2,3.2,3.3,3.3
3617,2015-10-27,农业银行,1.82,1.82,2.33,2.33,2.68,2.68,2.85,2.85,3.08,3.08,3.29,3.29,3.32,3.32,3.39,3.39
3618,2015-10-27,中国银行,1.75,1.75,2.25,2.25,2.6,2.6,2.77,2.77,3.01,3.01,3.32,3.32,3.33,3.33,3.38,3.38
3619,2015-10-27,建设银行,1.76,1.76,2.26,2.26,2.62,2.62,2.8,2.8,3.01,3.01,3.2,3.2,3.34,3.34,3.39,3.39
3620,2015-10-27,交通银行,1.81,1.81,2.3,2.3,2.68,2.68,3.0,3.0,3.12,3.12,3.31,3.31,3.335,3.335,3.4,3.4
3621,2015-10-27,招商银行,1.81,1.81,2.35,2.35,2.6,2.6,2.8,2.8,3.01,3.01,3.25,3.25,3.32,3.32,3.35,3.35
3622,2015-10-27,中信银行,1.81,1.81,2.3,2.3,2.65,2.65,2.85,2.85,3.05,3.05,3.25,3.25,3.25,3.25,3.35,3.35
3623,2015-10-27,光大银行,1.85,1.85,2.38,2.38,2.7,2.7,4.85,4.85,3.08,3.08,3.25,3.25,3.32,3.32,3.84,3.84
3624,2015-10-27,兴业银行,1.78,1.78,2.25,2.25,2.45,2.45,2.68,2.68,3.0,3.0,3.22,3.22,3.27,3.27,3.33,3.33
3625,2015-10-27,浦发银行,1.88,1.88,2.3,2.3,2.65,2.65,2.85,2.85,3.02,3.02,3.24,3.24,3.3,3.3,3.35,3.35
3626,2015-10-27,北京银行,1.8,1.8,2.3,2.3,2.65,2.65,2.8,2.8,3.05,3.05,3.3,3.3,3.32,3.32,3.4,3.4
3627,2015-10-27,上海银行,1.78,1.78,2.3,2.3,2.64,2.64,2.82,2.82,3.05,3.05,3.29,3.29,3.32,3.32,3.39,3.39
3628,2015-10-27,汇丰中国,1.79,1.79,2.3,2.3,2.64,2.64,2.87,2.87,3.08,3.08,3.3,3.3,3.32,3.32,3.38,3.38
3629,2015-10-27,渣打银行,1.84,1.84,2.34,2.34,2.69,2.69,2.89,2.89,3.08,3.08,3.3,3.3,3.33,3.33,3.39,3.39
3630,2015-10-27,华夏银行,1.79,1.79,2.29,2.29,2.65,2.65,2.82,2.82,3.06,3.06,3.3,3.3,3.33,3.33,3.39,3.39
3631,2015-10-27,广发银行,1.82,1.82,2.3,2.3,2.65,2.65,2.79,2.79,3.0,3.0,3.25,3.25,3.3,3.3,3.38,3.38
3632,2015-10-27,邮储银行,1.78,1.78,2.28,2.28,2.65,2.65,2.82,2.82,3.1,3.1,3.4,3.4,3.4,3.4,3.45,3.45
3633,2015-10-27,国开行,1.74,1.74,2.24,2.24,2.6,2.6,2.77,2.77,3.05,3.05,3.15,3.15,3.2,3.2,3.4,3.4
3634,2015-10-28,工商银行,1.75,1.75,2.25,2.25,2.65,2.65,2.8,2.8,3.02,3.02,3.15,3.15,3.2,3.2,3.3,3.3
3635,2015-10-28,农业银行,1.8,1.8,2.33,2.33,2.68,2.68,2.83,2.83,3.05,3.05,3.27,3.27,3.31,3.31,3.38,3.38
3636,2015-10-28,中国银行,1.75,1.75,2.25,2.25,2.6,2.6,2.77,2.77,3.01,3.01,3.32,3.32,3.33,3.33,3.38,3.38
3637,2015-10-28,建设银行,1.76,1.76,2.26,2.26,2.62,2.62,2.79,2.79,3.0,3.0,3.2,3.2,3.31,3.31,3.35,3.35
3638,2015-10-28,交通银行,1.8,1.8,2.3,2.3,2.68,2.68,2.83,2.83,3.1,3.1,3.28,3.28,3.32,3.32,3.39,3.39
3639,2015-10-28,招商银行,1.8,1.8,2.35,2.35,2.6,2.6,2.75,2.75,3.01,3.01,3.2,3.2,3.25,3.25,3.3,3.3
3640,2015-10-28,中信银行,1.8,1.8,2.3,2.3,2.65,2.65,2.85,2.85,3.05,3.05,3.25,3.25,3.25,3.25,3.35,3.35
3641,2015-10-28,光大银行,1.82,1.82,2.38,2.38,2.68,2.68,2.82,2.82,3.05,3.05,3.2,3.2,3.32,3.32,3.3,3.3
3642,2015-10-28,兴业银行,1.78,1.78,2.25,2.25,2.45,2.45,2.68,2.68,3.0,3.0,3.2,3.2,3.25,3.25,3.3,3.3
3643,2015-10-28,浦发银行,1.88,1.88,2.28,2.28,2.62,2.62,2.85,2.85,3.02,3.02,3.24,3.24,3.3,3.3,3.35,3.35
3644,2015-10-28,北京银行,1.8,1.8,2.3,2.3,2.65,2.65,2.8,2.8,3.05,3.05,3.27,3.27,3.3,3.3,3.39,3.39
3645,2015-10-28,上海银行,1.79,1.79,2.3,2.3,2.64,2.64,2.8,2.8,3.03,3.03,3.27,3.27,3.31,3.31,3.38,3.38
3646,2015-10-28,汇丰中国,1.79,1.79,2.3,2.3,2.64,2.64,2.77,2.77,3.05,3.05,3.27,3.27,3.32,3.32,3.38,3.38
3647,2015-10-28,渣打银行,1.8,1.8,2.3,2.3,2.65,2.65,2.82,2.82,3.05,3.05,3.27,3.27,3.32,3.32,3.38,3.38
3648,2015-10-28,华夏银行,1.8,1.8,2.3,2.3,2.65,2.65,2.78,2.78,3.06,3.06,3.27,3.27,3.32,3.32,3.38,3.38
3649,2015-10-28,广发银行,1.82,1.82,2.35,2.35,2.65,2.65,2.75,2.75,3.0,3.0,3.25,3.25,3.3,3.3,3.38,3.38
3650,2015-10-28,邮储银行,1.81,1.81,2.28,2.28,2.64,2.64,2.81,2.81,3.09,3.09,3.36,3.36,3.38,3.38,3.45,3.45
3651,2015-10-28,国开行,1.74,1.74,2.25,2.25,2.6,2.6,2.73,2.73,3.05,3.05,3.15,3.15,3.2,3.2,3.4,3.4
3652,2015-10-29,工商银行,1.75,1.75,2.25,2.25,2.65,2.65,2.75,2.75,3.05,3.05,3.15,3.15,3.2,3.2,3.3,3.3
3653,2015-10-29,农业银行,1.79,1.79,2.31,2.31,2.64,2.64,2.8,2.8,3.04,3.04,3.25,3.25,3.3,3.3,3.37,3.37
3654,2015-10-29,中国银行,1.75,1.75,2.25,2.25,2.6,2.6,2.77,2.77,3.01,3.01,3.25,3.25,3.3,3.3,3.36,3.36
3655,2015-10-29,建设银行,1.76,1.76,2.26,2.26,2.62,2.62,2.79,2.79,3.0,3.0,3.18,3.18,3.29,3.29,3.33,3.33
3656,2015-10-29,交通银行,1.8,1.8,2.3,2.3,2.65,2.65,2.8,2.8,3.04,3.04,3.25,3.25,3.31,3.31,3.385,3.385
3657,2015-10-29,招商银行,1.8,1.8,2.35,2.35,2.65,2.65,2.75,2.75,3.01,3.01,3.2,3.2,3.25,3.25,3.35,3.35
3658,2015-10-29,中信银行,1.8,1.8,2.3,2.3,2.65,2.65,2.85,2.85,3.05,3.05,3.25,3.25,3.25,3.25,3.35,3.35
3659,2015-10-29,光大银行,1.82,1.82,2.34,2.34,2.65,2.65,2.8,2.8,3.04,3.04,3.2,3.2,3.3,3.3,3.37,3.37
3660,2015-10-29,兴业银行,1.8,1.8,2.25,2.25,2.45,2.45,2.68,2.68,3.0,3.0,3.2,3.2,3.25,3.25,3.3,3.3
3661,2015-10-29,浦发银行,1.88,1.88,2.28,2.28,2.62,2.62,2.85,2.85,3.02,3.02,3.24,3.24,3.3,3.3,3.35,3.35
3662,2015-10-29,北京银行,1.8,1.8,2.3,2.3,2.65,2.65,2.8,2.8,3.05,3.05,3.25,3.25,3.3,3.3,3.38,3.38
3663,2015-10-29,上海银行,1.8,1.8,2.3,2.3,2.64,2.64,2.8,2.8,3.03,3.03,3.25,3.25,3.3,3.3,3.37,3.37
3664,2015-10-29,汇丰中国,1.79,1.79,2.3,2.3,2.64,2.64,2.77,2.77,3.04,3.04,3.24,3.24,3.29,3.29,3.35,3.35
3665,2015-10-29,渣打银行,1.8,1.8,2.29,2.29,2.64,2.64,2.8,2.8,3.04,3.04,3.25,3.25,3.3,3.3,3.37,3.37
3666,2015-10-29,华夏银行,1.8,1.8,2.3,2.3,2.65,2.65,2.78,2.78,3.06,3.06,3.25,3.25,3.3,3.3,3.37,3.37
3667,2015-10-29,广发银行,1.82,1.82,2.35,2.35,2.65,2.65,2.75,2.75,3.0,3.0,3.25,3.25,3.3,3.3,3.38,3.38
3668,2015-10-29,邮储银行,1.81,1.81,2.28,2.28,2.64,2.64,2.81,2.81,3.09,3.09,3.36,3.36,3.38,3.38,3.45,3.45
3669,2015-10-29,国开行,1.74,1.74,2.25,2.25,2.6,2.6,2.73,2.73,3.05,3.05,3.15,3.15,3.2,3.2,3.4,3.4
3670,2015-10-30,工商银行,1.75,1.75,2.25,2.25,2.65,2.65,2.75,2.75,3.05,3.05,3.15,3.15,3.2,3.2,3.3,3.3
3671,2015-10-30,农业银行,1.79,1.79,2.3,2.3,2.64,2.64,2.8,2.8,3.03,3.03,3.23,3.23,3.29,3.29,3.36,3.36
3672,2015-10-30,中国银行,1.75,1.75,2.25,2.25,2.6,2.6,2.75,2.75,3.01,3.01,3.2,3.2,3.25,3.25,3.35,3.35
3673,2015-10-30,建设银行,1.76,1.76,2.26,2.26,2.62,2.62,2.79,2.79,3.0,3.0,3.18,3.18,3.26,3.26,3.3,3.3
3674,2015-10-30,交通银行,1.8,1.8,2.3,2.3,2.64,2.64,2.795,2.795,3.04,3.04,3.245,3.245,3.3,3.3,3.375,3.375
3675,2015-10-30,招商银行,1.8,1.8,2.38,2.38,2.65,2.65,2.7,2.7,3.02,3.02,3.2,3.2,3.25,3.25,3.3,3.3
3676,2015-10-30,中信银行,1.8,1.8,2.3,2.3,2.65,2.65,2.8,2.8,3.05,3.05,3.25,3.25,3.25,3.25,3.35,3.35
3677,2015-10-30,光大银行,1.82,1.82,2.39,2.39,2.64,2.64,2.78,2.78,3.04,3.04,3.15,3.15,3.29,3.29,3.36,3.36
3678,2015-10-30,兴业银行,1.8,1.8,2.25,2.25,2.45,2.45,2.68,2.68,3.0,3.0,3.2,3.2,3.25,3.25,3.3,3.3
3679,2015-10-30,浦发银行,1.85,1.85,2.28,2.28,2.62,2.62,2.85,2.85,3.02,3.02,3.24,3.24,3.3,3.3,3.35,3.35
3680,2015-10-30,北京银行,1.8,1.8,2.3,2.3,2.65,2.65,2.75,2.75,3.05,3.05,3.25,3.25,3.3,3.3,3.38,3.38
3681,2015-10-30,上海银行,1.8,1.8,2.3,2.3,2.64,2.64,2.75,2.75,3.03,3.03,3.23,3.23,3.29,3.29,3.36,3.36
3682,2015-10-30,汇丰中国,1.79,1.79,2.3,2.3,2.64,2.64,2.74,2.74,3.04,3.04,3.24,3.24,3.29,3.29,3.35,3.35
3683,2015-10-30,渣打银行,1.8,1.8,2.29,2.29,2.64,2.64,2.79,2.79,3.04,3.04,3.24,3.24,3.29,3.29,3.36,3.36
3684,2015-10-30,华夏银行,1.8,1.8,2.3,2.3,2.65,2.65,2.74,2.74,3.07,3.07,3.24,3.24,3.29,3.29,3.36,3.36
3685,2015-10-30,广发银行,1.83,1.83,2.3,2.3,2.65,2.65,2.75,2.75,3.0,3.0,3.25,3.25,3.3,3.3,3.38,3.38
3686,2015-10-30,邮储银行,1.81,1.81,2.28,2.28,2.64,2.64,2.81,2.81,3.09,3.09,3.36,3.36,3.38,3.38,3.45,3.45
3687,2015-10-30,国开行,1.74,1.74,2.25,2.25,2.6,2.6,2.68,2.68,3.05,3.05,3.15,3.15,3.2,3.2,3.4,3.4
3688,2015-11-02,工商银行,1.75,1.75,2.25,2.25,2.65,2.65,2.75,2.75,3.05,3.05,3.15,3.15,3.2,3.2,3.3,3.3
3689,2015-11-02,农业银行,1.76,1.76,2.27,2.27,2.63,2.63,2.8,2.8,3.03,3.03,3.23,3.23,3.28,3.28,3.36,3.36
3690,2015-11-02,中国银行,1.75,1.75,2.25,2.25,2.6,2.6,2.75,2.75,3.01,3.01,3.2,3.2,3.25,3.25,3.35,3.35
3691,2015-11-02,建设银行,1.76,1.76,2.26,2.26,2.63,2.63,2.85,2.85,3.09,3.09,3.2,3.2,3.25,3.25,3.3,3.3
3692,2015-11-02,交通银行,1.79,1.79,2.3,2.3,2.64,2.64,2.77,2.77,3.04,3.04,3.24,3.24,3.295,3.295,3.365,3.365
3693,2015-11-02,招商银行,1.8,1.8,2.35,2.35,2.65,2.65,2.7,2.7,3.06,3.06,3.2,3.2,3.25,3.25,3.3,3.3
3694,2015-11-02,中信银行,1.79,1.79,2.3,2.3,2.65,2.65,2.8,2.8,3.05,3.05,3.25,3.25,3.25,3.25,3.35,3.35
3695,2015-11-02,光大银行,1.82,1.82,2.39,2.39,2.64,2.64,2.76,2.76,3.04,3.04,3.22,3.22,3.28,3.28,3.36,3.36
3696,2015-11-02,兴业银行,1.79,1.79,2.3,2.3,2.45,2.45,2.68,2.68,3.0,3.0,3.2,3.2,3.25,3.25,3.3,3.3
3697,2015-11-02,浦发银行,1.85,1.85,2.28,2.28,2.62,2.62,2.85,2.85,3.02,3.02,3.24,3.24,3.3,3.3,3.35,3.35
3698,2015-11-02,北京银行,1.8,1.8,2.3,2.3,2.65,2.65,2.73,2.73,3.05,3.05,3.22,3.22,3.28,3.28,3.36,3.36
3699,2015-11-02,上海银行,1.8,1.8,2.29,2.29,2.64,2.64,2.74,2.74,3.03,3.03,3.22,3.22,3.28,3.28,3.35,3.35
3700,2015-11-02,汇丰中国,1.8,1.8,2.3,2.3,2.64,2.64,2.74,2.74,3.04,3.04,3.23,3.23,3.28,3.28,3.35,3.35
3701,2015-11-02,渣打银行,1.8,1.8,2.29,2.29,2.64,2.64,2.76,2.76,3.04,3.04,3.23,3.23,3.28,3.28,3.36,3.36
3702,2015-11-02,华夏银行,1.8,1.8,2.3,2.3,2.65,2.65,2.73,2.73,3.09,3.09,3.23,3.23,3.28,3.28,3.36,3.36
3703,2015-11-02,广发银行,1.82,1.82,2.3,2.3,2.65,2.65,2.75,2.75,3.0,3.0,3.25,3.25,3.3,3.3,3.38,3.38
3704,2015-11-02,邮储银行,1.8,1.8,2.28,2.28,2.63,2.63,2.8,2.8,3.08,3.08,3.36,3.36,3.38,3.38,3.45,3.45
3705,2015-11-02,国开行,1.74,1.74,2.25,2.25,2.6,2.6,2.68,2.68,3.05,3.05,3.15,3.15,3.2,3.2,3.4,3.4
3706,2015-11-03,工商银行,1.75,1.75,2.25,2.25,2.65,2.65,2.75,2.75,3.05,3.05,3.15,3.15,3.2,3.2,3.3,3.3
3707,2015-11-03,农业银行,1.77,1.77,2.28,2.28,2.63,2.63,2.76,2.76,3.03,3.03,3.22,3.22,3.27,3.27,3.36,3.36
3708,2015-11-03,中国银行,1.75,1.75,2.25,2.25,2.6,2.6,2.73,2.73,3.01,3.01,3.2,3.2,3.25,3.25,3.35,3.35
3709,2015-11-03,建设银行,1.76,1.76,2.27,2.27,2.62,2.62,2.75,2.75,3.02,3.02,3.23,3.23,3.26,3.26,3.3,3.3
