,date,bank,ON_B,ON_A,1W_B,1W_A,2W_B,2W_A,1M_B,1M_A,3M_B,3M_A,6M_B,6M_A,9M_B,9M_A,1Y_B,1Y_A
3326,2014-09-26,华夏银行,2.7,2.7,3.25,3.25,3.4,3.4,3.99,3.99,4.4,4.4,4.8,4.8,4.9,4.9,4.99,4.99
3327,2014-09-26,广发银行,2.71,2.71,3.35,3.35,3.45,3.45,4.0,4.0,4.6,4.6,4.7,4.7,4.9,4.9,5.0,5.0
3328,2014-09-26,邮储银行,2.7,2.7,3.3,3.3,3.45,3.45,4.1,4.1,4.64,4.64,4.9,4.9,4.98,4.98,5.0,5.0
3329,2014-09-26,国开行,2.66,2.66,3.25,3.25,3.4,3.4,3.99,3.99,4.5,4.5,4.8,4.8,4.9,4.9,4.99,4.99
3330,2014-09-28,工商银行,2.65,2.65,3.05,3.05,3.15,3.15,4.05,4.05,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3331,2014-09-28,农业银行,2.68,2.68,3.3,3.3,3.35,3.35,4.0,4.0,4.56,4.56,4.8,4.8,4.9,4.9,4.995,4.995
3332,2014-09-28,中国银行,2.65,2.65,3.05,3.05,3.2,3.2,4.0,4.0,4.56,4.56,4.8,4.8,4.9,4.9,4.98,4.98
3333,2014-09-28,建设银行,2.65,2.65,3.15,3.15,3.39,3.39,4.04,4.04,4.54,4.54,4.74,4.74,4.81,4.81,4.87,4.87
3334,2014-09-28,交通银行,2.68,2.68,3.05,3.05,3.22,3.22,4.305,4.305,4.5578,4.5578,4.808,4.808,4.902,4.902,5.0,5.0
3335,2014-09-28,招商银行,2.65,2.65,3.05,3.05,3.17,3.17,4.05,4.05,4.55,4.55,4.8,4.8,4.9,4.9,4.99,4.99
3336,2014-09-28,中信银行,2.66,2.66,3.1,3.1,3.25,3.25,4.1,4.1,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3337,2014-09-28,光大银行,2.67,2.67,3.2,3.2,3.3,3.3,4.1,4.1,4.55,4.55,4.8,4.8,4.9,4.9,5.0,5.0
3338,2014-09-28,兴业银行,2.65,2.65,3.05,3.05,3.2,3.2,4.0,4.0,4.55,4.55,4.7,4.7,4.8,4.8,4.85,4.85
3339,2014-09-28,浦发银行,2.68,2.68,3.15,3.15,3.2,3.2,4.06,4.06,4.56,4.56,4.8,4.8,4.9,4.9,5.0,5.0
3340,2014-09-28,北京银行,2.65,2.65,3.05,3.05,3.2,3.2,4.08,4.08,4.55,4.55,4.8,4.8,4.9,4.9,4.99,4.99
3341,2014-09-28,上海银行,2.67,2.67,3.05,3.05,3.2,3.2,4.07,4.07,4.55,4.55,4.8,4.8,4.9,4.9,4.99,4.99
3342,2014-09-28,汇丰中国,2.65,2.65,3.25,3.25,3.42,3.42,4.05,4.05,4.6,4.6,4.9,4.9,4.95,4.95,5.0,5.0
3343,2014-09-28,渣打银行,2.65,2.65,3.01,3.01,3.15,3.15,4.06,4.06,4.25,4.25,4.8,4.8,4.9,4.9,4.99,4.99
3344,2014-09-28,华夏银行,2.65,2.65,3.05,3.05,3.15,3.15,4.05,4.05,4.45,4.45,4.8,4.8,4.9,4.9,4.99,4.99
3345,2014-09-28,广发银行,2.68,2.68,3.1,3.1,3.25,3.25,4.0,4.0,4.6,4.6,4.7,4.7,4.9,4.9,5.0,5.0
3346,2014-09-28,邮储银行,2.68,2.68,3.08,3.08,3.25,3.25,4.15,4.15,4.64,4.64,4.9,4.9,4.98,4.98,5.0,5.0
3347,2014-09-28,国开行,2.65,2.65,3.01,3.01,3.15,3.15,4.06,4.06,4.5,4.5,4.8,4.8,4.9,4.9,4.99,4.99
3348,2014-09-29,工商银行,2.55,2.55,2.9,2.9,3.1,3.1,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3349,2014-09-29,农业银行,2.55,2.55,2.95,2.95,3.1,3.1,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.995,4.995
3350,2014-09-29,中国银行,2.5,2.5,2.85,2.85,3.15,3.15,3.99,3.99,4.5,4.5,4.79,4.79,4.88,4.88,4.98,4.98
3351,2014-09-29,建设银行,2.55,2.55,2.92,2.92,3.15,3.15,4.01,4.01,4.55,4.55,4.73,4.73,4.81,4.81,4.86,4.86
3352,2014-09-29,交通银行,2.55,2.55,2.89,2.89,3.14,3.14,4.2,4.2,4.555,4.555,4.8023,4.8023,4.901,4.901,5.0,5.0
3353,2014-09-29,招商银行,2.52,2.52,2.85,2.85,3.08,3.08,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.99,4.99
3354,2014-09-29,中信银行,2.55,2.55,2.9,2.9,3.15,3.15,4.05,4.05,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3355,2014-09-29,光大银行,2.53,2.53,2.9,2.9,3.2,3.2,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,5.0,5.0
3356,2014-09-29,兴业银行,2.55,2.55,2.9,2.9,3.13,3.13,4.0,4.0,4.55,4.55,4.7,4.7,4.8,4.8,4.85,4.85
3357,2014-09-29,浦发银行,2.6,2.6,2.95,2.95,3.1,3.1,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.99,4.99
3358,2014-09-29,北京银行,2.55,2.55,2.9,2.9,3.15,3.15,4.05,4.05,4.55,4.55,4.8,4.8,4.9,4.9,4.99,4.99
3359,2014-09-29,上海银行,2.53,2.53,2.93,2.93,3.15,3.15,4.05,4.05,4.55,4.55,4.8,4.8,4.9,4.9,4.99,4.99
3360,2014-09-29,汇丰中国,2.55,2.55,2.9,2.9,3.15,3.15,4.0,4.0,4.6,4.6,4.8,4.8,4.95,4.95,5.0,5.0
3361,2014-09-29,渣打银行,2.52,2.52,2.85,2.85,3.08,3.08,3.98,3.98,4.23,4.23,4.8,4.8,4.9,4.9,4.99,4.99
3362,2014-09-29,华夏银行,2.52,2.52,2.9,2.9,3.08,3.08,3.98,3.98,4.4,4.4,4.8,4.8,4.9,4.9,4.99,4.99
3363,2014-09-29,广发银行,2.6,2.6,3.1,3.1,3.15,3.15,4.0,4.0,4.6,4.6,4.7,4.7,4.9,4.9,5.0,5.0
3364,2014-09-29,邮储银行,2.57,2.57,2.95,2.95,3.18,3.18,4.15,4.15,4.64,4.64,4.9,4.9,4.98,4.98,5.0,5.0
3365,2014-09-29,国开行,2.52,2.52,2.9,2.9,3.08,3.08,3.98,3.98,4.5,4.5,4.8,4.8,4.9,4.9,4.99,4.99
3366,2014-09-30,工商银行,2.5,2.5,2.85,2.85,3.25,3.25,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3367,2014-09-30,农业银行,2.52,2.52,2.9,2.9,3.3,3.3,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.995,4.995
3368,2014-09-30,中国银行,2.78,2.78,2.78,2.78,3.25,3.25,3.98,3.98,4.5,4.5,4.79,4.79,4.88,4.88,4.98,4.98
3369,2014-09-30,建设银行,2.51,2.51,2.85,2.85,3.25,3.25,4.0,4.0,4.55,4.55,4.73,4.73,4.81,4.81,4.86,4.86
3370,2014-09-30,交通银行,2.535,2.535,2.88,2.88,3.3,3.3,4.1,4.1,4.552,4.552,4.8018,4.8018,4.901,4.901,5.0,5.0
3371,2014-09-30,招商银行,2.5,2.5,2.84,2.84,3.25,3.25,3.98,3.98,4.55,4.55,4.8,4.8,4.9,4.9,4.99,4.99
3372,2014-09-30,中信银行,2.51,2.51,2.86,2.86,3.28,3.28,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3373,2014-09-30,光大银行,2.55,2.55,3.0,3.0,3.5,3.5,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,5.0,5.0
3374,2014-09-30,兴业银行,2.58,2.58,2.84,2.84,3.25,3.25,4.0,4.0,4.5,4.5,4.7,4.7,4.8,4.8,4.85,4.85
3375,2014-09-30,浦发银行,2.54,2.54,2.9,2.9,3.4,3.4,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.99,4.99
3376,2014-09-30,北京银行,2.55,2.55,2.85,2.85,3.25,3.25,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.99,4.99
3377,2014-09-30,上海银行,2.52,2.52,2.85,2.85,3.3,3.3,4.0,4.0,4.545,4.545,4.8,4.8,4.9,4.9,4.99,4.99
3378,2014-09-30,汇丰中国,2.55,2.55,2.9,2.9,3.3,3.3,4.0,4.0,4.6,4.6,4.8,4.8,4.95,4.95,5.0,5.0
3379,2014-09-30,渣打银行,2.5,2.5,2.84,2.84,3.25,3.25,3.96,3.96,4.2,4.2,4.8,4.8,4.9,4.9,4.99,4.99
3380,2014-09-30,华夏银行,2.6,2.6,2.9,2.9,3.25,3.25,3.96,3.96,4.4,4.4,4.8,4.8,4.9,4.9,4.99,4.99
3381,2014-09-30,广发银行,2.84,2.84,2.95,2.95,3.3,3.3,4.0,4.0,4.6,4.6,4.7,4.7,4.9,4.9,5.0,5.0
3382,2014-09-30,邮储银行,2.54,2.54,2.9,2.9,3.28,3.28,4.0,4.0,4.63,4.63,4.9,4.9,4.98,4.98,5.0,5.0
3383,2014-09-30,国开行,2.5,2.5,2.9,2.9,3.25,3.25,3.96,3.96,4.5,4.5,4.8,4.8,4.9,4.9,4.99,4.99
3384,2014-10-08,工商银行,2.53,2.53,2.88,2.88,3.26,3.26,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3385,2014-10-08,农业银行,2.6,2.6,2.95,2.95,3.27,3.27,4.0,4.0,4.54,4.54,4.8,4.8,4.9,4.9,4.995,4.995
3386,2014-10-08,中国银行,2.53,2.53,2.89,2.89,3.28,3.28,3.97,3.97,4.5,4.5,4.79,4.79,4.88,4.88,4.98,4.98
3387,2014-10-08,建设银行,2.52,2.52,2.89,2.89,3.29,3.29,4.0,4.0,4.54,4.54,4.73,4.73,4.81,4.81,4.86,4.86
3388,2014-10-08,交通银行,2.56,2.56,2.92,2.92,3.31,3.31,3.995,3.995,4.54,4.54,4.801,4.801,4.901,4.901,4.998,4.998
3389,2014-10-08,招商银行,2.53,2.53,2.9,2.9,3.27,3.27,3.98,3.98,4.545,4.545,4.8,4.8,4.9,4.9,4.99,4.99
3390,2014-10-08,中信银行,2.53,2.53,2.9,2.9,3.28,3.28,3.95,3.95,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3391,2014-10-08,光大银行,2.55,2.55,3.0,3.0,3.4,3.4,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,5.0,5.0
3392,2014-10-08,兴业银行,2.53,2.53,2.91,2.91,3.26,3.26,4.0,4.0,4.5,4.5,4.7,4.7,4.8,4.8,4.85,4.85
3393,2014-10-08,浦发银行,2.54,2.54,2.9,2.9,3.3,3.3,3.95,3.95,4.55,4.55,4.8,4.8,4.9,4.9,4.99,4.99
3394,2014-10-08,北京银行,2.55,2.55,2.9,2.9,3.3,3.3,4.0,4.0,4.54,4.54,4.8,4.8,4.9,4.9,4.99,4.99
3395,2014-10-08,上海银行,2.55,2.55,2.91,2.91,3.3,3.3,4.0,4.0,4.545,4.545,4.8,4.8,4.9,4.9,4.99,4.99
3396,2014-10-08,汇丰中国,2.54,2.54,2.91,2.91,3.3,3.3,4.0,4.0,4.6,4.6,4.8,4.8,4.95,4.95,5.0,5.0
3397,2014-10-08,渣打银行,2.52,2.52,2.88,2.88,3.26,3.26,3.95,3.95,4.21,4.21,4.8,4.8,4.9,4.9,4.99,4.99
3398,2014-10-08,华夏银行,2.55,2.55,2.91,2.91,3.3,3.3,4.0,4.0,4.4,4.4,4.8,4.8,4.9,4.9,4.99,4.99
3399,2014-10-08,广发银行,2.58,2.58,2.9,2.9,3.3,3.3,3.96,3.96,4.6,4.6,4.7,4.7,4.9,4.9,5.0,5.0
3400,2014-10-08,邮储银行,2.55,2.55,2.96,2.96,3.28,3.28,4.0,4.0,4.62,4.62,4.88,4.88,4.98,4.98,5.0,5.0
3401,2014-10-08,国开行,2.52,2.52,2.88,2.88,3.26,3.26,3.95,3.95,4.54,4.54,4.8,4.8,4.9,4.9,4.98,4.98
3402,2014-10-09,工商银行,2.55,2.55,2.93,2.93,3.3,3.3,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3403,2014-10-09,农业银行,2.6,2.6,3.0,3.0,3.35,3.35,3.99,3.99,4.54,4.54,4.8,4.8,4.9,4.9,4.98,4.98
3404,2014-10-09,中国银行,2.55,2.55,2.95,2.95,3.32,3.32,3.97,3.97,4.5,4.5,4.79,4.79,4.88,4.88,4.98,4.98
3405,2014-10-09,建设银行,2.56,2.56,3.0,3.0,3.32,3.32,4.0,4.0,4.54,4.54,4.73,4.73,4.81,4.81,4.86,4.86
3406,2014-10-09,交通银行,2.573,2.573,2.99,2.99,3.35,3.35,3.99,3.99,4.5442,4.5442,4.8005,4.8005,4.9008,4.9008,5.0,5.0
3407,2014-10-09,招商银行,2.55,2.55,3.0,3.0,3.3,3.3,3.98,3.98,4.545,4.545,4.8,4.8,4.9,4.9,4.988,4.988
3408,2014-10-09,中信银行,2.55,2.55,2.95,2.95,3.31,3.31,3.96,3.96,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3409,2014-10-09,光大银行,2.6,2.6,3.2,3.2,3.5,3.5,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,5.0,5.0
3410,2014-10-09,兴业银行,2.54,2.54,2.97,2.97,3.34,3.34,4.0,4.0,4.5,4.5,4.7,4.7,4.8,4.8,4.85,4.85
3411,2014-10-09,浦发银行,2.56,2.56,2.99,2.99,3.3,3.3,3.96,3.96,4.54,4.54,4.8,4.8,4.9,4.9,4.99,4.99
3412,2014-10-09,北京银行,2.58,2.58,3.0,3.0,3.33,3.33,3.99,3.99,4.54,4.54,4.8,4.8,4.9,4.9,4.99,4.99
3413,2014-10-09,上海银行,2.59,2.59,3.0,3.0,3.35,3.35,4.0,4.0,4.545,4.545,4.8,4.8,4.9,4.9,4.99,4.99
3414,2014-10-09,汇丰中国,2.56,2.56,2.99,2.99,3.34,3.34,4.0,4.0,4.6,4.6,4.8,4.8,4.95,4.95,5.0,5.0
3415,2014-10-09,渣打银行,2.54,2.54,2.93,2.93,3.3,3.3,3.96,3.96,4.22,4.22,4.8,4.8,4.9,4.9,4.99,4.99
3416,2014-10-09,华夏银行,2.57,2.57,3.02,3.02,3.3,3.3,3.96,3.96,4.5,4.5,4.8,4.8,4.9,4.9,4.98,4.98
3417,2014-10-09,广发银行,2.6,2.6,3.05,3.05,3.35,3.35,3.96,3.96,4.6,4.6,4.7,4.7,4.9,4.9,5.0,5.0
3418,2014-10-09,邮储银行,2.57,2.57,2.97,2.97,3.34,3.34,4.02,4.02,4.61,4.61,4.86,4.86,4.98,4.98,5.0,5.0
3419,2014-10-09,国开行,2.54,2.54,2.93,2.93,3.3,3.3,3.96,3.96,4.45,4.45,4.8,4.8,4.9,4.9,4.99,4.99
3420,2014-10-10,工商银行,2.55,2.55,2.95,2.95,3.3,3.3,4.0,4.0,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3421,2014-10-10,农业银行,2.6,2.6,3.0,3.0,3.4,3.4,3.98,3.98,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3422,2014-10-10,中国银行,2.56,2.56,2.96,2.96,3.28,3.28,3.92,3.92,4.5,4.5,4.79,4.79,4.88,4.88,4.98,4.98
3423,2014-10-10,建设银行,2.56,2.56,2.99,2.99,3.32,3.32,4.0,4.0,4.53,4.53,4.73,4.73,4.81,4.81,4.86,4.86
3424,2014-10-10,交通银行,2.575,2.575,2.99,2.99,3.258,3.258,3.9,3.9,4.5398,4.5398,4.8002,4.8002,4.9005,4.9005,4.99,4.99
3425,2014-10-10,招商银行,2.56,2.56,2.97,2.97,3.25,3.25,3.95,3.95,4.54,4.54,4.8,4.8,4.9,4.9,4.985,4.985
3426,2014-10-10,中信银行,2.57,2.57,2.99,2.99,3.3,3.3,3.9,3.9,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3427,2014-10-10,光大银行,2.6,2.6,3.1,3.1,3.4,3.4,4.0,4.0,4.54,4.54,4.8,4.8,4.9,4.9,5.0,5.0
3428,2014-10-10,兴业银行,2.55,2.55,2.95,2.95,3.2,3.2,3.95,3.95,4.47,4.47,4.65,4.65,4.75,4.75,4.8,4.8
3429,2014-10-10,浦发银行,2.55,2.55,3.0,3.0,3.2,3.2,3.8,3.8,4.54,4.54,4.8,4.8,4.9,4.9,4.99,4.99
3430,2014-10-10,北京银行,2.58,2.58,3.0,3.0,3.3,3.3,3.95,3.95,4.54,4.54,4.8,4.8,4.9,4.9,4.98,4.98
3431,2014-10-10,上海银行,2.58,2.58,3.01,3.01,3.25,3.25,3.9,3.9,4.54,4.54,4.8,4.8,4.9,4.9,4.985,4.985
3432,2014-10-10,汇丰中国,2.57,2.57,2.99,2.99,3.34,3.34,4.0,4.0,4.6,4.6,4.8,4.8,4.95,4.95,5.0,5.0
3433,2014-10-10,渣打银行,2.55,2.55,2.95,2.95,3.2,3.2,3.8,3.8,4.28,4.28,4.8,4.8,4.9,4.9,4.99,4.99
3434,2014-10-10,华夏银行,2.56,2.56,3.01,3.01,3.25,3.25,3.85,3.85,4.5,4.5,4.8,4.8,4.9,4.9,4.98,4.98
3435,2014-10-10,广发银行,2.6,2.6,3.01,3.01,3.25,3.25,3.85,3.85,4.6,4.6,4.7,4.7,4.9,4.9,5.0,5.0
3436,2014-10-10,邮储银行,2.58,2.58,3.01,3.01,3.25,3.25,4.02,4.02,4.6,4.6,4.86,4.86,4.98,4.98,5.0,5.0
3437,2014-10-10,国开行,2.55,2.55,2.95,2.95,3.2,3.2,3.8,3.8,4.45,4.45,4.8,4.8,4.9,4.9,4.99,4.99
3438,2014-10-11,工商银行,2.55,2.55,2.96,2.96,3.25,3.25,3.85,3.85,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3439,2014-10-11,农业银行,2.55,2.55,3.05,3.05,3.4,3.4,3.98,3.98,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3440,2014-10-11,中国银行,2.53,2.53,2.97,2.97,3.3,3.3,3.9,3.9,4.5,4.5,4.79,4.79,4.88,4.88,4.98,4.98
3441,2014-10-11,建设银行,2.53,2.53,3.01,3.01,3.3,3.3,4.0,4.0,4.53,4.53,4.72,4.72,4.81,4.81,4.85,4.85
3442,2014-10-11,交通银行,2.55,2.55,3.0,3.0,3.28,3.28,3.9,3.9,4.5355,4.5355,4.8002,4.8002,4.9002,4.9002,4.99,4.99
3443,2014-10-11,招商银行,2.53,2.53,2.98,2.98,3.26,3.26,3.9,3.9,4.53,4.53,4.8,4.8,4.9,4.9,4.982,4.982
3444,2014-10-11,中信银行,2.54,2.54,3.0,3.0,3.27,3.27,3.82,3.82,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3445,2014-10-11,光大银行,2.55,2.55,3.1,3.1,3.4,3.4,4.0,4.0,4.54,4.54,4.8,4.8,4.9,4.9,5.0,5.0
3446,2014-10-11,兴业银行,2.52,2.52,2.963,2.963,3.25,3.25,3.9,3.9,4.47,4.47,4.65,4.65,4.75,4.75,4.8,4.8
3447,2014-10-11,浦发银行,2.55,2.55,3.0,3.0,3.3,3.3,3.82,3.82,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3448,2014-10-11,北京银行,2.55,2.55,3.0,3.0,3.27,3.27,3.95,3.95,4.54,4.54,4.8,4.8,4.9,4.9,4.98,4.98
3449,2014-10-11,上海银行,2.55,2.55,3.0,3.0,3.3,3.3,3.88,3.88,4.538,4.538,4.8,4.8,4.9,4.9,4.985,4.985
3450,2014-10-11,汇丰中国,2.54,2.54,2.99,2.99,3.32,3.32,4.0,4.0,4.6,4.6,4.8,4.8,4.95,4.95,5.0,5.0
3451,2014-10-11,渣打银行,2.57,2.57,2.99,2.99,3.27,3.27,3.93,3.93,4.54,4.54,4.8,4.8,4.9,4.9,4.99,4.99
3452,2014-10-11,华夏银行,2.53,2.53,3.02,3.02,3.25,3.25,3.9,3.9,4.5,4.5,4.8,4.8,4.9,4.9,4.98,4.98
3453,2014-10-11,广发银行,2.58,2.58,3.1,3.1,3.25,3.25,3.85,3.85,4.6,4.6,4.7,4.7,4.9,4.9,5.0,5.0
3454,2014-10-11,邮储银行,2.56,2.56,3.03,3.03,3.31,3.31,4.02,4.02,4.6,4.6,4.86,4.86,4.98,4.98,5.0,5.0
3455,2014-10-11,国开行,2.52,2.52,2.96,2.96,3.25,3.25,3.82,3.82,4.45,4.45,4.8,4.8,4.9,4.9,4.99,4.99
3456,2014-10-13,工商银行,2.52,2.52,2.98,2.98,3.26,3.26,3.85,3.85,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3457,2014-10-13,农业银行,2.55,2.55,3.03,3.03,3.27,3.27,3.9,3.9,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3458,2014-10-13,中国银行,2.53,2.53,2.99,2.99,3.26,3.26,3.9,3.9,4.5,4.5,4.79,4.79,4.88,4.88,4.98,4.98
3459,2014-10-13,建设银行,2.52,2.52,2.99,2.99,3.25,3.25,3.96,3.96,4.53,4.53,4.72,4.72,4.81,4.81,4.85,4.85
3460,2014-10-13,交通银行,2.54,2.54,3.02,3.02,3.3,3.3,3.9,3.9,4.5365,4.5365,4.8001,4.8001,4.9,4.9,4.99,4.99
3461,2014-10-13,招商银行,2.52,2.52,2.98,2.98,3.26,3.26,3.88,3.88,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3462,2014-10-13,中信银行,2.52,2.52,2.98,2.98,3.26,3.26,3.81,3.81,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3463,2014-10-13,光大银行,2.55,2.55,3.1,3.1,3.4,3.4,3.9,3.9,5.5,5.5,4.8,4.8,4.9,4.9,4.99,4.99
3464,2014-10-13,兴业银行,2.52,2.52,2.98,2.98,3.26,3.26,3.85,3.85,4.47,4.47,4.65,4.65,4.75,4.75,4.8,4.8
3465,2014-10-13,浦发银行,2.55,2.55,3.05,3.05,3.3,3.3,3.82,3.82,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3466,2014-10-13,北京银行,2.57,2.57,3.03,3.03,3.3,3.3,3.9,3.9,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3467,2014-10-13,上海银行,2.56,2.56,3.02,3.02,3.3,3.3,3.88,3.88,4.535,4.535,4.8,4.8,4.9,4.9,4.985,4.985
3468,2014-10-13,汇丰中国,2.54,2.54,3.0,3.0,3.28,3.28,3.91,3.91,4.6,4.6,4.8,4.8,4.95,4.95,5.0,5.0
3469,2014-10-13,渣打银行,2.52,2.52,2.98,2.98,3.26,3.26,3.81,3.81,4.3,4.3,4.8,4.8,4.9,4.9,4.98,4.98
3470,2014-10-13,华夏银行,2.54,2.54,3.0,3.0,3.31,3.31,3.9,3.9,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3471,2014-10-13,广发银行,2.6,2.6,3.05,3.05,3.3,3.3,3.85,3.85,4.6,4.6,4.7,4.7,4.9,4.9,5.0,5.0
3472,2014-10-13,邮储银行,2.56,2.56,3.03,3.03,3.31,3.31,4.0,4.0,4.59,4.59,4.85,4.85,4.98,4.98,5.0,5.0
3473,2014-10-13,国开行,2.52,2.52,2.98,2.98,3.26,3.26,3.81,3.81,4.45,4.45,4.8,4.8,4.9,4.9,4.99,4.99
3474,2014-10-14,工商银行,2.52,2.52,3.0,3.0,3.26,3.26,3.85,3.85,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3475,2014-10-14,农业银行,2.55,2.55,3.05,3.05,3.3,3.3,3.9,3.9,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3476,2014-10-14,中国银行,2.54,2.54,3.0,3.0,3.29,3.29,3.9,3.9,4.5,4.5,4.79,4.79,4.88,4.88,4.98,4.98
3477,2014-10-14,建设银行,2.52,2.52,2.99,2.99,3.27,3.27,3.95,3.95,4.53,4.53,4.72,4.72,4.81,4.81,4.85,4.85
3478,2014-10-14,交通银行,2.54,2.54,3.01,3.01,3.3,3.3,3.89,3.89,4.536,4.536,4.8001,4.8001,4.9,4.9,4.988,4.988
3479,2014-10-14,招商银行,2.52,2.52,2.98,2.98,3.26,3.26,3.85,3.85,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3480,2014-10-14,中信银行,2.53,2.53,2.99,2.99,3.26,3.26,3.81,3.81,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3481,2014-10-14,光大银行,2.55,2.55,3.1,3.1,3.4,3.4,3.9,3.9,4.55,4.55,4.8,4.8,4.9,4.9,4.98,4.98
3482,2014-10-14,兴业银行,2.52,2.52,2.98,2.98,3.26,3.26,3.85,3.85,4.47,4.47,4.65,4.65,4.75,4.75,4.8,4.8
3483,2014-10-14,浦发银行,2.55,2.55,3.05,3.05,3.3,3.3,3.82,3.82,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3484,2014-10-14,北京银行,2.55,2.55,3.03,3.03,3.3,3.3,3.9,3.9,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3485,2014-10-14,上海银行,2.54,2.54,3.0,3.0,3.3,3.3,3.85,3.85,4.53,4.53,4.8,4.8,4.9,4.9,4.983,4.983
3486,2014-10-14,汇丰中国,2.54,2.54,3.0,3.0,3.28,3.28,3.91,3.91,4.6,4.6,4.8,4.8,4.95,4.95,5.0,5.0
3487,2014-10-14,渣打银行,2.52,2.52,2.98,2.98,3.26,3.26,3.81,3.81,4.3,4.3,4.8,4.8,4.9,4.9,4.98,4.98
3488,2014-10-14,华夏银行,2.54,2.54,3.02,3.02,3.28,3.28,3.88,3.88,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3489,2014-10-14,广发银行,2.58,2.58,3.05,3.05,3.3,3.3,3.85,3.85,4.6,4.6,4.7,4.7,4.9,4.9,5.0,5.0
3490,2014-10-14,邮储银行,2.55,2.55,3.01,3.01,3.3,3.3,4.0,4.0,4.59,4.59,4.85,4.85,4.98,4.98,5.0,5.0
3491,2014-10-14,国开行,2.53,2.53,2.99,2.99,3.28,3.28,3.85,3.85,4.45,4.45,4.8,4.8,4.9,4.9,4.99,4.99
3492,2014-10-15,工商银行,2.48,2.48,2.95,2.95,3.2,3.2,3.85,3.85,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3493,2014-10-15,农业银行,2.49,2.49,3.0,3.0,3.3,3.3,3.9,3.9,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3494,2014-10-15,中国银行,2.5,2.5,2.96,2.96,3.22,3.22,3.86,3.86,4.47,4.47,4.76,4.76,4.85,4.85,4.95,4.95
3495,2014-10-15,建设银行,2.49,2.49,2.98,2.98,3.25,3.25,3.94,3.94,4.52,4.52,4.71,4.71,4.8,4.8,4.85,4.85
3496,2014-10-15,交通银行,2.52,2.52,3.0,3.0,3.26,3.26,3.888,3.888,4.535,4.535,4.8,4.8,4.9,4.9,4.9828,4.9828
3497,2014-10-15,招商银行,2.49,2.49,2.96,2.96,3.2,3.2,3.85,3.85,4.53,4.53,4.8,4.8,4.9,4.9,4.98,4.98
3498,2014-10-15,中信银行,2.5,2.5,2.97,2.97,3.23,3.23,3.84,3.84,4.55,4.55,4.8,4.8,4.9,4.9,4.95,4.95
3499,2014-10-15,光大银行,2.52,2.52,3.05,3.05,3.3,3.3,3.9,3.9,4.53,4.53,4.78,4.78,4.9,4.9,5.09,5.09
